,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,round,score,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
90,H2H 1-0,Jan-Michael Gambill,3.0,4.0,5495184.0,106363.0,,,Jan-Michael Gambill,56.0,1.0,0.0,63.0,18.0,79.0,43.0,26.0,36.0,12.0,,,,,,1.0,142.0,51.0,11.0,R128,6-0 6-2 6-3,Fernando Gonzalez,4.0,2.0,5495184.0,106364.0,,,Fernando Gonzalez,86.0,14.0,7.0,79.0,41.0,63.0,44.0,33.0,19.0,12.0,,,,,,2.0,142.0,29.0,31.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
91,H2H 2-0,Nicolas Escude,11.0,6.0,5495185.0,106328.0,,,Nicolas Escude,134.0,14.0,2.0,152.0,56.0,132.0,68.0,51.0,64.0,27.0,,,180.0,145.0,199.0,2.0,284.0,95.0,40.0,R128,7-6(3) 6-7(4) 6-3 6-1,Jarkko Nieminen,2.0,0.0,5495185.0,106327.0,,,Jarkko Nieminen,150.0,9.0,6.0,132.0,54.0,152.0,110.0,77.0,42.0,19.0,,,142.0,122.0,186.0,1.0,284.0,58.0,48.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
92,H2H 1-0,Kenneth Carlsen,9.0,6.0,5495186.0,106372.0,,,Kenneth Carlsen,112.0,12.0,3.0,121.0,39.0,126.0,71.0,47.0,55.0,26.0,,,,,,2.0,247.0,70.0,33.0,R128,6-1 4-6 6-3 7-6(5),Julien Varlet,3.0,7.0,5495186.0,106371.0,,,Julien Varlet,135.0,14.0,6.0,126.0,53.0,121.0,84.0,58.0,37.0,24.0,,,,,,1.0,247.0,62.0,53.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
93,H2H 1-2,Michael Llodra,4.0,3.0,5495187.0,106335.0,,,Michael Llodra,66.0,3.0,2.0,69.0,20.0,91.0,56.0,36.0,35.0,10.0,,,,,,1.0,160.0,61.0,15.0,R128,6-4 6-3 6-2,Victor Hanescu,7.0,4.0,5495187.0,106336.0,,,Victor Hanescu,94.0,11.0,6.0,91.0,45.0,69.0,44.0,33.0,25.0,16.0,,,,,,2.0,160.0,39.0,27.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
94,H2H 1-2,Andy Roddick,7.0,5.0,5495188.0,106344.0,,,Andy Roddick,96.0,5.0,1.0,105.0,28.0,119.0,62.0,43.0,57.0,25.0,,,189.0,145.0,220.0,2.0,224.0,55.0,32.0,R128,6-7(3) 6-1 6-2 6-4,Sargis Sargsian,10.0,2.0,5495188.0,106343.0,,,Sargis Sargsian,128.0,15.0,6.0,119.0,51.0,105.0,66.0,56.0,39.0,21.0,,,161.0,134.0,197.0,1.0,224.0,61.0,61.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
95,H2H 1-1,Roger Federer,10.0,4.0,5495189.0,106247.0,,,Roger Federer,99.0,6.0,2.0,110.0,36.0,103.0,59.0,45.0,44.0,18.0,,,178.0,146.0,197.0,1.0,213.0,85.0,24.0,R128,7-6(6) 6-2 7-6(3),Luis Horna,4.0,2.0,5495189.0,106248.0,,,Luis Horna,114.0,8.0,4.0,103.0,40.0,110.0,85.0,59.0,25.0,15.0,,,159.0,144.0,205.0,2.0,213.0,54.0,19.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
96,H2H 1-3,Zeljko Krajan,6.0,1.0,5495190.0,106289.0,,,Zeljko Krajan,66.0,1.0,1.0,82.0,22.0,73.0,46.0,27.0,27.0,17.0,,,,,,1.0,155.0,39.0,22.0,R128,6-3 6-4 6-4,Martin Verkerk,10.0,4.0,5495190.0,106290.0,,,Martin Verkerk,89.0,5.0,4.0,73.0,29.0,82.0,47.0,37.0,35.0,23.0,,,,,,2.0,155.0,41.0,42.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
97,H2H 1-1,Dick Norman,16.0,8.0,5495191.0,106294.0,,,Dick Norman,157.0,20.0,6.0,157.0,65.0,156.0,94.0,57.0,62.0,35.0,,,,,,2.0,313.0,60.0,66.0,R128,6-3 3-6 2-6 6-3 6-4,John van Lottum,5.0,10.0,5495191.0,106293.0,,,John van Lottum,156.0,15.0,6.0,156.0,64.0,157.0,79.0,56.0,78.0,36.0,,,,,,1.0,313.0,63.0,76.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
98,H2H 1-1,Irakli Labadze,7.0,15.0,5495192.0,106267.0,,,Irakli Labadze,141.0,20.0,7.0,138.0,56.0,162.0,105.0,67.0,57.0,18.0,,,,,,1.0,300.0,119.0,48.0,R128,6-1 3-6 5-7 6-4 6-1,Vince Spadea,3.0,1.0,5495192.0,106268.0,,,Vince Spadea,159.0,28.0,10.0,162.0,77.0,138.0,77.0,51.0,61.0,31.0,,,,,,2.0,300.0,80.0,28.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
99,H2H 1-0,Tomas Behrend,1.0,7.0,5495193.0,106302.0,,,Tomas Behrend,70.0,2.0,0.0,81.0,19.0,89.0,52.0,34.0,37.0,17.0,,,,,,2.0,170.0,69.0,14.0,R128,6-4 6-2 6-3,Wayne Ferreira,10.0,2.0,5495193.0,106301.0,,,Wayne Ferreira,100.0,7.0,4.0,89.0,38.0,81.0,40.0,36.0,41.0,26.0,,,,,,1.0,170.0,51.0,27.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
100,H2H 7-2,Jurgen Melzer,0.0,5.0,5495194.0,780225.0,,,Jurgen Melzer,78.0,5.0,1.0,93.0,29.0,85.0,46.0,29.0,39.0,20.0,,,,,,2.0,178.0,65.0,21.0,R128,6-2 6-2 7-6(2),David Ferrer,2.0,4.0,5495194.0,780224.0,,,David Ferrer,100.0,6.0,5.0,85.0,36.0,93.0,54.0,38.0,39.0,26.0,,,,,,1.0,178.0,45.0,34.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
101,H2H 1-0,Mariano Delfino,2.0,5.0,5495195.0,106306.0,,,Mariano Delfino,129.0,11.0,4.0,119.0,47.0,152.0,100.0,54.0,52.0,28.0,,,,,,2.0,271.0,105.0,33.0,R128,6-1 6-4 4-6 6-4,Jean-Rene Lisnard,3.0,2.0,5495195.0,106305.0,,,Jean-Rene Lisnard,142.0,23.0,8.0,152.0,70.0,119.0,61.0,40.0,58.0,32.0,,,,,,1.0,271.0,87.0,28.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
102,H2H 2-0,Cecil Mamiit,0.0,6.0,5495196.0,106261.0,,,Cecil Mamiit,92.0,5.0,5.0,105.0,42.0,100.0,48.0,25.0,52.0,25.0,,,157.0,132.0,189.0,1.0,205.0,76.0,12.0,R128,6-1 2-6 6-4 6-2,Rainer Schuettler,4.0,4.0,5495196.0,106262.0,,,Rainer Schuettler,113.0,14.0,8.0,100.0,50.0,105.0,63.0,39.0,42.0,24.0,,,159.0,132.0,189.0,2.0,205.0,66.0,28.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
103,H2H 1-0,Julien Benneteau,0.0,5.0,5495197.0,106258.0,,,Julien Benneteau,56.0,7.0,2.0,73.0,23.0,67.0,41.0,22.0,26.0,11.0,,,156.0,141.0,194.0,2.0,140.0,57.0,15.0,R128,6-2 6-3 6-2,Jiri Novak,1.0,0.0,5495197.0,106257.0,,,Jiri Novak,84.0,12.0,7.0,67.0,34.0,73.0,49.0,37.0,24.0,13.0,,,167.0,131.0,185.0,1.0,140.0,39.0,21.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
104,H2H 1-0,Nicolas Mahut,5.0,7.0,5495198.0,106271.0,,,Nicolas Mahut,97.0,11.0,3.0,108.0,43.0,97.0,48.0,33.0,49.0,21.0,,,,,,1.0,205.0,81.0,24.0,R128,7-5 6-1 7-6(5),Marc Lopez,0.0,1.0,5495198.0,106272.0,,,Marc Lopez,108.0,10.0,7.0,97.0,43.0,108.0,86.0,54.0,22.0,11.0,,,,,,2.0,205.0,37.0,21.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
105,H2H 3-0,Karol Kucera,2.0,12.0,5495199.0,106291.0,,,Karol Kucera,69.0,1.0,0.0,82.0,25.0,79.0,49.0,34.0,30.0,10.0,,,,,,1.0,161.0,51.0,21.0,R128,6-2 6-3 6-2,Ivan Ljubicic,14.0,3.0,5495199.0,106292.0,,,Ivan Ljubicic,92.0,13.0,5.0,79.0,35.0,82.0,51.0,38.0,31.0,19.0,,,,,,2.0,161.0,41.0,37.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
106,H2H 4-2,Taylor Dent,6.0,6.0,5495200.0,106279.0,,,Taylor Dent,103.0,10.0,3.0,104.0,40.0,112.0,62.0,39.0,50.0,24.0,,,174.0,158.0,205.0,1.0,216.0,59.0,18.0,R128,6-4 6-3 7-6(3),James Blake,2.0,4.0,5495200.0,106280.0,,,James Blake,113.0,13.0,6.0,112.0,49.0,104.0,64.0,44.0,40.0,20.0,,,159.0,133.0,199.0,2.0,216.0,58.0,47.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
107,H2H 3-0,Cyril Saulnier,6.0,9.0,5495201.0,106264.0,,,Cyril Saulnier,140.0,10.0,6.0,128.0,49.0,168.0,93.0,61.0,75.0,30.0,,,173.0,141.0,194.0,2.0,296.0,119.0,37.0,R128,3-6 7-6(3) 6-3 7-5,Juan Ignacio Chela,6.0,10.0,5495201.0,106263.0,,,Juan Ignacio Chela,156.0,25.0,8.0,168.0,77.0,128.0,68.0,51.0,60.0,28.0,,,162.0,137.0,189.0,1.0,296.0,67.0,32.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
108,H2H 4-1,Ivo Heuberger,16.0,6.0,5495202.0,106285.0,,,Ivo Heuberger,121.0,6.0,3.0,132.0,49.0,126.0,57.0,46.0,69.0,26.0,,,,,,1.0,258.0,85.0,34.0,R128,7-6(5) 4-6 6-2 6-2,Giorgio Galimberti,0.0,5.0,5495202.0,106286.0,,,Giorgio Galimberti,137.0,14.0,6.0,126.0,54.0,132.0,88.0,60.0,44.0,23.0,,,,,,2.0,258.0,66.0,31.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
109,H2H 1-0,Alex Kim,5.0,9.0,5495203.0,106276.0,,,Alex Kim,147.0,9.0,5.0,144.0,54.0,157.0,92.0,60.0,65.0,33.0,,,,,,2.0,301.0,54.0,39.0,R128,2-6 6-7(1) 7-5 6-2 6-2,Mark Philippoussis,25.0,6.0,5495203.0,106275.0,,,Mark Philippoussis,154.0,18.0,8.0,157.0,64.0,144.0,84.0,59.0,60.0,31.0,,,,,,1.0,301.0,101.0,85.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
110,H2H 6-2,Filippo Volandri,1.0,5.0,5495204.0,106259.0,,,Filippo Volandri,131.0,12.0,4.0,135.0,53.0,137.0,100.0,64.0,37.0,14.0,,,133.0,121.0,180.0,1.0,272.0,92.0,32.0,R128,7-6(7) 4-6 6-2 6-3,Carlos Moya,10.0,5.0,5495204.0,106260.0,,,Carlos Moya,141.0,14.0,7.0,137.0,59.0,135.0,65.0,44.0,70.0,38.0,,,172.0,138.0,209.0,2.0,272.0,86.0,39.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
111,H2H 2-0,Andre Sa,0.0,4.0,5495205.0,106250.0,,,Andre Sa,55.0,4.0,1.0,57.0,16.0,86.0,52.0,26.0,34.0,13.0,,,156.0,133.0,178.0,2.0,143.0,52.0,6.0,R128,6-3 6-1 6-1,Guillermo Coria,4.0,2.0,5495205.0,106249.0,,,Guillermo Coria,88.0,17.0,8.0,86.0,47.0,57.0,38.0,29.0,19.0,12.0,,,168.0,137.0,186.0,1.0,143.0,36.0,27.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
112,H2H 1-0,Todd Larkham,7.0,9.0,5495206.0,106269.0,,,Todd Larkham,156.0,19.0,8.0,149.0,64.0,170.0,106.0,62.0,64.0,30.0,,,,,,1.0,319.0,99.0,27.0,R128,6-3 6-3 4-6 2-6 6-3,Nicolas Kiefer,11.0,10.0,5495206.0,106270.0,,,Nicolas Kiefer,163.0,24.0,9.0,170.0,78.0,149.0,74.0,54.0,75.0,31.0,,,,,,2.0,319.0,109.0,39.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
113,H2H 1-0,Andreas Vinciguerra,1.0,8.0,5495207.0,106296.0,,,Andreas Vinciguerra,119.0,10.0,4.0,128.0,45.0,131.0,67.0,45.0,64.0,29.0,,,,,,2.0,259.0,44.0,52.0,R128,7-5 7-6(4) 4-6 6-0,Attila Savolt,16.0,12.0,5495207.0,106295.0,,,Attila Savolt,140.0,23.0,7.0,131.0,57.0,128.0,71.0,55.0,57.0,28.0,,,,,,1.0,259.0,61.0,87.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
114,H2H 2-0,David Sanchez-Munoz,1.0,1.0,5495208.0,106303.0,,,David Sanchez-Munoz,51.0,7.0,2.0,71.0,26.0,71.0,32.0,14.0,39.0,11.0,,,,,,1.0,142.0,52.0,6.0,R128,6-3 6-0 6-0,Mikhail Youzhny,4.0,0.0,5495208.0,106304.0,,,Mikhail Youzhny,91.0,17.0,9.0,71.0,46.0,71.0,36.0,23.0,35.0,22.0,,,,,,2.0,142.0,38.0,33.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
115,H2H 4-1,Antony Dupuis,7.0,2.0,5495209.0,106254.0,,,Antony Dupuis,92.0,7.0,2.0,99.0,34.0,98.0,58.0,38.0,40.0,20.0,,,183.0,139.0,199.0,2.0,197.0,72.0,27.0,R128,6-4 6-4 6-4,Younes El Aynaoui,6.0,3.0,5495209.0,106253.0,,,Younes El Aynaoui,105.0,11.0,5.0,98.0,40.0,99.0,57.0,43.0,42.0,22.0,,,179.0,149.0,205.0,1.0,197.0,48.0,23.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
116,H2H 1-0,Hermes Gamonal,3.0,5.0,5495210.0,106288.0,,,Hermes Gamonal,97.0,21.0,5.0,122.0,53.0,92.0,64.0,35.0,28.0,9.0,,,,,,2.0,214.0,72.0,27.0,R128,7-5 6-3 6-3,Christophe Rochus,1.0,4.0,5495210.0,106287.0,,,Christophe Rochus,117.0,18.0,9.0,92.0,48.0,122.0,94.0,57.0,28.0,12.0,,,,,,1.0,214.0,67.0,32.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
117,H2H 2-1,Feliciano Lopez,4.0,6.0,5495211.0,106274.0,,,Feliciano Lopez,66.0,1.0,1.0,79.0,22.0,84.0,48.0,27.0,36.0,17.0,,,,,,2.0,163.0,77.0,11.0,R128,6-2 7-6(8) 6-0,Mariano Zabaleta,1.0,5.0,5495211.0,106273.0,,,Mariano Zabaleta,97.0,9.0,6.0,84.0,40.0,79.0,52.0,41.0,27.0,16.0,,,,,,1.0,163.0,46.0,11.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
118,H2H 3-3,Paradorn Srichaphan,2.0,14.0,5495212.0,106282.0,,,Paradorn Srichaphan,103.0,8.0,3.0,112.0,40.0,114.0,44.0,29.0,70.0,34.0,,,178.0,135.0,197.0,2.0,226.0,92.0,30.0,R128,6-4 3-6 6-0 7-5,Dominik Hrbaty,3.0,2.0,5495212.0,106281.0,,,Dominik Hrbaty,123.0,14.0,7.0,114.0,51.0,112.0,67.0,50.0,45.0,22.0,,,163.0,129.0,196.0,1.0,226.0,71.0,27.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
119,H2H 3-3,Alex Corretja,8.0,6.0,5495213.0,106265.0,,,Alex Corretja,112.0,12.0,6.0,120.0,50.0,125.0,55.0,32.0,70.0,30.0,,,162.0,134.0,193.0,1.0,245.0,81.0,33.0,R128,5-7 6-3 6-0 7-5,Galo Blanco,12.0,5.0,5495213.0,106266.0,,,Galo Blanco,133.0,18.0,10.0,125.0,63.0,120.0,66.0,45.0,54.0,25.0,,,166.0,133.0,199.0,2.0,245.0,65.0,40.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
120,H2H 1-0,Justin Gimelstob,6.0,8.0,5495214.0,106298.0,,,Justin Gimelstob,90.0,9.0,5.0,104.0,36.0,115.0,59.0,37.0,56.0,17.0,,,,,,2.0,219.0,68.0,27.0,R128,6-2 4-6 7-6(1) 6-1,Mariano Puerta,5.0,4.0,5495214.0,106297.0,,,Mariano Puerta,129.0,12.0,9.0,115.0,61.0,104.0,70.0,51.0,34.0,17.0,,,,,,1.0,219.0,44.0,58.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
121,H2H 3-0,Alberto Martin,1.0,7.0,5495215.0,106300.0,,,Alberto Martin,59.0,2.0,1.0,70.0,22.0,86.0,53.0,23.0,33.0,14.0,,,,,,2.0,156.0,60.0,17.0,R128,7-6(4) 6-0 6-0,Flavio Saretta,5.0,3.0,5495215.0,106299.0,,,Flavio Saretta,97.0,19.0,7.0,86.0,49.0,70.0,42.0,30.0,28.0,18.0,,,,,,1.0,156.0,37.0,29.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
122,H2H 3-0,Julien Boutter,9.0,10.0,5495216.0,106255.0,,,Julien Boutter,62.0,1.0,1.0,71.0,20.0,87.0,43.0,27.0,44.0,15.0,,,171.0,159.0,201.0,1.0,158.0,72.0,21.0,R128,6-1 6-2 6-4,Yevgeny Kafelnikov,3.0,3.0,5495216.0,106256.0,,,Yevgeny Kafelnikov,96.0,13.0,6.0,87.0,45.0,71.0,46.0,39.0,25.0,12.0,,,165.0,141.0,185.0,2.0,158.0,34.0,17.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
123,H2H 2-0,Alex Calatrava,4.0,5.0,5495217.0,106278.0,,,Alex Calatrava,96.0,6.0,2.0,92.0,29.0,127.0,70.0,36.0,57.0,31.0,,,,,,2.0,219.0,70.0,26.0,R128,7-5 6-4 6-2,Xavier Malisse,17.0,2.0,5495217.0,106277.0,,,Xavier Malisse,123.0,20.0,6.0,127.0,60.0,92.0,56.0,45.0,36.0,18.0,,,,,,1.0,219.0,64.0,47.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
124,H2H 1-1,Alexander Popp,0.0,9.0,5495218.0,106284.0,,,Alexander Popp,78.0,7.0,3.0,92.0,34.0,88.0,51.0,28.0,37.0,16.0,,,,,,2.0,180.0,80.0,23.0,R128,7-5 6-2 6-3,Stefan Koubek,1.0,4.0,5495218.0,106283.0,,,Stefan Koubek,102.0,13.0,7.0,88.0,44.0,92.0,56.0,38.0,36.0,20.0,,,,,,1.0,180.0,48.0,20.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
125,H2H 1-0,Marcelo Rios,0.0,1.0,5495219.0,106307.0,,,Marcelo Rios,18.0,2.0,0.0,23.0,5.0,31.0,16.0,9.0,15.0,4.0,,,,,,1.0,54.0,22.0,1.0,R128,6-1 1-0 Retired,Mario Ancic,1.0,0.0,5495219.0,106308.0,,,Mario Ancic,36.0,5.0,3.0,31.0,18.0,23.0,8.0,7.0,15.0,11.0,,,,,,2.0,54.0,17.0,11.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
126,H2H 1-0,Karol Beck,6.0,3.0,5495220.0,106251.0,,,Karol Beck,68.0,3.0,1.0,81.0,27.0,80.0,45.0,26.0,35.0,15.0,,,181.0,145.0,197.0,1.0,161.0,68.0,29.0,R128,6-2 6-3 6-3,Andre Agassi,4.0,5.0,5495220.0,106252.0,,,Andre Agassi,93.0,12.0,6.0,80.0,39.0,81.0,37.0,26.0,44.0,28.0,,,160.0,140.0,189.0,2.0,161.0,38.0,20.0,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
127,,P Haarhuis / Y Kafelnikov,,,,,,,,,,,,,,,,,,,,,,,,,,,F,7-6(3) 6-3,B Bryan / M Bryan,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
128,,W Arthurs / P Hanley,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,6-4 6-4,P Haarhuis / Y Kafelnikov,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
129,,L Paes / D Rikl,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,6-4 6-3,B Bryan / M Bryan,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
130,,G Etlis / M Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,2-6 6-4 6-1,P Haarhuis / Y Kafelnikov,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
131,,L Arnold Ker / M Hood,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,4-6 7-6(4) 9-7,W Arthurs / P Hanley,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
132,,M Bertolini / S Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-1 6-4,B Bryan / M Bryan,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
133,,M Bhupathi / M Mirnyi,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,3-6 7-5 6-3,L Paes / D Rikl,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
134,,M Knowles / D Nestor,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,1-6 6-3 6-3,G Etlis / M Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
135,,M Llodra / F Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,7-6(2) 6-7(9) 6-4,P Haarhuis / Y Kafelnikov,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
136,,T Cibulec / P Vizner,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,1-6 6-3 6-4,L Arnold Ker / M Hood,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
137,,Y El Aynaoui / T Vanhoudt,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,4-6 7-5 6-3,W Arthurs / P Hanley,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
138,,F Lopez / D Sanguinetti,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,2-6 6-4 6-4,M Bertolini / S Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
139,,A Clement / N Escude,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-1 6-2,B Bryan / M Bryan,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
140,,J Eagle / J Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-2 6-0,L Paes / D Rikl,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
141,,F Cermak / L Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-3 6-2,M Bhupathi / M Mirnyi,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
142,,H Lee / V Voltchkov,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-3 6-3,M Knowles / D Nestor,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
143,,J Landsberg / J Nieminen,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-4 6-4,G Etlis / M Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
144,,X Malisse / K Vliegen,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,7-6(4) 6-4,P Haarhuis / Y Kafelnikov,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
145,,R Sluiter / M Verkerk,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-2 6-3,M Llodra / F Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
146,,J Bjorkman / T Woodbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-1 6-3,L Arnold Ker / M Hood,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
147,,J Knowle / M Kohlmann,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-2 6-0,T Cibulec / P Vizner,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
