,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,round,score,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
198,H2H 2-3,Tomas Berdych,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,3-6 6-2 6-3,Roko Karanusic,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
199,H2H 1-0,Fernando Verdasco,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,6-1 6-4,Jeff Salzenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
200,H2H 1-1,Michael Kohlmann,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,6-4 6-2,Thomas Enqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
201,H2H 2-0,Daniele Bracciali,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,6-4 6-4,Dmitry Tursunov,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
202,H2H 1-0,Florent Serra,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,6-7(3) 6-3 6-0,Giorgio Galimberti,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
203,H2H 1-0,Peter Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,6-7(5) 6-3 7-6(5),Philipp Kohlschreiber,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
204,H2H 1-0,Ricardo Mello,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,4-6 6-1 6-2,Joachim Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
205,H2H 3-1,Takao Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,7-6(1) 7-6(1),Ramon Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
206,H2H 1-1,Jan Hajek,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-7(10) 7-6(6) 7-6(4),Wesley Moodie,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
207,H2H 3-1,Peter Luczak,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-0 6-3,Zack Fleishman,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
208,H2H 1-0,Juan-Pablo Brzezicki,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-2 6-3,Robin Soderling,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
209,H2H 1-0,Giovanni Lapentti,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-2 6-3,Stefano Galvani,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
210,H2H 1-0,Jean-Julien Rojer,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,3-6 6-4 6-2,Maximilian Abel,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
211,H2H 1-0,Sergio Roitman,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-4 3-6 6-3,Michael Llodra,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
212,H2H 2-0,Paul Baccanello,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-2 6-4,Julien Benneteau,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
213,H2H 1-1,Oliver Marach,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-3 6-4,Stefano Pescosolido,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
214,H2H 2-1,Michal Mertinak,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,3-6 7-6(5) 6-4,Ivo Karlovic,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
215,H2H 1-1,Paul Goldstein,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,7-5 6-4,Dudi Sela,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
216,H2H 1-0,Jack Brasington,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-4 6-7(1) 6-3,Arvind Parmar,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
217,H2H 3-0,Matias Boeker,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-4 6-2,Janko Tipsarevic,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
218,H2H 2-0,Amir Hadad,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,7-6(3) 4-6 7-6(1),Nicolas Mahut,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
219,H2H 2-1,Igor Kunitsyn,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-4 6-7(5) 6-1,Potito Starace,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
220,H2H 1-0,Frank Dancevic,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,7-6(2) 7-6(2),Vincenzo Santopadre,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
221,H2H 1-0,Rajeev Ram,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-4 6-1,Jan Vacek,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
222,H2H 2-0,Tuomas Ketola,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-4 6-7(5) 7-6(3),Tomas Berdych,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
223,H2H 3-3,Tomas Zib,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-3 4-6 6-3,Roko Karanusic,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
224,H2H 1-0,Alexandre Simoni,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-1 6-0,Fernando Verdasco,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
225,H2H 3-0,George Bastl,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-1 6-4,Jeff Salzenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
226,H2H 1-1,Alexander Waske,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-3 3-6 6-1,Michael Kohlmann,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
227,H2H 1-1,Noam Okun,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-1 6-4,Thomas Enqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
228,H2H 1-0,Dennis van Scheppingen,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-1 6-3,Dmitry Tursunov,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
229,H2H 2-1,Martin Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,3-6 7-5 7-5,Daniele Bracciali,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
230,H2H 1-0,Massimo Dell'Acqua,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,7-6(2) 3-6 7-5,Giorgio Galimberti,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
231,H2H 2-1,Jan-Frode Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-3 5-7 7-6(4),Florent Serra,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
232,H2H 1-0,Kevin Kim,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-4 6-3,Peter Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
233,H2H 2-0,Hermes Gamonal,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-4 6-2,Philipp Kohlschreiber,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
234,H2H 1-0,Danai Udomchoke,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-4 7-6(5),Joachim Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
235,H2H 2-0,Robin Vik,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,7-5 3-6 6-3,Ricardo Mello,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
236,H2H 1-0,Julian Knowle,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-3 6-4,Takao Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
237,H2H 1-0,Bjorn Phau,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,7-5 6-3,Ramon Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
238,H2H 1-0,Frantisek Cermak,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-3 6-7(4) 6-1,Wesley Moodie,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
239,H2H 1-0,Markus Hipfl,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-1 3-6 6-1,Jan Hajek,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
240,H2H 2-1,Todd Widom,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-3 7-6(4),Zack Fleishman,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
241,H2H 2-1,Louis Vosloo,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,7-6(2) 6-1,Peter Luczak,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
242,H2H 1-0,Alun Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 6-2,Robin Soderling,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
243,H2H 1-0,Rodolphe Cadart,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-2 6-3,Juan-Pablo Brzezicki,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
244,H2H 2-2,Daniel Koellerer,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,3-6 6-4 6-4,Stefano Galvani,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
245,H2H 1-0,Slimane Saoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-3 6-3,Giovanni Lapentti,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
246,H2H 1-0,Federico Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,3-6 6-3 6-1,Jean-Julien Rojer,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
247,H2H 2-0,Ignacio Gonzalez-King,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-2 6-3,Maximilian Abel,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
248,H2H 4-2,Andreas Seppi,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-2 6-3,Michael Llodra,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
249,H2H 2-0,Todd Larkham,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,3-6 6-1 6-1,Sergio Roitman,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
250,H2H 1-1,Nicolas Thomann,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,7-6(4) 6-4,Paul Baccanello,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
251,H2H 1-0,Dusan Vemic,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-3 6-4,Julien Benneteau,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
252,H2H 1-2,Mariano Delfino,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,7-6(5) 6-3,Oliver Marach,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
253,H2H 1-0,Sebastian Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-2 4-6 6-4,Stefano Pescosolido,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
254,H2H 1-0,Takahiro Terachi,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,7-5 6-2,Ivo Karlovic,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
255,H2H 1-0,Jean-Francois Bachelot,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,4-6 7-5 7-6(5),Michal Mertinak,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
256,H2H 1-0,Tasuku Iwami,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 6-0,Dudi Sela,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
257,H2H 3-0,Thomas Blake,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-3 6-1,Paul Goldstein,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
258,H2H 3-2,Dick Norman,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,7-6(3) 6-3,Arvind Parmar,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
259,H2H 1-1,Bjorn Rehnquist,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-1 3-6 7-6(5),Jack Brasington,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
260,H2H 1-0,Vadim Kutsenko,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-2 6-3,Matias Boeker,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
261,H2H 3-2,Marcos Baghdatis,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,7-6(1) 5-7 7-6(5),Janko Tipsarevic,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
262,H2H 3-1,Joseph Sirianni,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 7-6(4),Nicolas Mahut,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
263,H2H 1-0,K.j. Hippensteel,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-1 6-2,Amir Hadad,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
264,H2H 3-0,Marcos Daniel,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 7-6(3),Potito Starace,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
265,H2H 6-3,Lovro Zovko,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-1 7-6(9),Igor Kunitsyn,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
266,H2H 1-0,Thierry Ascione,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,7-6(5) 6-2,Frank Dancevic,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
267,H2H 1-0,Kean Feeder,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-2 6-4,Vincenzo Santopadre,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
268,H2H 1-0,Andres Dellatorre,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-0 6-3,Rajeev Ram,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
269,H2H 3-0,Petr Luxa,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 6-2,Jan Vacek,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
270,H2H 1-0,Chris Kwon,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-2 6-4,Tomas Berdych,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
271,H2H 1-0,Jan Hernych,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 3-6 6-3,Tuomas Ketola,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
272,H2H 1-1,Bobby Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,7-5 7-5,Tomas Zib,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
273,H2H 2-3,Jiri Vanek,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,7-6(4) 1-6 7-5,Roko Karanusic,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
274,H2H 1-0,Andre Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 6-4,Fernando Verdasco,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
275,H2H 1-1,Marcello Craca,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-3 3-6 6-2,Alexandre Simoni,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
276,H2H 2-1,Yen-Hsun Lu,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,5-7 7-6(4) 7-6(5),George Bastl,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
277,H2H 1-1,Frederic Niemeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,2-6 6-1 6-3,Jeff Salzenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
278,H2H 1-0,Andrew Ilie,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-2 6-4,Alexander Waske,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
279,H2H 2-0,Ignacio Hirigoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,4-6 6-4 6-3,Michael Kohlmann,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
280,H2H 1-1,Gaston Etlis,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,3-6 6-3 6-2,Noam Okun,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
281,H2H 1-0,Pavel Snobel,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 7-5,Thomas Enqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
282,H2H 1-0,Satoshi Iwabuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,7-6(4) 6-2,Dennis van Scheppingen,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
283,H2H 1-0,David Prinosil,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 6-2,Dmitry Tursunov,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
284,H2H 1-0,Gilles Muller,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,7-5 6-4,Daniele Bracciali,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
285,H2H 1-0,Julien Varlet,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-2 6-3,Martin Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
286,H2H 1-0,Andy Ram,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,5-7 7-6(3) 6-3,Giorgio Galimberti,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
287,H2H 2-0,Petr Kralert,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 6-2,Massimo Dell'Acqua,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
288,H2H 1-1,Michal Tabara,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,4-6 7-5 6-1,Jan-Frode Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
289,H2H 2-0,Eric Taino,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-3 7-5,Florent Serra,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
290,H2H 1-0,Marc Rosset,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,3-6 6-1 6-2,Kevin Kim,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
291,H2H 1-0,Cristiano Caratti,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-2 4-6 6-2,Peter Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
292,H2H 1-1,Leonardo Azzaro,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 6-2,Philipp Kohlschreiber,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
293,H2H 1-0,Harel Levy,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,7-6(6) 6-4,Hermes Gamonal,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
294,H2H 1-0,Cecil Mamiit,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-1 6-3,Joachim Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
295,H2H 2-4,Gouichi Motomura,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-3 6-4,Danai Udomchoke,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-25,https://matchstat.com/tennis/tournaments/m/US%20Open/2003,US Open
