,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,start_date,surface,tournament_link,tournament_name,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners
439,H2H 1-0,Vania King,1.0,2.0,8476916.0,3625235.0,4.0,2.0,Vania King,50.0,7.0,2.0,56.0,23.0,58.0,41.0,19.0,17.0,8.0,,,,,,1.0,114.0,21.0,8.0,2.00,1.80,R128,6-3 6-2,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Natalia Vikhlyantseva,4.0,2.0,8476916.0,3625236.0,6.0,1.8,Natalia Vikhlyantseva,64.0,9.0,5.0,58.0,31.0,56.0,39.0,27.0,17.0,6.0,,,,,,2.0,114.0,28.0,25.0
440,H2H 1-3,Evgeniya Rodina,1.0,5.0,8476917.0,3624979.0,5.0,4.5,Evgeniya Rodina,60.0,5.0,2.0,70.0,26.0,71.0,46.0,27.0,25.0,7.0,,,,,,1.0,141.0,16.0,13.0,4.50,1.18,R128,6-1 7-6(2),2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Anastasia Pavlyuchenkova,3.0,3.0,8476917.0,3624980.0,9.0,1.18,Anastasia Pavlyuchenkova,81.0,9.0,4.0,71.0,37.0,70.0,40.0,27.0,30.0,17.0,,,,,,2.0,141.0,38.0,40.0
441,H2H 1-1,Laura Siegemund,2.0,9.0,8476918.0,3625019.0,20.0,2.37,Laura Siegemund,100.0,14.0,6.0,92.0,46.0,114.0,80.0,39.0,34.0,15.0,,,148.0,137.0,171.0,1.0,206.0,58.0,34.0,2.37,1.53,R128,6-1 1-6 6-4,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Jelena Jankovic,2.0,6.0,8476918.0,3625020.0,17.0,1.53,Jelena Jankovic,106.0,24.0,7.0,114.0,60.0,92.0,52.0,31.0,40.0,15.0,,,154.0,128.0,176.0,2.0,206.0,36.0,18.0
442,H2H 1-0,Katerina Siniakova,3.0,7.0,8476919.0,3624981.0,8.0,1.77,Katerina Siniakova,85.0,5.0,2.0,84.0,27.0,95.0,57.0,41.0,38.0,17.0,,,,,,1.0,179.0,28.0,17.0,1.77,2.00,R128,3-6 6-3 6-4,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Julia Goerges,7.0,8.0,8476919.0,3624982.0,25.0,2.0,Julia Goerges,94.0,8.0,3.0,95.0,37.0,84.0,47.0,39.0,37.0,18.0,,,,,,2.0,179.0,43.0,33.0
443,H2H 1-0,Anna Tatishvili,0.0,6.0,8476920.0,3624985.0,2.0,2.15,Anna Tatishvili,75.0,13.0,3.0,87.0,38.0,75.0,48.0,24.0,27.0,13.0,,,,,,1.0,162.0,35.0,5.0,2.15,1.67,R128,6-4 6-3,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Jaimee Fourlis,4.0,1.0,8476920.0,3624986.0,4.0,1.67,Jaimee Fourlis,87.0,12.0,5.0,75.0,38.0,87.0,60.0,36.0,27.0,13.0,,,,,,2.0,162.0,50.0,33.0
444,H2H 1-0,Mariana Duque-MariÃ±o,0.0,2.0,8476921.0,3625447.0,4.0,,Mariana Duque-MariÃ±o,26.0,2.0,1.0,51.0,19.0,34.0,25.0,6.0,9.0,1.0,,,128.0,118.0,132.0,1.0,85.0,18.0,5.0,,,R128,6-0 6-1,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Svetlana Kuznetsova,2.0,4.0,8476921.0,3625448.0,15.0,,Svetlana Kuznetsova,59.0,9.0,6.0,34.0,27.0,51.0,28.0,21.0,23.0,11.0,,,151.0,131.0,173.0,2.0,85.0,19.0,25.0
445,H2H 1-0,Sara Sorribes Tormo,2.0,6.0,8476922.0,3624862.0,4.0,8.0,Sara Sorribes Tormo,31.0,1.0,1.0,38.0,13.0,48.0,30.0,15.0,18.0,3.0,,,148.0,126.0,165.0,2.0,86.0,12.0,6.0,8.00,1.07,R128,6-2 6-0,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Karolina Pliskova,5.0,3.0,8476922.0,3624861.0,14.0,1.07,Karolina Pliskova,55.0,11.0,6.0,48.0,30.0,38.0,19.0,16.0,19.0,9.0,,,169.0,134.0,185.0,1.0,86.0,18.0,26.0
446,H2H 1-2,Monica Niculescu,0.0,2.0,8476923.0,3625220.0,8.0,1.5,Monica Niculescu,79.0,8.0,4.0,89.0,36.0,84.0,66.0,33.0,18.0,10.0,,,,,,2.0,173.0,31.0,3.0,1.50,2.62,R128,6-2 4-6 6-4,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Anna Blinkova,0.0,4.0,8476923.0,3625219.0,22.0,2.62,Anna Blinkova,94.0,15.0,6.0,84.0,41.0,89.0,37.0,25.0,52.0,28.0,,,,,,1.0,173.0,58.0,39.0
447,H2H 1-0,Lin Zhu,3.0,6.0,8476924.0,3625209.0,0.0,3.25,Lin Zhu,45.0,4.0,2.0,48.0,19.0,59.0,28.0,14.0,31.0,12.0,,,,,,1.0,107.0,6.0,3.0,3.25,1.36,R128,6-4 6-0,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Jelena Ostapenko,4.0,5.0,8476924.0,3625210.0,0.0,1.36,Jelena Ostapenko,62.0,14.0,6.0,59.0,33.0,48.0,19.0,13.0,29.0,16.0,,,,,,2.0,107.0,5.0,4.0
448,H2H 1-2,Lara Arruabarrena,1.0,7.0,8476925.0,3624855.0,38.0,2.5,Lara Arruabarrena,107.0,9.0,5.0,99.0,48.0,111.0,61.0,30.0,50.0,29.0,,,,,,1.0,210.0,51.0,36.0,2.50,1.50,R128,7-6(7) 7-6(10),2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Yulia Putintseva,3.0,4.0,8476925.0,3624856.0,10.0,1.5,Yulia Putintseva,103.0,13.0,5.0,111.0,52.0,99.0,66.0,40.0,33.0,11.0,,,,,,2.0,210.0,57.0,40.0
449,H2H 2-1,Naomi Broady,19.0,0.0,8476926.0,3624860.0,30.0,3.25,Naomi Broady,80.0,4.0,3.0,81.0,25.0,85.0,52.0,37.0,33.0,18.0,,,170.0,132.0,192.0,2.0,166.0,31.0,45.0,3.25,1.33,R128,3-6 6-4 7-5,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Daria Gavrilova,5.0,3.0,8476926.0,3624859.0,22.0,1.33,Daria Gavrilova,86.0,6.0,4.0,85.0,30.0,81.0,57.0,45.0,24.0,11.0,,,150.0,121.0,167.0,1.0,166.0,15.0,30.0
450,H2H 2-1,Kristina Mladenovic,1.0,6.0,8476927.0,3624858.0,0.0,1.72,Kristina Mladenovic,60.0,9.0,1.0,83.0,34.0,50.0,30.0,18.0,20.0,8.0,,,,,,2.0,133.0,6.0,1.0,1.72,2.00,R128,6-4 6-2,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Ana Konjuh,10.0,13.0,8476927.0,3624857.0,0.0,2.0,Ana Konjuh,73.0,4.0,4.0,50.0,24.0,83.0,47.0,34.0,36.0,15.0,,,,,,1.0,133.0,13.0,10.0
451,H2H 1-0,Saisai Zheng,0.0,4.0,8476928.0,3624854.0,9.0,1.72,Saisai Zheng,34.0,3.0,2.0,41.0,13.0,50.0,28.0,14.0,22.0,7.0,,,149.0,131.0,185.0,2.0,91.0,29.0,7.0,1.72,2.00,R128,6-0 6-4,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Danka Kovinic,4.0,1.0,8476928.0,3624853.0,3.0,2.0,Danka Kovinic,57.0,12.0,6.0,50.0,29.0,41.0,24.0,18.0,17.0,10.0,,,172.0,128.0,192.0,1.0,91.0,17.0,13.0
452,H2H 2-0,Camila Giorgi,3.0,11.0,8476929.0,3624851.0,18.0,1.95,Camila Giorgi,110.0,17.0,5.0,101.0,45.0,122.0,66.0,42.0,56.0,23.0,,,,,,1.0,223.0,69.0,52.0,1.95,1.83,R128,6-4 3-6 7-5,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Timea Bacsinszky,5.0,4.0,8476929.0,3624852.0,6.0,1.83,Timea Bacsinszky,113.0,19.0,6.0,122.0,57.0,101.0,64.0,39.0,37.0,17.0,,,,,,2.0,223.0,24.0,15.0
453,H2H 1-1,Ana Bogdan,4.0,3.0,8476930.0,3625238.0,3.0,3.0,Ana Bogdan,49.0,6.0,2.0,58.0,19.0,61.0,33.0,18.0,28.0,12.0,,,152.0,129.0,183.0,2.0,119.0,28.0,8.0,3.00,1.40,R128,7-5 6-2,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Elena Vesnina,5.0,4.0,8476930.0,3625237.0,11.0,1.4,Elena Vesnina,70.0,11.0,5.0,61.0,31.0,58.0,35.0,27.0,23.0,12.0,,,164.0,151.0,175.0,1.0,119.0,29.0,21.0
454,H2H 2-0,Magda Linette,9.0,7.0,8476931.0,3624988.0,0.0,2.25,Magda Linette,59.0,2.0,1.0,69.0,22.0,62.0,41.0,29.0,21.0,8.0,,,,,,2.0,131.0,7.0,9.0,2.25,1.57,R128,7-5 6-4,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Mandy Minella,8.0,1.0,8476931.0,3624987.0,0.0,1.57,Mandy Minella,72.0,5.0,3.0,62.0,25.0,69.0,36.0,28.0,33.0,19.0,,,,,,1.0,131.0,1.0,8.0
455,H2H 1-0,Maryna Zanevska,2.0,6.0,8476932.0,3625222.0,11.0,1.53,Maryna Zanevska,44.0,2.0,1.0,48.0,13.0,63.0,30.0,17.0,33.0,14.0,,,,,,2.0,111.0,33.0,18.0,1.53,2.50,R128,6-3 6-2,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Jennifer Brady,7.0,2.0,8476932.0,3625221.0,7.0,2.5,Jennifer Brady,67.0,9.0,4.0,63.0,32.0,48.0,28.0,23.0,20.0,12.0,,,,,,1.0,111.0,21.0,21.0
456,H2H 1-2,Samantha Stosur,6.0,2.0,8476933.0,3624864.0,20.0,1.8,Samantha Stosur,88.0,4.0,2.0,84.0,32.0,107.0,73.0,40.0,34.0,16.0,,,172.0,146.0,191.0,2.0,191.0,47.0,35.0,1.80,1.90,R128,6-3 3-6 6-0,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Heather Watson,6.0,5.0,8476933.0,3624863.0,9.0,1.9,Heather Watson,103.0,11.0,5.0,107.0,51.0,84.0,49.0,37.0,35.0,15.0,,,158.0,129.0,176.0,1.0,191.0,23.0,21.0
457,H2H 1-0,Myrtille Georges,1.0,13.0,8476934.0,3625024.0,15.0,6.5,Myrtille Georges,82.0,11.0,5.0,87.0,39.0,97.0,52.0,29.0,45.0,14.0,,,,,,2.0,184.0,53.0,17.0,6.50,1.11,R128,6-3 4-6 6-1,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Alize Cornet,3.0,13.0,8476934.0,3625023.0,15.0,1.11,Alize Cornet,102.0,16.0,8.0,97.0,54.0,87.0,54.0,34.0,33.0,14.0,,,,,,1.0,184.0,42.0,22.0
458,H2H 3-2,Anett Kontaveit,1.0,6.0,8476935.0,3624868.0,8.0,1.74,Anett Kontaveit,40.0,0.0,0.0,49.0,14.0,53.0,33.0,19.0,20.0,7.0,,,,,,2.0,102.0,33.0,16.0,1.74,2.05,R128,6-0 6-4,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Maria Sakkari,2.0,0.0,8476935.0,3624867.0,1.0,2.05,Maria Sakkari,62.0,6.0,4.0,53.0,27.0,49.0,35.0,29.0,14.0,6.0,,,,,,1.0,102.0,9.0,7.0
459,H2H 2-0,Qiang Wang,6.0,4.0,8476936.0,3624990.0,8.0,2.1,Qiang Wang,99.0,16.0,3.0,118.0,47.0,90.0,62.0,41.0,28.0,11.0,,,160.0,122.0,176.0,2.0,208.0,28.0,16.0,2.10,1.66,R128,4-6 6-3 6-4,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Mirjana Lucic-Baroni,2.0,10.0,8476936.0,3624989.0,7.0,1.66,Mirjana Lucic-Baroni,109.0,11.0,4.0,90.0,38.0,118.0,71.0,48.0,47.0,23.0,,,157.0,144.0,181.0,1.0,208.0,60.0,34.0
460,H2H 10-3,Tsvetana Pironkova,3.0,5.0,8476937.0,3624865.0,22.0,7.5,Tsvetana Pironkova,57.0,6.0,4.0,67.0,28.0,69.0,42.0,22.0,27.0,7.0,,,156.0,122.0,181.0,1.0,136.0,32.0,22.0,7.50,1.08,R128,6-1 4-6 6-1,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Agnieszka Radwanska,2.0,0.0,8476937.0,3624866.0,23.0,1.08,Agnieszka Radwanska,79.0,12.0,8.0,69.0,40.0,67.0,40.0,23.0,27.0,16.0,,,146.0,110.0,165.0,2.0,136.0,21.0,28.0
461,H2H 1-0,Denisa Allertova,2.0,9.0,8476938.0,3624944.0,9.0,4.5,Denisa Allertova,69.0,9.0,2.0,73.0,29.0,77.0,47.0,31.0,30.0,9.0,,,167.0,149.0,173.0,2.0,150.0,47.0,28.0,4.50,1.16,R128,7-5 6-2,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Dominika Cibulkova,1.0,3.0,8476938.0,3624943.0,2.0,1.16,Dominika Cibulkova,81.0,12.0,5.0,77.0,37.0,73.0,46.0,27.0,27.0,17.0,,,152.0,132.0,165.0,1.0,150.0,15.0,14.0
462,H2H 2-0,Karin Knapp,3.0,5.0,8476939.0,3624945.0,7.0,3.2,Karin Knapp,40.0,4.0,2.0,38.0,17.0,52.0,25.0,15.0,27.0,8.0,,,,,,1.0,90.0,25.0,13.0,3.20,1.33,R128,Retired,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Su-Wei Hsieh,0.0,3.0,8476939.0,3624946.0,0.0,1.33,Su-Wei Hsieh,50.0,12.0,5.0,52.0,29.0,38.0,24.0,18.0,14.0,3.0,,,,,,2.0,90.0,9.0,8.0
463,H2H 2-0,Risa Ozaki,2.0,0.0,8476940.0,3625002.0,13.0,2.1,Risa Ozaki,60.0,7.0,2.0,63.0,26.0,73.0,47.0,25.0,26.0,9.0,,,141.0,111.0,174.0,2.0,136.0,39.0,17.0,2.10,1.72,R128,7-5 6-1,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Sara Errani,0.0,1.0,8476940.0,3625001.0,12.0,1.72,Sara Errani,76.0,13.0,6.0,73.0,39.0,63.0,56.0,35.0,7.0,2.0,,,116.0,108.0,158.0,1.0,136.0,30.0,23.0
464,H2H 1-0,Ekaterina Alexandrova,10.0,9.0,8476941.0,3624999.0,2.0,3.6,Ekaterina Alexandrova,58.0,4.0,1.0,68.0,19.0,72.0,35.0,24.0,37.0,15.0,,,173.0,148.0,186.0,1.0,140.0,37.0,28.0,3.60,1.27,R128,6-0 4-6 6-1,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Ekaterina Makarova,9.0,2.0,8476941.0,3625000.0,3.0,1.27,Ekaterina Makarova,82.0,11.0,5.0,72.0,33.0,68.0,47.0,35.0,21.0,14.0,,,155.0,123.0,170.0,2.0,140.0,11.0,20.0
465,H2H 1-0,Arina Rodionova,0.0,2.0,8476942.0,3624874.0,5.0,7.0,Arina Rodionova,35.0,5.0,0.0,48.0,13.0,51.0,39.0,19.0,12.0,3.0,,,145.0,119.0,161.0,2.0,99.0,26.0,10.0,7.00,1.10,R128,6-1 6-2,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Caroline Wozniacki,6.0,1.0,8476942.0,3624873.0,19.0,1.1,Caroline Wozniacki,64.0,8.0,4.0,51.0,29.0,48.0,38.0,30.0,10.0,5.0,,,161.0,123.0,172.0,1.0,99.0,17.0,26.0
466,H2H 2-0,Lizette Cabrera,1.0,4.0,8476943.0,3624872.0,5.0,2.37,Lizette Cabrera,63.0,5.0,3.0,65.0,28.0,76.0,46.0,24.0,30.0,11.0,,,,,,2.0,141.0,29.0,13.0,2.37,1.53,R128,7-5 6-2,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Donna Vekic,2.0,5.0,8476943.0,3624871.0,7.0,1.53,Donna Vekic,78.0,15.0,6.0,76.0,41.0,65.0,35.0,23.0,30.0,14.0,,,,,,1.0,141.0,24.0,28.0
467,H2H 2-0,Luksika Kumkhum,6.0,6.0,8476944.0,3624951.0,6.0,3.4,Luksika Kumkhum,106.0,6.0,2.0,103.0,35.0,114.0,67.0,44.0,47.0,27.0,,,146.0,123.0,163.0,1.0,217.0,50.0,27.0,3.40,1.30,R128,6-7(2) 6-4 7-5,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Naomi Osaka,9.0,3.0,8476944.0,3624952.0,10.0,1.3,Naomi Osaka,111.0,9.0,4.0,114.0,43.0,103.0,55.0,39.0,48.0,29.0,,,170.0,119.0,198.0,2.0,217.0,55.0,36.0
468,H2H 4-1,Kirsten Flipkens,2.0,2.0,8476945.0,3624949.0,19.0,4.9,Kirsten Flipkens,55.0,4.0,1.0,66.0,21.0,61.0,32.0,20.0,29.0,14.0,,,156.0,128.0,172.0,1.0,127.0,17.0,16.0,4.90,1.16,R128,7-5 6-2,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Johanna Konta,1.0,1.0,8476945.0,3624950.0,31.0,1.16,Johanna Konta,72.0,10.0,4.0,61.0,27.0,66.0,42.0,32.0,24.0,13.0,,,161.0,134.0,176.0,2.0,127.0,22.0,23.0
469,H2H 1-0,Elizaveta Kulichkova,0.0,4.0,8476946.0,3625224.0,11.0,4.0,Elizaveta Kulichkova,46.0,2.0,0.0,53.0,16.0,57.0,30.0,16.0,27.0,14.0,,,161.0,136.0,170.0,2.0,110.0,35.0,20.0,4.00,1.25,R128,6-3 6-2,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Barbora Strycova,6.0,0.0,8476946.0,3625223.0,3.0,1.25,Barbora Strycova,64.0,7.0,4.0,57.0,27.0,53.0,40.0,30.0,13.0,7.0,,,159.0,134.0,169.0,1.0,110.0,9.0,9.0
470,H2H 1-0,Kayla Day,0.0,2.0,8476947.0,3624997.0,12.0,3.25,Kayla Day,44.0,4.0,0.0,62.0,18.0,49.0,19.0,11.0,30.0,15.0,,,,,,1.0,111.0,21.0,11.0,3.25,1.33,R128,6-3 6-2,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Andrea Petkovic,1.0,1.0,8476947.0,3624998.0,9.0,1.33,Andrea Petkovic,67.0,5.0,3.0,49.0,23.0,62.0,39.0,29.0,23.0,15.0,,,,,,2.0,111.0,19.0,18.0
471,H2H 1-0,Cagla Buyukakcay,8.0,5.0,8476948.0,3625025.0,5.0,2.62,Cagla Buyukakcay,99.0,7.0,3.0,92.0,34.0,117.0,86.0,49.0,31.0,16.0,,,,,,1.0,209.0,28.0,32.0,2.62,1.44,R128,7-5 6-7(1) 6-2,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Oceane Dodin,3.0,10.0,8476948.0,3625026.0,17.0,1.44,Oceane Dodin,110.0,15.0,6.0,117.0,52.0,92.0,50.0,41.0,42.0,17.0,,,,,,2.0,209.0,45.0,37.0
472,H2H 1-0,Kateryna Bondarenko,4.0,8.0,8476949.0,3624995.0,7.0,2.3,Kateryna Bondarenko,70.0,10.0,4.0,79.0,34.0,67.0,44.0,26.0,23.0,10.0,,,149.0,126.0,172.0,1.0,146.0,24.0,18.0,2.30,1.59,R128,7-6(4) 6-4,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Caroline Garcia,4.0,8.0,8476949.0,3624996.0,7.0,1.59,Caroline Garcia,76.0,7.0,5.0,67.0,31.0,79.0,42.0,27.0,37.0,18.0,,,163.0,134.0,183.0,2.0,146.0,32.0,21.0
473,H2H 1-0,Timea Babos,1.0,6.0,8476950.0,3624983.0,9.0,1.51,Timea Babos,75.0,5.0,2.0,75.0,26.0,90.0,50.0,36.0,40.0,13.0,,,,,,1.0,165.0,51.0,15.0,1.51,2.50,R128,7-6(3) 6-4,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Nicole Gibbs,5.0,2.0,8476950.0,3624984.0,9.0,2.5,Nicole Gibbs,90.0,14.0,3.0,90.0,41.0,75.0,32.0,26.0,43.0,23.0,,,,,,2.0,165.0,32.0,20.0
474,H2H 2-1,Xinyun Han,0.0,10.0,8476951.0,3624970.0,0.0,2.5,Xinyun Han,59.0,14.0,3.0,72.0,31.0,64.0,27.0,16.0,37.0,12.0,,,,,,2.0,136.0,10.0,0.0,2.50,1.50,R128,6-1 7-5,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Irina Falconi,3.0,2.0,8476951.0,3624969.0,0.0,1.5,Irina Falconi,77.0,13.0,6.0,64.0,36.0,72.0,45.0,29.0,27.0,12.0,,,,,,1.0,136.0,2.0,3.0
475,H2H 3-1,Yanina Wickmayer,6.0,12.0,8476952.0,3624965.0,6.0,2.4,Yanina Wickmayer,91.0,13.0,3.0,101.0,35.0,96.0,56.0,41.0,40.0,15.0,,,155.0,136.0,177.0,1.0,197.0,34.0,30.0,2.40,1.56,R128,3-6 7-6(7) 6-1,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Lucie Safarova,16.0,7.0,8476952.0,3624966.0,4.0,1.56,Lucie Safarova,106.0,5.0,3.0,96.0,40.0,101.0,65.0,48.0,36.0,18.0,,,158.0,130.0,174.0,2.0,197.0,35.0,41.0
476,H2H 2-1,Belinda Bencic,3.0,2.0,8476953.0,3624835.0,4.0,5.0,Belinda Bencic,52.0,4.0,2.0,56.0,19.0,61.0,31.0,18.0,30.0,15.0,,,158.0,140.0,177.0,1.0,117.0,16.0,13.0,5.00,1.16,R128,6-4 6-3,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,Serena Williams,8.0,4.0,8476953.0,3624836.0,8.0,1.16,Serena Williams,65.0,8.0,4.0,61.0,28.0,56.0,34.0,26.0,22.0,11.0,,,167.0,141.0,195.0,2.0,117.0,30.0,30.0
477,,A Hlavackova / S Peng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,6-7(4) 6-3 6-3,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,B Mattek-Sands / L Safarova,,,,,,,,,,,,,,,,,,,,,,,,,,
478,,C Garcia / K Mladenovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,7-6(4) 6-2,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,A Hlavackova / S Peng,,,,,,,,,,,,,,,,,,,,,,,,,,
479,,E Hozumi / M Kato,,,,,,,,,,,,,,,,,,,,,,,,,,,4.00,1.23,SF,6-2 4-6 6-4,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,B Mattek-Sands / L Safarova,,,,,,,,,,,,,,,,,,,,,,,,,,
480,,A Barty / C Dellacqua,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35,1.57,QF,1-6 6-2 6-1,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,C Garcia / K Mladenovic,,,,,,,,,,,,,,,,,,,,,,,,,,
481,,E Makarova / E Vesnina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,7-5 7-6(5),2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,A Hlavackova / S Peng,,,,,,,,,,,,,,,,,,,,,,,,,,
482,,M Lucic-Baroni / A Petkovic,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15,1.68,QF,6-3 6-3,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,E Hozumi / M Kato,,,,,,,,,,,,,,,,,,,,,,,,,,
483,,R Atawo / Y Xu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-1 6-1,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,B Mattek-Sands / L Safarova,,,,,,,,,,,,,,,,,,,,,,,,,,
484,,K Srebotnik / S Zheng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-1 6-4,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,C Garcia / K Mladenovic,,,,,,,,,,,,,,,,,,,,,,,,,,
485,,A Groenefeld / K Peschke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-4 6-4,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,A Barty / C Dellacqua,,,,,,,,,,,,,,,,,,,,,,,,,,
486,,V Golubic / K Pliskova,,,,,,,,,,,,,,,,,,,,,,,,,,,4.00,1.23,R16,7-6(5) 2-6 6-2,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,E Makarova / E Vesnina,,,,,,,,,,,,,,,,,,,,,,,,,,
487,,A Klepac / M SÃ¡nchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-2 6-0,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,A Hlavackova / S Peng,,,,,,,,,,,,,,,,,,,,,,,,,,
488,,V King / Y Shvedova,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38,2.95,R16,4-6 6-2 6-3,2017-01-16,Hard,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2017,Australian Open,M Lucic-Baroni / A Petkovic,,,,,,,,,,,,,,,,,,,,,,,,,,
