,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name,surface
305,H2H 1-0,Quentin Halys,9.0,6.0,8348238.0,3512090.0,,,Quentin Halys,64.0,1.0,1.0,72.0,14.0,92.0,60.0,42.0,32.0,8.0,13.0,,191.0,151.0,208.0,2.0,128.0,34.0,33.0,,,R64,6-1 6-2 7-6(3),Novak Djokovic,9.0,0.0,8348238.0,3512089.0,,,Novak Djokovic,100.0,11.0,5.0,92.0,42.0,72.0,44.0,38.0,28.0,20.0,15.0,,188.0,159.0,197.0,1.0,200.0,14.0,42.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
306,H2H 1-0,Denis Kudla,6.0,3.0,8348239.0,3511397.0,,2.8,Denis Kudla,92.0,8.0,0.0,114.0,36.0,87.0,40.0,32.0,47.0,24.0,16.0,,188.0,146.0,207.0,1.0,184.0,39.0,23.0,2.8,1.42,R64,7-5 6-4 6-4,Andreas Seppi,13.0,1.0,8348239.0,3511398.0,,1.42,Andreas Seppi,109.0,4.0,3.0,87.0,31.0,114.0,63.0,51.0,51.0,27.0,16.0,,183.0,140.0,198.0,2.0,218.0,33.0,35.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
307,H2H 2-0,Renzo Olivo,8.0,13.0,8348240.0,3511376.0,,3.25,Renzo Olivo,176.0,15.0,6.0,162.0,61.0,195.0,121.0,84.0,74.0,31.0,28.0,,173.0,134.0,199.0,2.0,352.0,60.0,30.0,3.25,1.33,R64,7-6(5) 3-6 6-7(3) 7-5 6-2,Federico Delbonis,13.0,13.0,8348240.0,3511375.0,,1.33,Federico Delbonis,181.0,24.0,8.0,195.0,80.0,162.0,76.0,57.0,86.0,44.0,27.0,,186.0,158.0,216.0,1.0,362.0,87.0,58.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
308,H2H 1-0,Evgeny Donskoy,7.0,3.0,8348241.0,3511359.0,,6.85,Evgeny Donskoy,174.0,16.0,4.0,195.0,66.0,177.0,103.0,72.0,74.0,36.0,28.0,,177.0,138.0,193.0,1.0,348.0,83.0,60.0,6.85,1.1,R64,6-3 5-7 7-6(1) 4-6 7-5,Gilles Simon,8.0,6.0,8348241.0,3511360.0,,1.1,Gilles Simon,198.0,11.0,4.0,177.0,69.0,195.0,122.0,86.0,73.0,43.0,28.0,,165.0,134.0,194.0,2.0,396.0,39.0,41.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
309,H2H 1-0,Omar Jasika,1.0,1.0,8348242.0,3511410.0,,18.25,Omar Jasika,72.0,5.0,1.0,84.0,24.0,83.0,61.0,38.0,22.0,10.0,14.0,,169.0,145.0,193.0,2.0,144.0,27.0,15.0,18.25,1.02,R64,7-5 6-1 6-4,Jo-Wilfried Tsonga,14.0,6.0,8348242.0,3511409.0,,1.02,Jo-Wilfried Tsonga,95.0,12.0,5.0,83.0,35.0,84.0,56.0,46.0,28.0,14.0,15.0,,177.0,151.0,224.0,1.0,190.0,37.0,40.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
310,H2H 1-0,Noah Rubin,1.0,3.0,8348243.0,3511378.0,,3.25,Noah Rubin,55.0,0.0,0.0,64.0,12.0,82.0,60.0,32.0,22.0,11.0,12.0,,,,,2.0,110.0,16.0,9.0,3.25,1.32,R64,6-3 6-4 6-0,Pierre-Hugues Herbert,14.0,2.0,8348243.0,3511377.0,,1.32,Pierre-Hugues Herbert,91.0,7.0,5.0,82.0,39.0,64.0,34.0,32.0,30.0,20.0,13.0,,,,,1.0,182.0,20.0,47.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
311,H2H 2-0,Daniel Brands,17.0,4.0,8348244.0,3511348.0,,3.05,Daniel Brands,107.0,2.0,1.0,121.0,36.0,111.0,78.0,57.0,33.0,14.0,18.0,,193.0,170.0,210.0,2.0,214.0,56.0,40.0,3.05,1.36,R64,4-6 6-1 7-6(0) 6-3,Guillermo Garcia-Lopez,5.0,4.0,8348244.0,3511347.0,,1.36,Guillermo Garcia-Lopez,125.0,6.0,3.0,111.0,40.0,121.0,75.0,57.0,46.0,28.0,21.0,,179.0,135.0,196.0,1.0,250.0,22.0,35.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
312,H2H 2-0,Austin Krajicek,7.0,4.0,8348245.0,3511277.0,,11.0,Austin Krajicek,73.0,4.0,1.0,93.0,23.0,78.0,48.0,36.0,30.0,14.0,15.0,,180.0,160.0,198.0,1.0,146.0,28.0,14.0,11.0,1.04,R64,6-3 7-6(5) 6-3,Kei Nishikori,13.0,1.0,8348245.0,3511278.0,,1.04,Kei Nishikori,98.0,5.0,3.0,78.0,28.0,93.0,63.0,52.0,30.0,18.0,16.0,,174.0,142.0,199.0,2.0,196.0,31.0,40.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
313,H2H 3-0,Alexandr Dolgopolov,3.0,7.0,8348246.0,3511390.0,,10.25,Alexandr Dolgopolov,69.0,0.0,0.0,72.0,16.0,97.0,55.0,35.0,42.0,18.0,14.0,,191.0,147.0,213.0,2.0,138.0,38.0,24.0,10.25,1.06,R64,6-3 7-5 6-1,Roger Federer,25.0,2.0,8348246.0,3511389.0,,1.06,Roger Federer,100.0,13.0,5.0,97.0,44.0,72.0,49.0,43.0,23.0,13.0,14.0,,191.0,160.0,207.0,1.0,200.0,26.0,39.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
314,H2H 1-0,Marco Trungelliti,4.0,7.0,8348247.0,3511391.0,,11.0,Marco Trungelliti,103.0,8.0,2.0,119.0,35.0,108.0,66.0,44.0,42.0,24.0,19.0,,183.0,149.0,204.0,1.0,206.0,38.0,26.0,11.0,1.04,R64,6-3 4-6 6-2 7-5,Grigor Dimitrov,11.0,4.0,8348247.0,3511392.0,,1.04,Grigor Dimitrov,124.0,9.0,5.0,108.0,40.0,119.0,84.0,63.0,35.0,21.0,20.0,,189.0,151.0,217.0,2.0,248.0,40.0,43.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
315,H2H 2-0,Nicolas Almagro,13.0,4.0,8348248.0,3511350.0,,3.1,Nicolas Almagro,71.0,0.0,0.0,68.0,19.0,100.0,56.0,33.0,44.0,19.0,13.0,,188.0,160.0,213.0,2.0,142.0,49.0,37.0,3.1,1.35,R64,6-3 6-1 6-3,Dominic Thiem,5.0,1.0,8348248.0,3511349.0,,1.35,Dominic Thiem,97.0,17.0,6.0,100.0,48.0,68.0,41.0,33.0,27.0,16.0,12.0,,175.0,153.0,223.0,1.0,194.0,14.0,28.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
316,H2H 1-0,Damir Dzumhur,3.0,2.0,8348249.0,3511299.0,,13.25,Damir Dzumhur,109.0,15.0,8.0,110.0,52.0,116.0,71.0,38.0,45.0,19.0,17.0,,160.0,128.0,179.0,1.0,218.0,57.0,32.0,13.25,1.01,R64,6-4 0-6 6-4 6-2,David Goffin,7.0,3.0,8348249.0,3511300.0,,1.01,David Goffin,117.0,16.0,9.0,116.0,59.0,110.0,63.0,38.0,47.0,20.0,17.0,,176.0,146.0,205.0,2.0,234.0,50.0,30.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
317,H2H 3-1,Albert Ramos-Vinolas,7.0,5.0,8348250.0,3511356.0,,7.5,Albert Ramos-Vinolas,86.0,1.0,1.0,89.0,22.0,100.0,54.0,39.0,46.0,25.0,15.0,,173.0,145.0,188.0,2.0,172.0,34.0,23.0,7.5,1.09,R64,6-4 6-3 7-6(4),Marin Cilic,17.0,0.0,8348250.0,3511355.0,,1.09,Marin Cilic,103.0,6.0,3.0,100.0,36.0,89.0,55.0,46.0,34.0,21.0,17.0,,193.0,151.0,212.0,1.0,206.0,30.0,37.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
318,H2H 3-0,Dusan Lajovic,8.0,4.0,8348251.0,3511969.0,,,Dusan Lajovic,109.0,6.0,3.0,126.0,38.0,124.0,73.0,46.0,51.0,25.0,21.0,,,,,1.0,218.0,58.0,46.0,,,R64,4-6 6-2 4-6 6-2 6-1,Roberto Bautista Agut,7.0,5.0,8348251.0,3511970.0,,,Roberto Bautista Agut,141.0,7.0,7.0,124.0,53.0,126.0,78.0,60.0,48.0,28.0,22.0,,,,,2.0,282.0,32.0,35.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
319,H2H 2-0,Pablo Cuevas,15.0,2.0,8348252.0,3511400.0,,5.95,Pablo Cuevas,87.0,7.0,2.0,96.0,25.0,93.0,61.0,49.0,32.0,13.0,18.0,,192.0,155.0,205.0,2.0,174.0,21.0,32.0,5.95,1.12,R64,6-4 7-5 7-6(2),Nick Kyrgios,19.0,1.0,8348252.0,3511399.0,,1.12,Nick Kyrgios,102.0,6.0,4.0,93.0,31.0,96.0,62.0,49.0,34.0,22.0,17.0,,195.0,169.0,218.0,1.0,204.0,27.0,50.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
320,H2H 1-0,Mirza Basic,7.0,2.0,8348253.0,3511387.0,,15.25,Mirza Basic,60.0,0.0,0.0,64.0,12.0,93.0,47.0,29.0,46.0,19.0,12.0,,199.0,154.0,211.0,1.0,120.0,20.0,17.0,15.25,1.02,R64,6-4 6-0 6-3,Tomas Berdych,15.0,2.0,8348253.0,3511388.0,,1.02,Tomas Berdych,97.0,14.0,5.0,93.0,45.0,64.0,39.0,37.0,25.0,15.0,13.0,,199.0,155.0,215.0,2.0,194.0,20.0,43.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
321,H2H 1-3,Fernando Verdasco,9.0,7.0,8348254.0,3511721.0,,1.33,Fernando Verdasco,117.0,12.0,6.0,129.0,51.0,118.0,83.0,48.0,35.0,18.0,21.0,,185.0,156.0,216.0,1.0,234.0,63.0,56.0,1.33,3.25,R64,4-6 6-3 6-3 7-6(4),Dudi Sela,5.0,2.0,8348254.0,3511722.0,,3.25,Dudi Sela,130.0,15.0,8.0,118.0,52.0,129.0,70.0,41.0,59.0,37.0,20.0,,169.0,140.0,183.0,2.0,260.0,31.0,27.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
322,H2H 2-1,Jeremy Chardy,11.0,8.0,8348255.0,3511656.0,,1.47,Jeremy Chardy,103.0,5.0,2.0,109.0,33.0,105.0,65.0,51.0,40.0,19.0,18.0,,191.0,159.0,209.0,2.0,206.0,39.0,45.0,1.47,2.6,R64,6-4 7-6(5) 7-6(5),Andrey Kuznetsov,9.0,3.0,8348255.0,3511655.0,,2.6,Andrey Kuznetsov,111.0,8.0,3.0,105.0,35.0,109.0,68.0,55.0,41.0,21.0,18.0,,180.0,149.0,200.0,1.0,222.0,22.0,33.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
323,H2H 4-0,Nicolas Mahut,2.0,3.0,8348256.0,3511720.0,,3.5,Nicolas Mahut,64.0,1.0,0.0,81.0,18.0,76.0,55.0,38.0,21.0,8.0,14.0,,189.0,154.0,207.0,2.0,128.0,18.0,20.0,3.5,1.29,R64,7-5 6-4 6-1,Gael Monfils,18.0,3.0,8348256.0,3511719.0,,1.29,Gael Monfils,93.0,5.0,4.0,76.0,30.0,81.0,57.0,51.0,24.0,12.0,15.0,,189.0,152.0,210.0,1.0,186.0,10.0,50.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
324,H2H 1-0,Rajeev Ram,11.0,7.0,8348257.0,3511654.0,,2.05,Rajeev Ram,178.0,20.0,6.0,,,200.0,120.0,74.0,80.0,37.0,,,,,,2.0,356.0,7.0,11.0,2.05,1.74,R64,6-1 6-7(6) 4-6 7-5 7-5,Stephane Robert,23.0,6.0,8348257.0,3511653.0,,1.74,Stephane Robert,199.0,23.0,9.0,,,177.0,96.0,66.0,81.0,44.0,,,,,,1.0,398.0,6.0,23.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
325,H2H 6-0,Tommy Robredo,0.0,3.0,8348258.0,3511724.0,,8.0,Tommy Robredo,126.0,4.0,0.0,121.0,31.0,146.0,101.0,68.0,45.0,27.0,20.0,,176.0,145.0,201.0,2.0,252.0,17.0,19.0,8.0,1.08,R64,7-6(6) 7-6(5) 7-5,Milos Raonic,24.0,6.0,8348258.0,3511723.0,,1.08,Milos Raonic,141.0,12.0,1.0,146.0,51.0,121.0,70.0,58.0,51.0,32.0,18.0,,205.0,169.0,228.0,1.0,282.0,59.0,75.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
326,H2H 1-0,Tim Smyczek,16.0,1.0,8348259.0,3511787.0,,5.4,Tim Smyczek,113.0,5.0,3.0,111.0,35.0,126.0,81.0,57.0,45.0,21.0,17.0,,181.0,148.0,200.0,1.0,226.0,61.0,48.0,5.4,1.14,R64,6-4 7-6(5) 7-6(4),Viktor Troicki,10.0,3.0,8348259.0,3511788.0,,1.14,Viktor Troicki,124.0,16.0,4.0,126.0,48.0,111.0,65.0,50.0,46.0,26.0,19.0,,185.0,132.0,208.0,2.0,248.0,37.0,30.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
327,H2H 1-0,Jack Sock,21.0,6.0,8348260.0,3511771.0,,1.43,Jack Sock,112.0,10.0,0.0,130.0,39.0,101.0,61.0,51.0,40.0,22.0,18.0,,190.0,173.0,214.0,1.0,224.0,26.0,50.0,1.43,2.75,R64,7-6(6) 7-6(5) 6-3,Lukas Rosol,20.0,5.0,8348260.0,3511772.0,,2.75,Lukas Rosol,119.0,2.0,1.0,101.0,28.0,130.0,76.0,61.0,54.0,30.0,17.0,,192.0,155.0,213.0,2.0,238.0,35.0,48.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
328,H2H 3-5,Radek Stepanek,4.0,4.0,8348261.0,3511773.0,,8.0,Radek Stepanek,86.0,11.0,1.0,107.0,38.0,86.0,60.0,40.0,26.0,8.0,13.0,,189.0,163.0,205.0,1.0,172.0,25.0,31.0,8.0,1.08,R64,6-2 6-3 6-4,Stan Wawrinka,15.0,4.0,8348261.0,3511774.0,,1.08,Stan Wawrinka,107.0,12.0,5.0,86.0,38.0,107.0,60.0,44.0,47.0,25.0,14.0,,193.0,162.0,213.0,2.0,214.0,23.0,43.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
329,H2H 3-1,Lleyton Hewitt,2.0,5.0,8348262.0,3511770.0,,6.8,Lleyton Hewitt,91.0,10.0,1.0,102.0,36.0,103.0,52.0,35.0,51.0,20.0,14.0,,169.0,136.0,195.0,2.0,182.0,43.0,27.0,6.8,1.09,R64,6-2 6-4 6-4,David Ferrer,4.0,1.0,8348262.0,3511769.0,,1.09,David Ferrer,114.0,15.0,5.0,103.0,48.0,102.0,71.0,48.0,31.0,18.0,14.0,,178.0,147.0,192.0,1.0,228.0,36.0,34.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
330,H2H 1-0,Thomaz Bellucci,3.0,4.0,8348263.0,3511713.0,,2.45,Thomaz Bellucci,53.0,2.0,0.0,72.0,17.0,68.0,33.0,23.0,35.0,13.0,12.0,,,,,1.0,106.0,28.0,21.0,2.45,1.51,R64,6-3 6-2 6-2,Steve Johnson,10.0,2.0,8348263.0,3511714.0,,1.51,Steve Johnson,87.0,10.0,5.0,68.0,32.0,72.0,37.0,33.0,35.0,22.0,13.0,,,,,2.0,174.0,14.0,30.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
331,H2H 1-0,Guido Pella,13.0,4.0,8348264.0,3511666.0,,6.95,Guido Pella,204.0,11.0,4.0,216.0,77.0,191.0,137.0,94.0,54.0,33.0,30.0,,175.0,146.0,194.0,2.0,408.0,34.0,59.0,6.95,1.09,R64,7-6(2) 6-7(4) 7-6(3) 6-7(10) 6-4,Feliciano Lopez,42.0,14.0,8348264.0,3511665.0,,1.09,Feliciano Lopez,203.0,11.0,5.0,191.0,64.0,216.0,117.0,89.0,99.0,50.0,32.0,,199.0,172.0,219.0,1.0,406.0,75.0,97.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
332,H2H 2-0,Marcel Granollers,4.0,3.0,8348265.0,3511667.0,,5.75,Marcel Granollers,92.0,0.0,0.0,101.0,21.0,99.0,65.0,51.0,34.0,20.0,16.0,,183.0,141.0,202.0,1.0,184.0,14.0,26.0,5.75,1.12,R64,6-3 7-6(6) 7-6(2),John Isner,20.0,4.0,8348265.0,3511668.0,,1.12,John Isner,108.0,6.0,1.0,99.0,28.0,101.0,72.0,59.0,29.0,21.0,19.0,,204.0,178.0,225.0,2.0,216.0,39.0,53.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
333,H2H 1-0,Simone Bolelli,8.0,4.0,8348266.0,3511742.0,,4.65,Simone Bolelli,124.0,1.0,1.0,123.0,34.0,147.0,108.0,70.0,39.0,20.0,22.0,,176.0,148.0,198.0,2.0,248.0,52.0,43.0,4.65,1.18,R64,6-4 6-2 6-7(5) 7-5,Bernard Tomic,24.0,4.0,8348266.0,3511741.0,,1.18,Bernard Tomic,146.0,9.0,5.0,147.0,57.0,123.0,82.0,68.0,41.0,21.0,21.0,,179.0,147.0,203.0,1.0,292.0,32.0,50.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
334,H2H 1-1,Gilles Muller,22.0,5.0,8348267.0,3511622.0,,1.33,Gilles Muller,158.0,9.0,4.0,167.0,62.0,155.0,86.0,65.0,69.0,31.0,25.0,,185.0,154.0,201.0,2.0,316.0,73.0,61.0,1.33,3.2,R64,4-6 6-4 6-2 4-6 7-5,John Millman,13.0,5.0,8348267.0,3511621.0,,3.2,John Millman,164.0,11.0,6.0,155.0,59.0,167.0,110.0,74.0,57.0,31.0,25.0,,177.0,138.0,194.0,1.0,328.0,42.0,44.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
335,H2H 1-3,Santiago Giraldo,11.0,0.0,8348268.0,3511618.0,,3.0,Santiago Giraldo,104.0,2.0,2.0,100.0,29.0,129.0,68.0,45.0,61.0,30.0,18.0,,179.0,136.0,211.0,2.0,208.0,56.0,37.0,3.0,1.36,R64,6-3 7-5 3-6 6-1,Joao Sousa,8.0,1.0,8348268.0,3511617.0,,1.36,Joao Sousa,125.0,18.0,5.0,129.0,54.0,100.0,64.0,52.0,36.0,19.0,19.0,,183.0,149.0,202.0,1.0,250.0,41.0,29.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
336,H2H 1-0,Sam Groth,6.0,4.0,8348269.0,3511619.0,,21.25,Sam Groth,51.0,1.0,1.0,60.0,14.0,76.0,46.0,27.0,30.0,10.0,11.0,,201.0,169.0,231.0,1.0,102.0,32.0,23.0,21.25,1.01,R64,6-0 6-4 6-1,Andy Murray,10.0,2.0,8348269.0,3511620.0,,1.01,Andy Murray,85.0,14.0,7.0,76.0,39.0,60.0,34.0,28.0,26.0,18.0,12.0,,189.0,148.0,213.0,2.0,170.0,11.0,35.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
337,H2H 1-0,Hyeon Chung,5.0,2.0,8348174.0,3510686.0,,27.25,Hyeon Chung,64.0,1.0,1.0,68.0,15.0,90.0,56.0,33.0,34.0,16.0,13.0,,182.0,154.0,199.0,2.0,128.0,29.0,16.0,27.25,1.01,R128,6-3 6-2 6-4,Novak Djokovic,10.0,3.0,8348174.0,3510685.0,,1.01,Novak Djokovic,94.0,7.0,5.0,90.0,41.0,68.0,45.0,40.0,23.0,13.0,14.0,,185.0,154.0,198.0,1.0,188.0,27.0,40.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
338,H2H 1-0,Ivan Dodig,10.0,9.0,8348175.0,3510866.0,,1.14,Ivan Dodig,147.0,12.0,4.0,150.0,57.0,152.0,91.0,67.0,61.0,23.0,22.0,,,,,2.0,294.0,33.0,51.0,1.14,5.7,R128,6-4 6-7(4) 6-4 7-5,Quentin Halys,13.0,10.0,8348175.0,3510865.0,,5.7,Quentin Halys,155.0,17.0,7.0,152.0,62.0,150.0,89.0,63.0,61.0,30.0,23.0,,,,,1.0,310.0,48.0,68.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
339,H2H 2-0,Filip Krajinovic,6.0,9.0,8348176.0,3510861.0,,2.65,Filip Krajinovic,34.0,1.0,0.0,,,50.0,31.0,16.0,19.0,7.0,,,,,,1.0,68.0,9.0,6.0,2.65,1.45,R128,6-2 6-1 Ret.,Denis Kudla,10.0,1.0,8348176.0,3510862.0,,1.45,Denis Kudla,61.0,11.0,4.0,,,45.0,29.0,23.0,16.0,11.0,,,,,,2.0,122.0,1.0,10.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
340,H2H 7-2,Teymuraz Gabashvili,17.0,8.0,8348177.0,3510811.0,,2.05,Teymuraz Gabashvili,152.0,6.0,3.0,152.0,53.0,148.0,83.0,69.0,65.0,30.0,22.0,,,,,1.0,304.0,73.0,61.0,2.05,1.74,R128,3-6 7-6(4) 6-4 7-6(10),Andreas Seppi,12.0,5.0,8348177.0,3510812.0,,1.74,Andreas Seppi,148.0,10.0,2.0,148.0,49.0,152.0,76.0,57.0,76.0,42.0,23.0,,,,,2.0,296.0,46.0,32.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
341,H2H 1-2,Ivo Karlovic,21.0,6.0,8348178.0,3510693.0,,1.23,Ivo Karlovic,69.0,3.0,0.0,,,77.0,48.0,38.0,29.0,15.0,,,,,,1.0,138.0,6.0,21.0,1.23,4.0,R128,7-6(4) 6-4 2-1 Ret.,Federico Delbonis,10.0,5.0,8348178.0,3510694.0,,4.0,Federico Delbonis,84.0,5.0,1.0,,,76.0,43.0,40.0,33.0,20.0,,,,,,2.0,168.0,5.0,10.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
342,H2H 1-0,Jiri Vesely,11.0,6.0,8348179.0,3511105.0,,1.14,Jiri Vesely,158.0,14.0,6.0,,,137.0,92.0,70.0,45.0,24.0,,,,,,1.0,316.0,6.0,11.0,1.14,5.45,R128,7-6(10) 2-6 1-6 6-4 6-4,Renzo Olivo,13.0,8.0,8348179.0,3511106.0,,5.45,Renzo Olivo,139.0,6.0,3.0,,,160.0,110.0,75.0,50.0,21.0,,,,,,2.0,278.0,8.0,13.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
343,H2H 3-0,Inigo Cervantes,19.0,8.0,8348180.0,3510810.0,,2.35,Inigo Cervantes,112.0,12.0,1.0,116.0,35.0,129.0,61.0,48.0,68.0,29.0,18.0,,,,,2.0,224.0,44.0,45.0,2.35,1.57,R128,6-4 3-6 6-1 6-4,Evgeny Donskoy,13.0,4.0,8348180.0,3510809.0,,1.57,Evgeny Donskoy,133.0,13.0,4.0,129.0,52.0,116.0,72.0,56.0,44.0,25.0,18.0,,,,,1.0,266.0,32.0,56.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
344,H2H 3-1,Vasek Pospisil,19.0,6.0,8348181.0,3510769.0,,2.45,Vasek Pospisil,108.0,1.0,0.0,116.0,29.0,130.0,81.0,58.0,49.0,21.0,19.0,,193.0,161.0,208.0,1.0,216.0,55.0,45.0,2.45,1.51,R128,6-7(4) 6-3 6-2 6-4,Gilles Simon,2.0,4.0,8348181.0,3510770.0,,1.51,Gilles Simon,138.0,12.0,4.0,130.0,51.0,116.0,79.0,65.0,37.0,22.0,21.0,,158.0,132.0,185.0,2.0,276.0,18.0,12.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
345,H2H 7-1,Marcos Baghdatis,5.0,3.0,8348182.0,3510676.0,,7.25,Marcos Baghdatis,104.0,2.0,1.0,110.0,33.0,104.0,55.0,42.0,49.0,29.0,19.0,,185.0,149.0,206.0,2.0,208.0,33.0,31.0,7.25,1.08,R128,6-4 4-6 6-4 6-2,Jo-Wilfried Tsonga,13.0,3.0,8348182.0,3510675.0,,1.08,Jo-Wilfried Tsonga,110.0,9.0,4.0,104.0,33.0,110.0,72.0,55.0,38.0,22.0,19.0,,191.0,142.0,217.0,1.0,220.0,42.0,39.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
346,H2H 1-0,Illya Marchenko,13.0,7.0,8348183.0,3510674.0,,1.17,Illya Marchenko,103.0,8.0,3.0,115.0,43.0,106.0,64.0,40.0,42.0,20.0,17.0,,,,,2.0,206.0,62.0,48.0,1.17,4.7,R128,6-4 3-6 6-0 6-4,Omar Jasika,5.0,3.0,8348183.0,3510673.0,,4.7,Omar Jasika,118.0,11.0,6.0,106.0,46.0,115.0,78.0,53.0,37.0,19.0,18.0,,,,,1.0,236.0,33.0,18.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
347,H2H 1-0,Pablo Andujar,4.0,5.0,8348184.0,3511103.0,,2.75,Pablo Andujar,154.0,9.0,3.0,153.0,57.0,151.0,98.0,74.0,53.0,23.0,21.0,,,,,1.0,308.0,25.0,36.0,2.75,1.43,R128,5-7 6-4 7-6(5) 6-2,Pierre-Hugues Herbert,17.0,10.0,8348184.0,3511104.0,,1.43,Pierre-Hugues Herbert,150.0,14.0,5.0,151.0,54.0,153.0,81.0,62.0,72.0,34.0,22.0,,,,,2.0,300.0,61.0,70.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open,hard
