,h2h,loser,round,score,winner,start_date,tournament_link,tournament_name,surface
366,H2H 1-0,Keith Hancock,SFQ,6-2 8-6,Dennis Matthews,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
367,H2H 1-0,Don Turner,SFQ,6-3 6-1,Dan Bleckinger,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
368,H2H 1-0,Richard Moody,SFQ,6-2 6-0,Patrice Beust,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
369,H2H 1-0,Paul Gerken,SFQ,6-2 6-2,Sever Dron,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
370,H2H 1-0,Thierry Bernasconi,SFQ,6-0 6-2,Geza Varga,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
371,H2H 2-0,Denis Naegelen,SFQ,6-2 6-1,Ricardo Cano,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
372,H2H 1-0,Armel Collinot,SFQ,7-5 6-0,Russell Simpson,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
373,H2H 1-0,Robert Stock,SFQ,6-1 6-3,Dick Dell,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
374,H2H 2-0,Luis-Felipe Tavares,SFQ,3-6 6-1 6-1,Teimuraz Kakulia,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
375,H2H 1-0,Claude Boutard,SFQ,6-4 4-6 6-4,Pierre Loizeau,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
376,H2H 1-0,Karl Fichtel,SFQ,6-3 7-5,Bernard Montrenaud,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
377,H2H 1-0,Eric Deblicker,SFQ,6-1 8-6,Piero Toci,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
378,H2H 1-0,Mike Estep,SFQ,4-6 6-3 6-0,Sever Muresan,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
379,H2H 1-0,Marc Ungerer,SFQ,8-6 6-3,John Lloyd,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
380,H2H 1-0,Maurice Claitte,SFQ,9-7 6-2,Francois Pierson,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
381,H2H 1-0,Eric Loliee,SFQ,3-6 6-3 8-6,Denis Grozdanovitch,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
382,H2H 1-0,Luis Bruguera,SFQ,6-3 7-5,Sherwood Stewart,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
383,H2H 1-0,Sergio Palmieri,SFQ,7-5 6-4,Steve Faulk,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
384,H2H 1-0,Bernard Paul,SFQ,6-3 6-4,Alan Haswell,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
385,H2H 1-0,Franco Bartoni,SFQ,6-3 6-4,John De Mendoza,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
386,H2H 0-0,Jean-Pierre Bombardier,SFQ,WO,Francois Matheu,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
387,H2H 1-0,Jean-Pierre Courcol,SFQ,6-2 6-4,Zlatko Ivancic,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
388,H2H 1-0,Eulicio Silva,SFQ,8-6 6-4,Ionel Santeiu,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
389,H2H 1-0,Elio Alvarez,SFQ,6-0 6-4,Rayno Seegers,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
390,H2H 2-0,Ernie Ewert,SFQ,6-3 6-3,Richard Russell,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
391,H2H 1-0,Yves Hugon,SFQ,8-6 6-1,Steven Turner,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
392,H2H 1-0,J Glaves,SFQ,6-3 6-2,Jean-Pierre Olivier,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
393,H2H 1-0,Jean-Francois Caujolle,SFQ,0-6 6-2 6-4,Massimo Di Domenico,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
394,H2H 1-0,Alain Bouteleux,SFQ,6-3 6-1,Bob Rheinberger,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
395,H2H 1-0,Bernard Detroye,SFQ,6-4 2-6 6-3,Allan McDonald,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
396,H2H 1-0,Dimitri Sturdza,SFQ,4-6 6-3 6-3,William Freer,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
397,H2H 1-0,Guy Rual,QFQ,7-5 6-3,Patricio Rodriguez,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
398,H2H 1-0,Jim Moore,QFQ,10-8 6-3,Pierre Joly,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
399,H2H 1-0,Pietro Marzano,QFQ,3-6 6-2 9-7,Dennis Matthews,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
400,H2H 1-0,Michel Burgener,QFQ,9-7 8-6,Don Turner,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
401,H2H 1-0,Rolf Spitzer,QFQ,6-4 6-2,Patrice Beust,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
402,H2H 1-0,Fabrice Paquet,QFQ,6-1 3-6 6-2,Richard Moody,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
403,H2H 1-0,Francois Battegay,QFQ,6-3 6-0,Paul Gerken,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
404,H2H 1-0,Bruno Sapene,QFQ,2-6 6-0 6-3,Sever Dron,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
405,H2H 1-0,Kenichi Hirai,QFQ,6-1 6-3,Thierry Bernasconi,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
406,H2H 1-0,J Maharaj,QFQ,6-2 6-2,Denis Naegelen,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
407,H2H 1-0,J Hester,QFQ,6-2 6-3,Armel Collinot,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
408,H2H 1-0,Jim Ward,QFQ,6-2 6-2,Russell Simpson,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
409,H2H 1-0,William Durham,QFQ,6-1 6-4,Dick Dell,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
410,H2H 1-0,Jean Lovera,QFQ,6-2 6-3,Robert Stock,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
411,H2H 1-0,Eric Derasse,QFQ,6-2 6-1,Teimuraz Kakulia,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
412,H2H 1-0,Alain Benoit-Levy,QFQ,6-3 6-2,Luis-Felipe Tavares,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
413,H2H 1-0,Lenny Schloss,QFQ,9-7 10-8,Karl Fichtel,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
414,H2H 1-0,Samudra Sangitan,QFQ,6-2 6-4,Piero Toci,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
415,H2H 1-0,Eduardo Zuleta,QFQ,10-8 6-3,Mike Estep,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
416,H2H 1-0,Jean-Charles Toesca,QFQ,6-1 11-9,John Lloyd,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
417,H2H 1-0,Steve Siegel,QFQ,6-4 6-2,Francois Pierson,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
418,H2H 1-0,Luciano Bonati,QFQ,6-1 6-0,Eric Loliee,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
419,H2H 1-0,Patrice Hagelauer,QFQ,3-6 6-4 8-6,Luis Bruguera,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
420,H2H 1-0,Jacques Laurent,QFQ,8-6 6-0,Sergio Palmieri,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
421,H2H 1-0,Jean-Roger Cadot,QFQ,6-4 6-4,Steve Faulk,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
422,H2H 1-0,Michel De Marneffe,QFQ,6-2 3-6 6-1,Alan Haswell,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
423,H2H 1-0,Meir Wertheimer,QFQ,6-2 6-0,John De Mendoza,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
424,H2H 1-0,Philippe Couson,QFQ,6-3 4-6 6-1,Franco Bartoni,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
425,H2H 1-0,Michel Berges,QFQ,6-3 5-7 8-6,Zlatko Ivancic,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
426,H2H 1-0,Mark Shires,QFQ,4-6 6-0 6-3,Jean-Pierre Courcol,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
427,H2H 1-0,Jean-Claude Fauvet,QFQ,6-2 6-3,Eulicio Silva,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
428,H2H 1-0,Pieter Verstraeten,QFQ,6-2 6-3,Ernie Ewert,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
429,H2H 1-0,Erik Sturdza,QFQ,1-6 6-3 6-3,J Glaves,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
430,H2H 1-0,Patrick Beraud,QFQ,6-4 3-6 6-3,Bob Rheinberger,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
431,H2H 1-0,Tony Dawson,QFQ,6-4 8-10 6-4,Alain Bouteleux,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
432,H2H 1-0,Gene Malin,QFQ,6-3 6-4,Bernard Detroye,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
433,H2H 1-0,Stanley Pasarell,QFQ,6-3 6-2,Allan McDonald,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
434,H2H 1-0,Vittorio Crotta,QFQ,6-0 8-6,William Freer,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
435,H2H 1-0,William Mason,QFQ,4-6 6-4 6-2,Dimitri Sturdza,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
436,,J Barclay / F Durr,F,6-2 6-4,K Warwick / E Goolagong,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
437,,I Nastase / R Casals,SF,4-6 6-4 11-9,K Warwick / E Goolagong,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
438,,B Hewitt / V Wade,SF,6-4 3-6 6-4,J Barclay / F Durr,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
439,,F McMillan / J Tegart,QF,6-2 7-5,K Warwick / E Goolagong,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
440,,A Metreveli / O Morozova,QF,4-6 6-1 7-5,I Nastase / R Casals,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
441,,C Graebner / B King,QF,8-6 6-3,B Hewitt / V Wade,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
442,,S Likhachev / L Hunt,QF,2-6 7-5 6-3,J Barclay / F Durr,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
443,,A Panatta / K Kemmer,R16,6-3 6-0,F McMillan / J Tegart,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
444,,B Howe / R Darmon,R16,6-1 6-3,K Warwick / E Goolagong,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
445,,J Chanfreau / G Chanfreau,R16,6-1 6-4,A Metreveli / O Morozova,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
446,,T Koch / P Teeguarden,R16,6-1 6-1,I Nastase / R Casals,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
447,,M Mcmanus / N Truman,R16,6-0 6-0,B Hewitt / V Wade,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
448,,T Lejus / B Stove,R16,6-4 9-7,C Graebner / B King,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
449,,P Dominguez / F Bonicelli,R16,6-4 3-6 6-3,S Likhachev / L Hunt,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
450,,P Cornejo Seckel / I Fernandez-de Soto,R16,6-4 6-4,J Barclay / F Durr,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
451,,K Hirai / Y Tanaka,R32,WO,F McMillan / J Tegart,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
452,,J Thamin / D Beillan,R32,3-6 6-4 6-1,A Panatta / K Kemmer,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
453,,E Zuleta / J Mauroy-toffier,R32,6-1 6-3,K Warwick / E Goolagong,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
454,,T Kakulia / M Chuvirina,R32,5-7 10-8 10-8,B Howe / R Darmon,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
455,,B Prajoux / M Rodriguez,R32,6-2 6-1,A Metreveli / O Morozova,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
456,,R Cano / R Giscafre,R32,WO,J Chanfreau / G Chanfreau,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
457,,W N'Godrella / A Rouchon,R32,6-1 6-3,I Nastase / R Casals,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
458,,T Bernasconi / O De Roubin,R32,6-4 6-4,T Koch / P Teeguarden,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
459,,M Mandarino / C Mandarino,R32,6-4 6-4,M Mcmanus / N Truman,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
460,,J Pinto Bravo / A Arias,R32,6-3 6-3,B Hewitt / V Wade,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
461,,D Contet / N Fuchs,R32,7-5 6-4,T Lejus / B Stove,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
462,,N Perry / L Rossouw,R32,6-3 6-2,C Graebner / B King,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
463,,P Cramer / P Pretorius,R32,WO,P Dominguez / F Bonicelli,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
464,,A Olmedo / M Schallau,R32,6-2 6-3,S Likhachev / L Hunt,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
465,,J Kamiwazumi / K Sawamatsu,R32,6-1 6-4,P Cornejo Seckel / I Fernandez-de Soto,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
466,,S Dron / E Dumitrescu,R32,WO,J Barclay / F Durr,1972-05-22,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/1972,FO - RG,clay
467,H2H 4-2,Adriano Panatta,F,6-3 9-8 6-0,Orantes,1972-06-05,https://matchstat.com/tennis/tournaments/m/Hamburg/1972,Hamburg,clay
468,H2H 5-1,J. Kodes,SF,6-3 7-5 6-4,Adriano Panatta,1972-06-05,https://matchstat.com/tennis/tournaments/m/Hamburg/1972,Hamburg,clay
469,H2H 3-1,Bob Hewitt,SF,6-4 7-5 6-1,Orantes,1972-06-05,https://matchstat.com/tennis/tournaments/m/Hamburg/1972,Hamburg,clay
470,H2H 5-2,Karl Meiler,QF,6-0 6-4 6-1,J. Kodes,1972-06-05,https://matchstat.com/tennis/tournaments/m/Hamburg/1972,Hamburg,clay
471,H2H 2-0,B. Phillips-Moore,QF,6-3 6-3 6-1,Adriano Panatta,1972-06-05,https://matchstat.com/tennis/tournaments/m/Hamburg/1972,Hamburg,clay
472,H2H 1-4,I. Nastase,QF,6-2 3-6 6-4 6-2,Bob Hewitt,1972-06-05,https://matchstat.com/tennis/tournaments/m/Hamburg/1972,Hamburg,clay
473,H2H 2-1,Pierre Barthes,QF,6-1 6-4 6-1,Orantes,1972-06-05,https://matchstat.com/tennis/tournaments/m/Hamburg/1972,Hamburg,clay
474,H2H 1-0,Bernard Mignot,R16,6-1 6-4 6-2,J. Kodes,1972-06-05,https://matchstat.com/tennis/tournaments/m/Hamburg/1972,Hamburg,clay
475,H2H 1-0,Antonio Munoz,R16,6-3 3-6 6-3,Karl Meiler,1972-06-05,https://matchstat.com/tennis/tournaments/m/Hamburg/1972,Hamburg,clay
476,H2H 1-0,Robert Machan,R16,6-4 6-1,B. Phillips-Moore,1972-06-05,https://matchstat.com/tennis/tournaments/m/Hamburg/1972,Hamburg,clay
477,H2H 1-0,Crealy,R16,6-3 6-4 6-4,Adriano Panatta,1972-06-05,https://matchstat.com/tennis/tournaments/m/Hamburg/1972,Hamburg,clay
478,H2H 1-0,Hans Engert,R16,6-2 6-4,I. Nastase,1972-06-05,https://matchstat.com/tennis/tournaments/m/Hamburg/1972,Hamburg,clay
479,H2H 1-0,Juan Gisbert,R16,6-1 6-4,Bob Hewitt,1972-06-05,https://matchstat.com/tennis/tournaments/m/Hamburg/1972,Hamburg,clay
480,H2H 1-0,H. Elschenbroich,R16,4-6 6-3 6-4 6-4,Pierre Barthes,1972-06-05,https://matchstat.com/tennis/tournaments/m/Hamburg/1972,Hamburg,clay
481,H2H 2-0,Kukal,R16,6-2 6-4,Orantes,1972-06-05,https://matchstat.com/tennis/tournaments/m/Hamburg/1972,Hamburg,clay
482,H2H 1-0,Jose Guerrero,R64,6-3 6-2 6-3,Karl Meiler,1972-06-05,https://matchstat.com/tennis/tournaments/m/Hamburg/1972,Hamburg,clay
483,H2H 1-2,Z. Franulovic,R64,WO,Jiri Hrebec,1972-06-05,https://matchstat.com/tennis/tournaments/m/Hamburg/1972,Hamburg,clay
484,H2H 1-2,F. Jauffret,R64,6-2 6-8 9-7 6-3,B. Phillips-Moore,1972-06-05,https://matchstat.com/tennis/tournaments/m/Hamburg/1972,Hamburg,clay
485,H2H 4-0,Jurgen Fassbender,R64,9-7 3-1 Retired,Patricio Cornejo Seckel,1972-06-05,https://matchstat.com/tennis/tournaments/m/Hamburg/1972,Hamburg,clay
486,H2H 1-0,Hans-Jurgen Pohmann,R64,6-3 6-4 6-0,Robert Machan,1972-06-05,https://matchstat.com/tennis/tournaments/m/Hamburg/1972,Hamburg,clay
487,H2H 0-0,Dick Dell,R64,WO,Adriano Panatta,1972-06-05,https://matchstat.com/tennis/tournaments/m/Hamburg/1972,Hamburg,clay
488,H2H 1-0,Vladimir Zednik,R64,7-5 5-7 8-6 6-3,Patrick Hombergen,1972-06-05,https://matchstat.com/tennis/tournaments/m/Hamburg/1972,Hamburg,clay
489,H2H 1-0,Hans-Joachim Ploetz,R64,6-3 6-3 6-4,Crealy,1972-06-05,https://matchstat.com/tennis/tournaments/m/Hamburg/1972,Hamburg,clay
490,H2H 1-0,Wilhelm Bungert,R64,5-7 6-2 6-4 6-4,Antonio Zugarelli,1972-06-05,https://matchstat.com/tennis/tournaments/m/Hamburg/1972,Hamburg,clay
491,H2H 0-0,M. Mulligan,R64,WO,Frank Falderbaum,1972-06-05,https://matchstat.com/tennis/tournaments/m/Hamburg/1972,Hamburg,clay
492,H2H 0-0,Patrick Proisy,R64,WO,Hans Engert,1972-06-05,https://matchstat.com/tennis/tournaments/m/Hamburg/1972,Hamburg,clay
493,H2H 1-0,Jim Osborne,R64,6-1 5-7 6-4 3-6 6-2,Istvan Gulyas,1972-06-05,https://matchstat.com/tennis/tournaments/m/Hamburg/1972,Hamburg,clay
494,H2H 1-0,Alex Kurucz,R64,6-4 6-4 6-2,I. Nastase,1972-06-05,https://matchstat.com/tennis/tournaments/m/Hamburg/1972,Hamburg,clay
495,H2H 1-0,Geza Varga,R64,9-8 6-4 6-4,Frank Gebert,1972-06-05,https://matchstat.com/tennis/tournaments/m/Hamburg/1972,Hamburg,clay
496,H2H 1-0,Ezio Di Matteo,R64,6-4 5-7 7-5 3-6 6-2,Juan Gisbert,1972-06-05,https://matchstat.com/tennis/tournaments/m/Hamburg/1972,Hamburg,clay
497,H2H 3-0,F. Pala,R64,6-1 6-2 6-4,J. Fillol,1972-06-05,https://matchstat.com/tennis/tournaments/m/Hamburg/1972,Hamburg,clay
498,H2H 1-0,Mcmanus,R64,6-4 6-0 6-2,Bob Hewitt,1972-06-05,https://matchstat.com/tennis/tournaments/m/Hamburg/1972,Hamburg,clay
499,H2H 1-0,Luis Bruguera,R64,6-1 2-6 6-4 6-2,Onny Parun,1972-06-05,https://matchstat.com/tennis/tournaments/m/Hamburg/1972,Hamburg,clay
500,H2H 1-0,Alex Olmedo,F,6-4 6-3,Bob Hewitt,1972-06-12,https://matchstat.com/tennis/tournaments/m/Bristol/1972,Bristol,grass
501,H2H 1-0,F. Jauffret,SF,6-4 9-8,Alex Olmedo,1972-06-12,https://matchstat.com/tennis/tournaments/m/Bristol/1972,Bristol,grass
502,H2H 2-0,C. Graebner,SF,4-6 6-4 6-4,Bob Hewitt,1972-06-12,https://matchstat.com/tennis/tournaments/m/Bristol/1972,Bristol,grass
503,H2H 1-0,John De Mendoza,QF,6-4 6-4,Alex Olmedo,1972-06-12,https://matchstat.com/tennis/tournaments/m/Bristol/1972,Bristol,grass
504,H2H 1-1,Colin Dibley,QF,8-6 3-6 6-3,F. Jauffret,1972-06-12,https://matchstat.com/tennis/tournaments/m/Bristol/1972,Bristol,grass
505,H2H 1-0,John Paish,QF,7-5 6-3,C. Graebner,1972-06-12,https://matchstat.com/tennis/tournaments/m/Bristol/1972,Bristol,grass
506,H2H 1-2,Andrew Pattison,QF,8-6 6-1,Bob Hewitt,1972-06-12,https://matchstat.com/tennis/tournaments/m/Bristol/1972,Bristol,grass
507,H2H 2-0,Pierre Barthes,R16,6-2 6-3,Alex Olmedo,1972-06-12,https://matchstat.com/tennis/tournaments/m/Bristol/1972,Bristol,grass
508,H2H 1-0,Jun Kamiwazumi,R16,7-5 6-3,John De Mendoza,1972-06-12,https://matchstat.com/tennis/tournaments/m/Bristol/1972,Bristol,grass
509,H2H 1-3,J. Fillol,R16,6-3 5-7 6-3,F. Jauffret,1972-06-12,https://matchstat.com/tennis/tournaments/m/Bristol/1972,Bristol,grass
510,H2H 1-0,David Lloyd,R16,6-1 6-1,Colin Dibley,1972-06-12,https://matchstat.com/tennis/tournaments/m/Bristol/1972,Bristol,grass
511,H2H 1-1,Stephen Warboys,R16,6-3 9-8,John Paish,1972-06-12,https://matchstat.com/tennis/tournaments/m/Bristol/1972,Bristol,grass
512,H2H 2-0,T. Koch,R16,6-1 4-6 7-5,C. Graebner,1972-06-12,https://matchstat.com/tennis/tournaments/m/Bristol/1972,Bristol,grass
513,H2H 3-0,Haroon Rahim,R16,9-8 6-4,Andrew Pattison,1972-06-12,https://matchstat.com/tennis/tournaments/m/Bristol/1972,Bristol,grass
514,H2H 1-0,Ross Case,R16,5-7 6-4 3-1 Retired,Bob Hewitt,1972-06-12,https://matchstat.com/tennis/tournaments/m/Bristol/1972,Bristol,grass
515,H2H 3-0,Jaime Rene Pinto Bravo,R32,6-2 9-8,Pierre Barthes,1972-06-12,https://matchstat.com/tennis/tournaments/m/Bristol/1972,Bristol,grass
516,H2H 1-0,Hank Irvine,R32,1-6 6-4 6-3,Alex Olmedo,1972-06-12,https://matchstat.com/tennis/tournaments/m/Bristol/1972,Bristol,grass
517,H2H 1-0,Bengtson,R32,6-3 9-8,Jun Kamiwazumi,1972-06-12,https://matchstat.com/tennis/tournaments/m/Bristol/1972,Bristol,grass
518,H2H 1-0,Pat Cramer,R32,6-2 6-2,John De Mendoza,1972-06-12,https://matchstat.com/tennis/tournaments/m/Bristol/1972,Bristol,grass
519,H2H 2-0,Mcmanus,R32,6-4 9-7,J. Fillol,1972-06-12,https://matchstat.com/tennis/tournaments/m/Bristol/1972,Bristol,grass
520,H2H 1-0,Toshiro Sakai,R32,7-5 9-7,F. Jauffret,1972-06-12,https://matchstat.com/tennis/tournaments/m/Bristol/1972,Bristol,grass
521,H2H 1-1,Jimmy Connors,R32,6-4 6-3,David Lloyd,1972-06-12,https://matchstat.com/tennis/tournaments/m/Bristol/1972,Bristol,grass
522,H2H 1-0,Lew Hoad,R32,6-3 3-6 8-6,Colin Dibley,1972-06-12,https://matchstat.com/tennis/tournaments/m/Bristol/1972,Bristol,grass
523,H2H 1-0,Jean-Loup Rouyer,R32,9-8 9-7,John Paish,1972-06-12,https://matchstat.com/tennis/tournaments/m/Bristol/1972,Bristol,grass
