,h2h,loser,round,score,winner,start_date,tournament_link,tournament_name,surface
2448,,E Edwards / J Letts,R64,6-4 3-6 6-3,A Kohlberg / V Hof,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2449,,C Steyn / D Visser,R64,6-3 6-4,D Cahill / M Kratzmann,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2450,,L Mattar / C Motta,R64,7-5 6-4,G Muller / T Nelson,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2451,,M Schapers / M Srejber,R64,6-7 6-3 6-4,L Bourne / J Klaparda,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2452,,R Acioly / D Campos,R64,6-3 3-6 6-1,G Donnelly / P Fleming,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2453,,L Lavalle / C Saceanu,R64,4-6 6-3 9-7,J Nystrom / M Wilander,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2454,,T Gullikson / T Gullikson,R64,7-5 6-7 6-2,C Limberger / M Woodforde,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2455,,B Levine / M Tideman,R64,6-2 6-3,H Leconte / M Mecir,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2456,,B Drewett / D Tyson,R64,6-4 3-6 6-3,P Doohan / L Warder,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2457,,S Stewart / K Warwick,R64,3-6 7-6 6-4,R Acuna / M Freeman,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2458,,J Lloyd / S Shaw,R64,6-4 7-6,P Aldrich / B Green,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2459,,P Slozil / C Suk,R64,6-1 7-6,H Gunthardt / J Hlasek,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2460,,E Jelen / B Scanlon,R64,6-2 7-5,S Edberg / A Jarryd,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2461,,S Colombo / D De Miguel-lapiedra,R64,6-4 5-7 6-4,S Casal / E Sanchez,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2462,,B Dyke / W Masur,R64,6-4 6-7 9-7,B Testerman / T Wilkison,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2463,,G Connell / L Scott,R64,6-2 7-6,M Anger / G Holmes,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2464,,D Cassidy / M Purcell,R64,6-4 6-4,K Curren / M De Palmer,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2465,,D Felgate / J Goodall,R64,7-6 6-3,J Fitzgerald / T Smid,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2466,,W Popp / U Riglewski,R64,6-3 6-4,M Bauer / W Fibak,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2467,,C Cox / M Fancutt,R64,6-3 7-5,G Bloom / A Mansdorf,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2468,,K Jones / J Pugh,R64,6-4 7-6,P Annacone / C Van Rensburg,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2469,H2H 1-0,Nick Brown,FQ,2-6 6-2 4-6 6-4 6-0,Larry Scott,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2470,H2H 1-0,Harald Rittersbacher,FQ,6-1 6-2 6-4,Richey Reneberg,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2471,H2H 1-1,Shlomo Glickstein,FQ,6-4 6-1 3-6 4-6 8-6,Larry Stefanki,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2472,H2H 1-0,Laurie Warder,FQ,6-3 7-6 6-4,Desmond Tyson,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2473,H2H 1-0,Roger Smith,FQ,6-3 7-6 7-5,Mark Woodforde,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2474,H2H 1-0,Denys Maasdorp,FQ,6-4 5-7 6-2 6-4,Marc Flur,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2475,H2H 1-0,Johan Vekemans,FQ,3-6 4-6 7-6 7-6 8-6,Andrei Olhovskiy,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2476,H2H 2-0,Van't Hof,FQ,6-2 6-7 6-2 7-6,Gary Muller,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2477,H2H 1-0,Dacio Campos,FQ,6-7 6-2 6-2 6-4,Ken Flach,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2478,H2H 1-0,Lloyd Bourne,FQ,6-7 6-4 6-3 3-6 6-2,Simon Youl,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2479,H2H 1-0,Mark Kratzmann,FQ,5-7 7-6 6-4 6-2,Mike Bauer,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2480,H2H 1-0,Russell Simpson,FQ,6-4 3-6 7-6 6-3,Tony Mmoh,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2481,H2H 1-3,Leonardo Lavalle,FQ,6-4 6-1 6-1,Christian Saceanu,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2482,H2H 1-0,Juan-Oscar Rios,FQ,6-3 6-4 3-6 7-5,Leif Shiras,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2483,H2H 1-0,Charles Cox,FQ,6-7 6-4 6-7 6-2 6-3,Alexander Volkov,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2484,H2H 1-0,Rick Leach,FQ,6-3 6-4 7-6,Roberto Saad,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2485,H2H 1-0,Arnaud Boetsch,SFQ,6-7 7-6 6-2,Larry Scott,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2486,H2H 1-0,Brian Levine,SFQ,7-6 6-3,Nick Brown,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2487,H2H 2-0,Darren Cahill,SFQ,7-6 3-6 7-5,Richey Reneberg,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2488,H2H 1-0,Cary Stansbury,SFQ,7-6 6-2,Harald Rittersbacher,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2489,H2H 2-0,Mark Dickson,SFQ,6-2 1-6 6-1,Shlomo Glickstein,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2490,H2H 1-0,Val Wilder,SFQ,6-3 6-4,Larry Stefanki,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2491,H2H 1-0,Howard McGuiness,SFQ,6-3 6-4,Laurie Warder,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2492,H2H 1-0,Peter Smith,SFQ,7-5 6-2,Desmond Tyson,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2493,H2H 1-0,Fernando Roese,SFQ,6-7 6-3 10-8,Mark Woodforde,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2494,H2H 1-0,Russell Barlow,SFQ,6-1 6-4,Roger Smith,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2495,H2H 1-0,Tsuyoshi Fukui,SFQ,7-5 0-6 6-1,Marc Flur,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2496,H2H 1-0,Leighton Alfred,SFQ,6-7 6-3 6-1,Denys Maasdorp,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2497,H2H 1-0,Jason Goodall,SFQ,6-2 Retired,Johan Vekemans,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2498,H2H 1-0,Paul Lobban,SFQ,6-3 7-6,Andrei Olhovskiy,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2499,H2H 1-0,Christian Geyer,SFQ,7-6 6-4,Gary Muller,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2500,H2H 1-0,Javier Frana,SFQ,6-1 6-1,Van't Hof,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2501,H2H 1-0,Andy Kohlberg,SFQ,4-6 6-3 8-6,Ken Flach,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2502,H2H 1-0,David Dowlen,SFQ,6-4 6-0,Dacio Campos,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2503,H2H 1-0,Todd Woodbridge,SFQ,6-1 6-4,Simon Youl,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2504,H2H 1-0,Frank Puncec,SFQ,6-1 6-3,Lloyd Bourne,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2505,H2H 1-0,Shane Barr,SFQ,6-3 6-3,Mark Kratzmann,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2506,H2H 1-0,Hitoshi Shirato,SFQ,7-6 6-4,Mike Bauer,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2507,H2H 1-0,Steve Denton,SFQ,7-6 7-6,Tony Mmoh,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2508,H2H 1-0,Neil Borwick,SFQ,6-1 6-3,Russell Simpson,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2509,H2H 1-0,Doug Stone,SFQ,6-3 6-4,Christian Saceanu,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2510,H2H 1-0,Pieter Aldrich,SFQ,7-6 6-2,Leonardo Lavalle,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2511,H2H 1-0,Tomm Warneke,SFQ,4-6 7-6 6-1,Leif Shiras,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2512,H2H 1-0,Niclas Kroon,SFQ,6-3 7-6,Juan-Oscar Rios,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2513,H2H 1-0,Peter Thrupp,SFQ,6-4 6-4,Charles Cox,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2514,H2H 1-1,Brian Teacher,SFQ,6-4 3-6 7-5,Alexander Volkov,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2515,H2H 1-0,David Ison,SFQ,6-4 6-4,Roberto Saad,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2516,H2H 1-0,Peter Lloyd,SFQ,6-4 7-6,Rick Leach,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2517,H2H 1-0,Magnus Tideman,QFQ,6-3 6-4,Larry Scott,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2518,H2H 1-0,Hector Ortiz,QFQ,6-4 6-3,Arnaud Boetsch,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2519,H2H 1-0,Warren Green,QFQ,6-4 6-4,Nick Brown,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2520,H2H 1-0,Godwin Emeh,QFQ,6-1 7-6,Brian Levine,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2521,H2H 1-0,Eric Korita,QFQ,6-2 6-2,Darren Cahill,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2522,H2H 1-0,Stefano Mezzadri,QFQ,7-5 6-3,Richey Reneberg,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2523,H2H 1-0,Morten Christensen,QFQ,6-1 6-7 6-2,Harald Rittersbacher,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2524,H2H 1-0,Diego Nargiso,QFQ,6-1 6-3,Cary Stansbury,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2525,H2H 1-0,Steve Guy,QFQ,6-2 4-6 6-4,Mark Dickson,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2526,H2H 1-0,Peter Wright,QFQ,7-6 6-7 6-3,Shlomo Glickstein,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2527,H2H 1-0,Craig Campbell,QFQ,7-6 3-6 6-4,Val Wilder,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2528,H2H 1-0,Martin Blackman,QFQ,7-6 7-6,Larry Stefanki,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2529,H2H 1-0,Chip Hooper,QFQ,6-1 4-6 6-3,Laurie Warder,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2530,H2H 1-0,Laurent Rizzo,QFQ,6-3 6-4,Howard McGuiness,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2531,H2H 1-0,Norman Schellenger,QFQ,6-3 6-2,Peter Smith,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2532,H2H 1-0,David Felgate,QFQ,6-4 6-4,Desmond Tyson,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2533,H2H 1-0,Alfonso Gonzalez,QFQ,7-5 6-0,Mark Woodforde,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2534,H2H 1-0,Alejandro Gattiker,QFQ,7-6 6-4,Fernando Roese,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2535,H2H 2-1,Alexander Mronz,QFQ,6-4 6-1,Roger Smith,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2536,H2H 1-0,Grant Connell,QFQ,7-5 6-4,Russell Barlow,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2537,H2H 1-0,Joey Rive,QFQ,6-7 6-3 15-13,Marc Flur,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2538,H2H 1-0,Jarek Srensky,QFQ,6-4 6-4,Tsuyoshi Fukui,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2539,H2H 1-0,Greg Neuhart,QFQ,6-2 6-3,Denys Maasdorp,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2540,H2H 1-0,Daniel Montes De Oca,QFQ,6-4 7-6,Leighton Alfred,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2541,H2H 1-0,Brad Pearce,QFQ,7-6 6-3,Jason Goodall,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2542,H2H 1-0,Michael Robertson,QFQ,6-3 6-7 6-3,Johan Vekemans,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2543,H2H 1-0,Freddie Sauer,QFQ,1-0 Retired,Paul Lobban,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2544,H2H 1-0,David Macpherson,QFQ,7-6 7-6,Andrei Olhovskiy,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2545,H2H 1-0,Nelson Aerts,QFQ,6-7 6-4 18-16,Gary Muller,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2546,H2H 2-0,Kent Kinnear,QFQ,6-4 3-6 6-3,Christian Geyer,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2547,H2H 1-0,Jonathan Southcombe,QFQ,6-1 6-4,Van't Hof,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2548,H2H 1-0,Srinivasan Vasudevan,QFQ,7-5 4-6 6-4,Javier Frana,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2549,H2H 1-0,Anthony Lane,QFQ,6-4 6-7 10-8,Ken Flach,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2550,H2H 1-0,Mark Basham,QFQ,5-7 7-6 6-4,Andy Kohlberg,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2551,H2H 1-0,Michael Walker,QFQ,6-7 6-3 6-4,David Dowlen,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2552,H2H 1-0,William Cowan,QFQ,4-6 6-4 6-4,Dacio Campos,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2553,H2H 1-0,Jason Stoltenberg,QFQ,6-4 7-6,Simon Youl,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2554,H2H 1-0,Sadiq Abdullahi,QFQ,6-1 4-6 6-2,Todd Woodbridge,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2555,H2H 1-0,John Letts,QFQ,6-3 3-6 6-2,Frank Puncec,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2556,H2H 1-0,Dan Cassidy,QFQ,6-0 6-2,Lloyd Bourne,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2557,H2H 1-0,Brett Steven,QFQ,6-1 6-3,Mark Kratzmann,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2558,H2H 1-0,Luke Jensen,QFQ,3-6 7-6 6-4,Shane Barr,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2559,H2H 1-0,Olli Rahnasto,QFQ,7-5 6-2,Hitoshi Shirato,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2560,H2H 1-0,Patrick Baur,QFQ,7-6 7-6,Mike Bauer,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2561,H2H 1-0,Paul Wekesa,QFQ,7-6 6-7 6-3,Tony Mmoh,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2562,H2H 1-0,Mike Lee,QFQ,7-6 6-3,Steve Denton,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2563,H2H 1-0,Craig A. Miller,QFQ,6-3 6-2,Neil Borwick,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2564,H2H 1-0,Antony Emerson,QFQ,6-4 7-6,Russell Simpson,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2565,H2H 1-0,David Wheaton,QFQ,6-2 7-6,Christian Saceanu,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2566,H2H 1-0,Delayne Howell,QFQ,7-6 7-6,Doug Stone,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2567,H2H 1-0,Ulf Fischer,QFQ,6-2 6-2,Pieter Aldrich,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2568,H2H 1-0,Laurence Matthews,QFQ,7-6 3-6 6-4,Leonardo Lavalle,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2569,H2H 1-0,Manuel Rodriguez,QFQ,7-6 6-4,Leif Shiras,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2570,H2H 1-0,Gerald Marzenell,QFQ,3-6 6-3 6-2,Tomm Warneke,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2571,H2H 1-0,Ben Knapp,QFQ,6-3 7-5,Juan-Oscar Rios,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2572,H2H 1-0,Rick Rudeen,QFQ,6-4 6-4,Niclas Kroon,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2573,H2H 1-0,Rill Baxter,QFQ,4-6 7-6 6-3,Charles Cox,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2574,H2H 1-0,Martin Guntrip,QFQ,0-6 7-5 10-8,Peter Thrupp,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2575,H2H 1-0,Bobby Banck,QFQ,7-6 6-3,Brian Teacher,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2576,H2H 1-0,Ricardo Acuna,QFQ,6-4 7-5,Alexander Volkov,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2577,H2H 1-0,Karl Richter,QFQ,6-2 7-6,Roberto Saad,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2578,H2H 1-0,Karsten Saniter,QFQ,6-1 6-7 8-6,David Ison,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2579,H2H 1-0,Toru Yonezawa,QFQ,3-6 6-3 11-9,Peter Lloyd,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2580,H2H 1-0,Patrick McEnroe,QFQ,5-7 6-4 6-3,Rick Leach,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2581,,P McEnroe / J Sadri,FQ,6-3 6-4 4-6 7-6,R Simpson / L Stefanki,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2582,,A Emerson / A Lane,FQ,7-6 6-3 7-5,P Aldrich / W Green,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2583,,M Christensen / P Wright,FQ,6-1 6-2 7-6,C Cox / M Fancutt,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2584,,P Mick / N Smith,FQ,7-6 6-3 7-5,G Bloom / A Mansdorf,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2585,,R Barlow / H Rittersbacher,FQ,7-6 7-6 6-3,A Amritraj / J Frana,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2586,,S Denton / D Dowlen,SFQ,7-6 7-6,P McEnroe / J Sadri,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2587,,C A. Miller / R Rudeen,SFQ,7-6 6-3,R Simpson / L Stefanki,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2588,,J Losito / J Srensky,SFQ,7-6 6-3,P Aldrich / W Green,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2589,,M Flur / S Glickstein,SFQ,4-6 6-3 6-2,A Emerson / A Lane,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2590,,E Ross / J Ross,SFQ,6-7 6-3 6-4,C Cox / M Fancutt,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2591,,K Richter / R Saad,SFQ,5-7 6-4 8-6,M Christensen / P Wright,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2592,,M Lee / R Smith,SFQ,6-4 6-4,P Mick / N Smith,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2593,,N Brown / D Lloyd,SFQ,6-3 6-4,G Bloom / A Mansdorf,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2594,,N Aerts / F Roese,SFQ,7-6 7-5,A Amritraj / J Frana,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2595,,D Howell / M Smith,SFQ,6-4 6-0,R Barlow / H Rittersbacher,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2596,,P Hughesman / C Kermode,QFQ,6-2 6-1,S Denton / D Dowlen,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2597,,T Delatte / L Shiras,QFQ,3-6 6-4 6-3,P McEnroe / J Sadri,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2598,,C Campbell / P Lloyd,QFQ,3-6 7-5 6-3,C A. Miller / R Rudeen,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2599,,J Rive / C Wittus,QFQ,7-5 4-6 9-7,R Simpson / L Stefanki,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2600,,D Macpherson / S Youl,QFQ,6-4 2-6 9-7,P Aldrich / W Green,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
2601,,H Shirato / T Yonezawa,QFQ,6-1 6-4,J Losito / J Srensky,1987-06-22,https://matchstat.com/tennis/tournaments/m/Wimbledon/1987,Wimbledon,grass
