,h2h,loser,round,score,winner,start_date,tournament_link,tournament_name,surface
676,H2H 1-0,Z. Franulovic,R64,6-4 3-6 7-5 5-7 6-0,Wilson,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
677,H2H 2-0,Cliff Richey,R64,2-6 6-4 7-5 6-4,Bob Carmichael,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
678,H2H 1-0,Richard Russell,R64,9-7 6-4 6-4,Crealy,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
679,H2H 1-0,Ron Holmberg,R64,3-6 2-6 6-1 6-4 6-2,Tom Okker,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
680,H2H 1-1,F. Jauffret,R64,6-4 6-8 6-4 2-6 6-4,P. Dent,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
681,H2H 2-0,Alex Metreveli,R64,6-3 3-6 6-1 3-6 6-3,A. Gimeno,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
682,H2H 1-1,Pierre Barthes,R64,6-2 6-4 3-6 6-3,I. Nastase,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
683,H2H 1-0,John Brown,R64,6-2 3-0 Retired,C. Graebner,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
684,H2H 1-0,L. Ayala,R64,8-6 6-2 6-4,Butch Buchholz,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
685,H2H 1-0,Kukal,R64,7-5 6-2 6-4,Dennis Ralston,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
686,H2H 1-0,Koji Watanabe,R64,9-7 3-6 9-7 9-7,Hans-Joachim Ploetz,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
687,H2H 1-0,Abe Segal,R64,6-1 6-2 6-0,T. Roche,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
688,H2H 1-0,N. Pietrangeli,R128,6-1 6-2 6-2,R. Laver,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
689,H2H 1-0,Chauncey Steele,R128,6-4 10-12 10-8 8-6,Premjit Lall,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
690,H2H 1-0,Ken Fletcher,R128,6-4 7-5 6-2,Jan Leschly,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
691,H2H 1-0,Barry Geraghty,R128,6-2 5-7 6-4 5-7 6-3,Jean-Loup Rouyer,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
692,H2H 3-0,Stone,R128,20-22 6-4 9-7 4-6 6-3,S. Smith,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
693,H2H 1-0,Istvan Gulyas,R128,8-6 6-4 7-5,David Lloyd,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
694,H2H 1-0,Donald Dell,R128,6-3 3-6 6-2 6-1,B. Bowrey,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
695,H2H 1-0,T. Koch,R128,6-8 6-3 5-7 6-3 6-4,Georges Goven,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
696,H2H 1-0,Patrick Hombergen,R128,7-5 7-5 9-7,Cliff Drysdale,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
697,H2H 1-0,John Paish,R128,6-1 6-2 6-3,Davidson,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
698,H2H 4-0,B. Phillips-Moore,R128,7-5 6-4 4-6 6-1,Ion Tiriac,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
699,H2H 3-1,Orantes,R128,7-5 6-4 6-3,M. Cox,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
700,H2H 1-0,Peter Pokorny,R128,6-1 6-1 6-1,R. Emerson,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
701,H2H 1-0,John Clifton,R128,6-4 3-6 6-4 2-6 7-5,Stanley Matthews,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
702,H2H 1-0,Mike Sangster,R128,6-4 6-3 8-6,Vladimir Korotkov,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
703,H2H 1-1,J. Fillol,R128,6-2 6-2 6-4,Nicky Kalogeropoulos,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
704,H2H 1-0,Wieslaw Gasiorek,R128,6-1 6-1 6-2,K. Rosewall,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
705,H2H 1-0,Victor Elias Seixas,R128,6-4 13-11 6-2,R. Taylor,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
706,H2H 1-0,Stefan Koudelka,R128,6-1 6-1 6-0,B. Lutz,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
707,H2H 2-0,Patricio Cornejo Seckel,R128,6-3 3-6 5-7 6-3 6-1,J. Kodes,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
708,H2H 4-1,Ray Moore,R128,6-3 6-2 9-11 6-4,J. Alexander,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
709,H2H 1-0,Gordon Forbes,R128,6-4 8-6 6-3,Onny Parun,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
710,H2H 1-0,Allan McDonald,R128,7-5 7-5 8-6,Jean-Pierre Courcol,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
711,H2H 1-0,Eduardo Zuleta,R128,9-7 6-3 6-3,Terry Addison,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
712,H2H 4-1,M. Riessen,R128,1-6 11-9 6-3 7-5,A. Ashe,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
713,H2H 1-0,Torben Ulrich,R128,4-6 6-4 6-4 9-7,Terry Ryan,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
714,H2H 1-0,Keith Wooldridge,R128,6-2 3-6 8-6 4-6 6-1,Graham Stilwell,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
715,H2H 1-0,Alan Mills,R128,2-6 6-2 4-6 7-5 14-12,Inge Buding,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
716,H2H 1-0,C. Pasarell,R128,22-24 1-6 16-14 6-3 11-9,P. Gonzales,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
717,H2H 1-0,John Barrett,R128,6-4 6-4 6-2,Bengtson,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
718,H2H 1-0,Roy Barth,R128,6-3 3-6 9-7 6-3,T. Edlefsen,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
719,H2H 1-0,Sergei Likhachev,R128,12-10 4-6 6-4 6-4,Ray Keldie,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
720,H2H 1-0,Tadeusz Nowicki,R128,6-4 3-6 4-6 6-4 6-4,G. Battrick,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
721,H2H 1-0,Erik Van Dillen,R128,6-3 5-7 11-9 6-4,Milan Holecek,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
722,H2H 1-0,Keishiro Yanagi,R128,6-4 6-1 6-2,Bob Maud,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
723,H2H 1-0,Paul Hutchins,R128,6-4 10-8 6-4,F. Stolle,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
724,H2H 1-0,Daniel Contet,R128,6-4 11-9 6-8 6-4,M. Anderson,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
725,H2H 1-0,Jorgen Ulrich,R128,6-1 6-4 1-6 6-4,John Cooper,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
726,H2H 1-0,Patricio Rodriguez,R128,6-2 8-6 6-3,B. Fairlie,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
727,H2H 3-1,Niki Pilic,R128,12-10 6-4 4-6 7-5,J. Newcombe,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
728,H2H 1-0,William Higgins,R128,6-4 6-2 6-4,Wilson,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
729,H2H 1-0,T. Lejus,R128,7-5 6-8 6-3 7-9 10-8,Z. Franulovic,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
730,H2H 2-0,Mandarino,R128,5-7 6-1 7-5 6-4,Bob Carmichael,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
731,H2H 2-0,Bob Hewitt,R128,0-6 6-4 6-8 6-2 9-7,Cliff Richey,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
732,H2H 1-0,Rayno Seegers,R128,7-5 6-3 6-1,Crealy,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
733,H2H 1-0,Dimitri Sturdza,R128,4-6 14-12 5-7 6-3 6-4,Richard Russell,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
734,H2H 1-0,Alex Olmedo,R128,8-6 4-6 6-4 2-6 7-5,Ron Holmberg,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
735,H2H 3-0,Ismail El Shafei,R128,6-3 10-8 6-4,Tom Okker,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
736,H2H 1-0,Pancho Guzman,R128,6-4 6-2 6-3,P. Dent,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
737,H2H 1-0,Bob Giltinan,R128,11-9 2-6 13-11 2-6 6-2,F. Jauffret,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
738,H2H 1-0,N. Spear,R128,6-4 6-1 6-1,Alex Metreveli,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
739,H2H 1-0,Frew McMillan,R128,6-3 6-4 3-6 6-1,A. Gimeno,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
740,H2H 1-0,Eugene Scott,R128,18-16 6-4 6-4,Pierre Barthes,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
741,H2H 7-1,Tom Gorman,R128,6-3 4-6 6-3 6-8 6-4,I. Nastase,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
742,H2H 1-0,John Bartlett,R128,9-7 6-2 7-5,John Brown,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
743,H2H 2-0,R. Ruffels,R128,6-4 8-6 6-3,C. Graebner,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
744,H2H 1-0,Mcmanus,R128,6-2 4-6 1-6 6-4 8-6,Butch Buchholz,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
745,H2H 1-0,Bob Howe,R128,6-4 6-2 12-10,L. Ayala,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
746,H2H 1-0,Julian Krinsky,R128,16-14 6-3 8-6,Kukal,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
747,H2H 1-0,Jaidip Mukerjea,R128,6-2 8-6 7-5,Dennis Ralston,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
748,H2H 1-0,Peter Curtis,R128,6-2 3-6 6-4 6-1,Hans-Joachim Ploetz,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
749,H2H 1-0,Patrice Beust,R128,6-3 7-5 6-3,Koji Watanabe,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
750,H2H 1-0,Eugenio Castigliano,R128,6-2 6-1 6-3,Abe Segal,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
751,H2H 1-0,J. Barclay,R128,7-5 4-6 6-3 6-2,T. Roche,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
752,,T Okker / M Riessen,F,7-5 11-9 6-3,J Newcombe / T Roche,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
753,,B Hewitt / F McMillan,SF,3-6 6-3 14-12 6-2,J Newcombe / T Roche,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
754,,R Emerson / R Laver,SF,6-3 3-6 6-3 6-4,T Okker / M Riessen,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
755,,D Contet / F Jauffret,QF,6-1 6-4 6-2,J Newcombe / T Roche,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
756,,B Lutz / S Smith,QF,6-3 3-6 6-2 3-6 20-18,B Hewitt / F McMillan,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
757,,C Crealy / S Stone,QF,7-5 6-4 6-4,T Okker / M Riessen,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
758,,C Drysdale / R Taylor,QF,8-6 6-4 6-2,R Emerson / R Laver,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
759,,O Orantes / V Seixas,R16,6-3 6-4 6-2,J Newcombe / T Roche,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
760,,A Ashe / C Pasarell,R16,4-6 6-4 6-2 3-6 6-4,D Contet / F Jauffret,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
761,,B Fairlie / O Parun,R16,8-6 11-9 3-6 20-18,B Lutz / S Smith,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
762,,C Graebner / E Scott,R16,4-6 6-3 6-1 6-1,B Hewitt / F McMillan,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
763,,B Bowrey / R Ruffels,R16,8-6 6-3 6-2,T Okker / M Riessen,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
764,,K Rosewall / F Stolle,R16,12-10 6-1 6-4,C Crealy / S Stone,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
765,,J Barclay / W Wilson,R16,14-12 6-2 6-3,C Drysdale / R Taylor,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
766,,B Buchholz / R Moore,R16,6-4 6-2 6-2,R Emerson / R Laver,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
767,,R Becker / A Mills,R32,6-2 10-8 6-2,J Newcombe / T Roche,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
768,,J Kawamori / K Watanabe,R32,6-4 6-3 7-5,O Orantes / V Seixas,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
769,,T Koch / M Mandarino,R32,1-6 2-6 8-6 7-5 6-2,A Ashe / C Pasarell,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
770,,J Alexander / P Dent,R32,9-7 25-23 7-5,D Contet / F Jauffret,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
771,,T Nowicki / M Rybarczyk,R32,6-1 9-7 6-4,B Lutz / S Smith,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
772,,J Cooper / B Phillips-moore,R32,3-6 6-4 7-5 6-1,B Fairlie / O Parun,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
773,,D Davidson / D Ralston,R32,6-2 4-6 9-7 6-4,B Hewitt / F McMillan,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
774,,J Kodes / K Kukal,R32,11-9 6-2 4-6 7-5,C Graebner / E Scott,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
775,,P Barthes / N Pilic,R32,4-6 7-5 6-3 6-4,B Bowrey / R Ruffels,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
776,,J Leschly / J Ulrich,R32,1-6 4-6 6-3 6-4 6-4,T Okker / M Riessen,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
777,,G Goven / W N'Godrella,R32,6-3 6-2 9-7,C Crealy / S Stone,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
778,,R Barth / A Olmedo,R32,6-4 6-3 6-2,K Rosewall / F Stolle,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
779,,J Clifton / D Lloyd,R32,6-3 6-2 6-3,J Barclay / W Wilson,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
780,,B Maud / C Richey,R32,10-8 4-6 6-0 4-6 15-13,C Drysdale / R Taylor,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
781,,K Fletcher / A Gimeno,R32,WO,B Buchholz / R Moore,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
782,,G Stilwell / K Wooldridge,R32,6-1 6-0 6-2,R Emerson / R Laver,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
783,,M Cox / P Curtis,R64,9-7 11-9 6-2,J Newcombe / T Roche,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
784,,T Edlefsen / P Hombergen,R64,WO,R Becker / A Mills,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
785,,N Kalogeropoulos / G Mulloy,R64,6-3 8-6 6-4,J Kawamori / K Watanabe,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
786,,J Brown / I Fletcher,R64,6-4 3-6 2-6 10-8 6-1,O Orantes / V Seixas,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
787,,T Gorman / A Neely,R64,6-4 8-6 7-5,A Ashe / C Pasarell,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
788,,J Pinto Bravo / P Rodriguez,R64,6-3 6-4 6-3,T Koch / M Mandarino,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
789,,S Likhachev / A Metreveli,R64,6-3 6-4 9-7,D Contet / F Jauffret,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
790,,S Matthews / J Paish,R64,6-4 3-6 6-3 6-3,J Alexander / P Dent,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
791,,T Addison / R Keldie,R64,16-14 16-18 6-3 6-4,B Lutz / S Smith,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
792,,L Ayala / Z Franulovic,R64,WO,T Nowicki / M Rybarczyk,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
793,,S Ball / B Giltinan,R64,6-2 6-4 6-2,B Fairlie / O Parun,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
794,,G Battrick / P Hutchins,R64,6-4 6-2 6-4,J Cooper / B Phillips-moore,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
795,,T Mozur / C Steele,R64,6-2 6-4 7-5,B Hewitt / F McMillan,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
796,,P Beust / J Chanfreau,R64,8-6 6-4 6-4,D Davidson / D Ralston,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
797,,P Darmon / J Rouyer,R64,4-6 5-7 20-18 6-4 9-7,J Kodes / K Kukal,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
798,,P Lall / J Mukerjea,R64,6-4 6-4 6-4,C Graebner / E Scott,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
799,,B Carmichael / I El Shafei,R64,4-6 8-6 6-3 6-4,B Bowrey / R Ruffels,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
800,,D Dell / D Dell,R64,9-7 6-3 6-2,P Barthes / N Pilic,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
801,,B Bengtson / M Carlstein,R64,3-6 12-10 13-11 6-1,J Leschly / J Ulrich,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
802,,P Cornejo Seckel / J Fillol,R64,6-2 9-7 6-0,T Okker / M Riessen,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
803,,L Lumsden / R Russell,R64,6-2 6-4 6-2,G Goven / W N'Godrella,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
804,,M Holecek / V Zednik,R64,18-16 9-7 6-4,C Crealy / S Stone,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
805,,J Courcol / B Paul,R64,8-10 6-1 6-3 6-3,R Barth / A Olmedo,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
806,,B Howe / A Segal,R64,6-3 7-5 6-0,K Rosewall / F Stolle,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
807,,I Buding / M Sangster,R64,0-6 7-9 8-6 7-5 10-8,J Clifton / D Lloyd,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
808,,V Korotkov / T Lejus,R64,6-1 3-6 6-4 6-3,J Barclay / W Wilson,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
809,,H Ploetz / H Pohmann,R64,10-8 6-3 6-2,B Maud / C Richey,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
810,,R Krog / T Ryan,R64,6-3 6-1 6-4,C Drysdale / R Taylor,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
811,,M Anderson / R Holmberg,R64,6-3 6-0 5-7 4-6 6-4,B Buchholz / R Moore,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
812,,P Gonzales / M Mcmanus,R64,2-6 6-3 7-5 6-4,K Fletcher / A Gimeno,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
813,,I Nastase / I Tiriac,R64,WO,G Stilwell / K Wooldridge,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
814,,M Mulligan / N Pietrangeli,R64,WO,R Emerson / R Laver,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
815,H2H 1-0,Thomas Mozur,FQ,6-3 6-2 6-3,Allan McDonald,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
816,H2H 1-0,Tadeusz Nowicki,FQ,6-2 6-3 6-4,Rayno Seegers,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
817,H2H 1-0,Donald Mccormick,FQ,7-5 6-2 6-2,John Paish,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
818,H2H 1-0,Keishiro Yanagi,FQ,6-1 9-11 1-6 6-2 6-2,William Higgins,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
819,H2H 1-0,Derek Schroder,FQ,5-7 6-3 6-3 6-3,Erik Van Dillen,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
820,H2H 1-0,Peter Pokorny,FQ,6-3 6-4 6-3,John Clifton,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
821,H2H 1-0,Geoff Masters,FQ,6-3 6-3 7-5,John Bartlett,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
822,H2H 1-0,Barry Geraghty,FQ,6-3 6-3 7-5,Stefan Koudelka,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
823,H2H 1-0,Eduardo Zuleta,FQ,7-5 6-1 6-2,Chauncey Steele,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
824,H2H 1-0,Robert Puddicombe,FQ,3-6 8-6 9-7 6-1,Julian Krinsky,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
825,H2H 1-0,Mel Baleson,SFQ,3-6 6-4 5-7 6-3 6-3,Thomas Mozur,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
826,H2H 1-0,Peter Avery,SFQ,6-3 6-4 6-1,Allan McDonald,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
827,H2H 1-0,Patrick Proisy,SFQ,6-3 6-2 3-6 2-6 6-3,Tadeusz Nowicki,1969-06-23,https://matchstat.com/tennis/tournaments/m/Wimbledon/1969,Wimbledon,grass
