,h2h,loser,round,score,surface,winner,start_date,tournament_link,tournament_name
156,H2H 0-0,Maylis Burel,SFQ,WO,clay,Chantal Langanay,1971-05-24,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1971,FO - RG
157,H2H 1-0,Yaeko Matsuda,SFQ,6-1 6-3,clay,Daphne Pattison,1971-05-24,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1971,FO - RG
158,H2H 1-0,Marie-Christine Brochard,SFQ,6-4 7-5,clay,Becky Vest,1971-05-24,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1971,FO - RG
159,H2H 1-0,Madeleine Pegel,SFQ,6-3 6-4,clay,Ching-Ling Chang,1971-05-24,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1971,FO - RG
160,H2H 1-0,Kumarani Ranga-Rao,SFQ,6-0 6-0,clay,Birgitta Lindstrom,1971-05-24,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1971,FO - RG
161,H2H 1-0,Dominique Beillan,SFQ,6-1 6-0,clay,Isabel Fernandez-De Soto,1971-05-24,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1971,FO - RG
162,H2H 1-0,T. Novaco,SFQ,6-0 2-6 6-3,clay,Junko Sawamatsu,1971-05-24,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1971,FO - RG
163,H2H 1-0,Maria Hollingsworth,SFQ,6-1 6-3,clay,Claudine Rouire,1971-05-24,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1971,FO - RG
164,H2H 0-0,Irene Fraisse,SFQ,WO,clay,Johanne Venturino,1971-05-24,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1971,FO - RG
165,H2H 1-0,Jacqueline Le Boubennec,SFQ,6-1 6-2,clay,Michele Gurdal,1971-05-24,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1971,FO - RG
166,H2H 2-0,Florence Guedy,SFQ,6-4 6-1,clay,Katja Ebbinghaus,1971-05-24,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1971,FO - RG
167,H2H 1-0,Anne-Marie Cassaigne,SFQ,6-2 6-1,clay,Sonja Pachta,1971-05-24,https://matchstat.com/tennis/tournaments/w/FO%20-%20RG/1971,FO - RG
168,H2H 2-5,Margaret Court,F,6-4 6-1,grass,Evonne Cawley,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
169,H2H 1-0,Judy Dalton,SF,4-6 6-1 6-0,grass,Margaret Court,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
170,H2H 2-9,Billie Jean King,SF,6-4 6-4,grass,Evonne Cawley,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
171,H2H 1-0,Winnie Shaw,QF,6-2 6-1,grass,Margaret Court,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
172,H2H 1-2,Kerry Reid,QF,6-2 3-6 6-3,grass,Judy Dalton,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
173,H2H 2-0,Nancy Richey,QF,6-3 6-2,grass,Evonne Cawley,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
174,H2H 5-0,Francoise Durr,QF,2-6 6-2 6-2,grass,Billie Jean King,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
175,H2H 2-0,Marijke Schaar,R16,6-2 6-1,grass,Margaret Court,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
176,H2H 2-1,Lesley Bowrey,R16,1-6 9-7 6-3,grass,Winnie Shaw,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
177,H2H 1-0,Mary-Ann Beattie,R16,6-1 3-6 6-1,grass,Kerry Reid,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
178,H2H 1-0,Virginia Wade,R16,9-8 6-3,grass,Judy Dalton,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
179,H2H 1-0,Zaiga Yansone,R16,6-3 6-2,grass,Nancy Richey,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
180,H2H 3-0,Lesley Hunt,R16,1-6 6-2 6-1,grass,Evonne Cawley,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
181,H2H 1-0,Lindsey Beaven,R16,6-8 6-1 6-1,grass,Francoise Durr,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
182,H2H 1-0,Christine Janes,R16,6-2 7-5,grass,Billie Jean King,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
183,H2H 2-0,Cecilia Martinez,R32,6-1 6-1,grass,Margaret Court,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
184,H2H 1-0,Rita Lauder,R32,3-6 6-1 6-2,grass,Marijke Schaar,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
185,H2H 1-1,Helga Masthoff,R32,8-6 6-1,grass,Lesley Bowrey,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
186,H2H 1-0,Eliza Pande,R32,6-4 6-1,grass,Winnie Shaw,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
187,H2H 1-0,Brenda Kirk,R32,9-8 6-1,grass,Kerry Reid,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
188,H2H 1-0,Christina Sandberg,R32,8-6 6-4,grass,Mary-Ann Beattie,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
189,H2H 1-0,Denise Carter-Triolo,R32,6-1 6-1,grass,Virginia Wade,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
190,H2H 1-0,Olga Morozova,R32,6-3 7-5,grass,Judy Dalton,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
191,H2H 1-0,Barbara Hawcroft,R32,6-4 1-6 6-4,grass,Zaiga Yansone,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
192,H2H 1-1,Kazuko Sawamatsu,R32,6-2 6-2,grass,Nancy Richey,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
193,H2H 1-1,Linda Tuero,R32,6-1 6-2,grass,Lesley Hunt,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
194,H2H 1-0,Julie Heldman,R32,6-3 6-3,grass,Evonne Cawley,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
195,H2H 1-0,Alena Palmeova,R32,6-4 6-1,grass,Lindsey Beaven,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
196,H2H 1-0,Ada Bakker,R32,6-0 6-1,grass,Francoise Durr,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
197,H2H 1-0,Pam Teeguarden,R32,6-2 6-3,grass,Christine Janes,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
198,H2H 1-0,Daniele Bouteleux,R32,6-2 6-0,grass,Billie Jean King,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
199,H2H 1-0,Lorraine Robinson,R64,6-0 6-0,grass,Margaret Court,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
200,H2H 1-0,Susan Minford,R64,6-2 7-5,grass,Cecilia Martinez,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
201,H2H 1-0,Shirley Brasher,R64,7-5 6-3,grass,Marijke Schaar,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
202,H2H 1-0,Sally Holdsworth,R64,6-3 6-3,grass,Rita Lauder,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
203,H2H 2-0,Gail Lovera Benedetti,R64,1-6 6-2 6-4,grass,Helga Masthoff,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
204,H2H 1-0,Becky Vest,R64,6-1 6-1,grass,Lesley Bowrey,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
205,H2H 1-0,Isabel Fernandez-De Soto,R64,6-4 6-2,grass,Winnie Shaw,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
206,H2H 1-0,Gertruida Walhof,R64,6-3 1-6 6-0,grass,Eliza Pande,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
207,H2H 6-4,Rosie Casals,R64,7-5 6-4,grass,Kerry Reid,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
208,H2H 1-0,Betty Stove,R64,6-4 6-8 6-3,grass,Brenda Kirk,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
209,H2H 2-1,Katja Ebbinghaus,R64,4-6 6-0 7-5,grass,Christina Sandberg,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
210,H2H 1-0,Jill Cooper,R64,6-1 6-3,grass,Mary-Ann Beattie,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
211,H2H 1-0,Marilyn Greenwood,R64,6-1 6-4,grass,Virginia Wade,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
212,H2H 2-0,Laura Rossouw,R64,9-8 6-3,grass,Denise Carter-Triolo,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
213,H2H 1-0,Valerie Ziegenfuss,R64,6-4 6-4,grass,Judy Dalton,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
214,H2H 1-0,Lea Pericoli,R64,6-3 6-3,grass,Olga Morozova,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
215,H2H 1-0,Nell Truman,R64,1-6 7-5 7-5,grass,Zaiga Yansone,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
216,H2H 1-0,Susan Alexander,R64,5-7 6-3 6-0,grass,Barbara Hawcroft,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
217,H2H 1-1,Janet Wright,R64,6-2 6-8 6-4,grass,Kazuko Sawamatsu,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
218,H2H 2-0,Patricia Reese,R64,6-0 6-1,grass,Nancy Richey,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
219,H2H 2-0,Jackie Fayter,R64,6-1 6-3,grass,Linda Tuero,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
220,H2H 1-0,Kerry Harris,R64,9-8 6-2,grass,Lesley Hunt,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
221,H2H 1-0,Daphne Pattison,R64,6-1 6-0,grass,Julie Heldman,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
222,H2H 2-0,Kristien Shaw,R64,6-4 6-1,grass,Evonne Cawley,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
223,H2H 1-0,Elizabeth James,R64,8-6 6-2,grass,Alena Palmeova,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
224,H2H 1-0,Patricia Faulkner,R64,6-2 6-2,grass,Lindsey Beaven,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
225,H2H 1-0,Marina Kroschina,R64,2-6 6-2 6-1,grass,Ada Bakker,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
226,H2H 2-0,Miroslava Holubova,R64,6-2 6-4,grass,Francoise Durr,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
227,H2H 1-0,Faye Moore,R64,6-1 6-4,grass,Christine Janes,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
228,H2H 1-0,Alex Cowie,R64,6-1 7-5,grass,Pam Teeguarden,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
229,H2H 1-0,Maria-Eugenia Guzman,R64,2-6 6-1 8-6,grass,Daniele Bouteleux,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
230,H2H 1-0,Wendy Gilchrist,R64,4-6 6-1 6-0,grass,Billie Jean King,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
231,H2H 1-0,Rosy Darmon,R128,6-0 6-0,grass,Rosie Casals,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
232,H2H 3-0,Helen Gourlay,R128,6-3 6-2,grass,Kerry Reid,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
233,H2H 1-0,Anne Coleman,R128,6-2 6-2,grass,Brenda Kirk,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
234,H2H 1-0,Andree Martin,R128,6-1 6-1,grass,Betty Stove,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
235,H2H 1-0,Helen Amos,R128,6-3 6-3,grass,Katja Ebbinghaus,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
236,H2H 1-0,Raquel Giscafre,R128,6-4 6-2,grass,Christina Sandberg,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
237,H2H 1-0,Heide Orth,R128,6-0 4-6 6-1,grass,Jill Cooper,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
238,H2H 1-0,Ana-Maria Pinto-Bravo,R128,6-2 6-3,grass,Mary-Ann Beattie,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
239,H2H 2-0,Patti Hogan,R128,7-5 6-2,grass,Virginia Wade,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
240,H2H 1-0,Odile De Roubin,R128,6-3 5-7 6-4,grass,Marilyn Greenwood,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
241,H2H 1-0,Tory-Ann Fretz,R128,7-9 6-4,grass,Laura Rossouw,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
242,H2H 1-0,Marilyn Pryde,R128,6-8 6-4 6-3,grass,Denise Carter-Triolo,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
243,H2H 0-0,Maria-Teresa Nasuelli,R128,WO,grass,Valerie Ziegenfuss,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
244,H2H 1-0,Joyce Williams,R128,9-7 6-4,grass,Judy Dalton,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
245,H2H 1-0,Esme Emanuel,R128,6-0 6-3,grass,Olga Morozova,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
246,H2H 1-0,Ingrid Bentzer,R128,5-7 9-8 6-4,grass,Lea Pericoli,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
247,H2H 1-0,Veronica Burton,R128,6-2 6-3,grass,Nell Truman,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
248,H2H 1-0,Fiorella Bonicelli,R128,6-3 6-3,grass,Zaiga Yansone,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
249,H2H 1-0,Michelle Boulle,R128,6-4 6-3,grass,Susan Alexander,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
250,H2H 1-0,Sally Hudson-Beck,R128,6-2 6-2,grass,Barbara Hawcroft,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
251,H2H 1-0,Glynis Coles,R128,6-2 8-6,grass,Janet Wright,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
252,H2H 1-0,Vicki Lancaster-Kerr,R128,6-0 6-3,grass,Kazuko Sawamatsu,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
253,H2H 1-0,Lany Kaligis,R128,6-2 3-6 6-4,grass,Patricia Reese,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
254,H2H 1-0,Lita Sugiarto,R128,6-2 6-1,grass,Nancy Richey,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
255,H2H 1-0,Corinne Molesworth,R128,5-7 6-2 6-3,grass,Jackie Fayter,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
256,H2H 1-0,Jane O'hara,R128,6-2 6-2,grass,Linda Tuero,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
257,H2H 1-0,Janice Wainwright,R128,4-6 6-3 7-5,grass,Lesley Hunt,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
258,H2H 1-0,Birgitta Lindstrom,R128,6-1 6-0,grass,Kerry Harris,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
259,H2H 1-0,Marie Pinterova,R128,6-4 6-4,grass,Daphne Pattison,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
260,H2H 1-0,Kristy Pigeon,R128,4-6 6-2 6-2,grass,Julie Heldman,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
261,H2H 1-0,Peaches Bartkowicz,R128,7-5 6-0,grass,Kristien Shaw,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
262,H2H 1-0,Gail Hansen,R128,6-0 6-2,grass,Evonne Cawley,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
263,,M Court / E Cawley,F,6-3 6-2,grass,R Casals / B King,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
264,,G Lovera Benedetti / F Durr,SF,4-6 6-4 6-4,grass,R Casals / B King,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
265,,M Beattie / V Ziegenfuss,SF,6-2 6-4,grass,M Court / E Cawley,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
266,,L Kaligis / L Sugiarto,QF,6-1 6-3,grass,R Casals / B King,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
267,,H Masthoff / H Orth,QF,6-4 6-3,grass,G Lovera Benedetti / F Durr,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
268,,K Reid / N Richey,QF,WO,grass,M Beattie / V Ziegenfuss,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
269,,P Hogan / J Williams,QF,6-2 6-2,grass,M Court / E Cawley,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
270,,K Shaw / P Reese,R16,6-0 6-3,grass,R Casals / B King,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
271,,A Pinto-bravo / R Giscafre,R16,6-4 6-3,grass,L Kaligis / L Sugiarto,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
272,,H Gourlay / K Harris,R16,3-6 8-6 6-2,grass,G Lovera Benedetti / F Durr,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
273,,E Emanuel / C Martinez,R16,6-2 6-4,grass,H Masthoff / H Orth,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
274,,F Bonicelli / I Fernandez-de Soto,R16,6-2 8-6,grass,K Reid / N Richey,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
275,,J Dalton / V Wade,R16,4-6 6-2 6-3,grass,M Beattie / V Ziegenfuss,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
276,,D Carter-triolo / K Pigeon,R16,6-3 6-3,grass,P Hogan / J Williams,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
277,,B Kirk / L Rossouw,R16,6-3 6-0,grass,M Court / E Cawley,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
278,,V Burton / J Fayter,R32,6-1 6-2,grass,R Casals / B King,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
279,,J Cooper / C Molesworth,R32,6-2 6-3,grass,K Shaw / P Reese,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
280,,E Buding / C Kalogeropoulos,R32,8-6 6-2,grass,A Pinto-bravo / R Giscafre,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
281,,P Hardgrave / D Riste,R32,3-6 6-4 6-3,grass,L Kaligis / L Sugiarto,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
282,,R Lauder / F Moore,R32,6-1 8-6,grass,G Lovera Benedetti / F Durr,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
283,,K Ebbinghaus / G Walhof,R32,4-6 6-3 6-3,grass,H Gourlay / K Harris,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
284,,D Pattison / M Guzman,R32,7-5 9-8,grass,E Emanuel / C Martinez,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
285,,J O'hara / M Pryde,R32,4-6 6-2 6-3,grass,H Masthoff / H Orth,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
286,,P Bartkowicz / J Heldman,R32,8-6 4-6 6-3,grass,K Reid / N Richey,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
287,,P Faulkner / S Holdsworth,R32,6-1 6-3,grass,F Bonicelli / I Fernandez-de Soto,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
288,,O Morozova / Z Yansone,R32,4-6 8-6 7-5,grass,M Beattie / V Ziegenfuss,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
289,,L Bassi / L Pericoli,R32,6-3 6-4,grass,J Dalton / V Wade,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
290,,M Holubova / M Pinterova,R32,6-1 8-6,grass,D Carter-triolo / K Pigeon,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
291,,B Hawcroft / J Wainwright,R32,6-1 7-9 6-2,grass,P Hogan / J Williams,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
292,,S Grant / G Hansen,R32,6-2 6-0,grass,B Kirk / L Rossouw,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
293,,T Fretz / W Gilchrist,R32,4-6 6-2 6-1,grass,M Court / E Cawley,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
294,,L Beaven / S Brasher,R64,6-0 6-4,grass,G Lovera Benedetti / F Durr,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
295,,P Teeguarden / L Tuero,R64,6-3 6-4,grass,R Lauder / F Moore,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
296,,W Shaw / B Stove,R64,8-6 7-5,grass,H Gourlay / K Harris,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
297,,I Bentzer / C Sandberg,R64,9-7 6-3,grass,K Ebbinghaus / G Walhof,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
298,,M Kroschina / E Szabo,R64,9-8 9-7,grass,D Pattison / M Guzman,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
299,,D Bouteleux / O De Roubin,R64,6-4 6-3,grass,E Emanuel / C Martinez,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
300,,A Estalella-manso / C Mandarino,R64,2-6 6-1 7-5,grass,J O'hara / M Pryde,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
301,,A Bakker / M Schaar,R64,6-1 6-2,grass,H Masthoff / H Orth,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
302,,L Bowrey / L Hunt,R64,6-3 7-5,grass,K Reid / N Richey,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
303,,M Greenwood / E James,R64,6-3 6-2,grass,P Bartkowicz / J Heldman,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
304,,T Long / L Robinson,R64,6-1 6-2,grass,P Faulkner / S Holdsworth,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
305,,J Wright / E Pande,R64,9-8 6-3,grass,F Bonicelli / I Fernandez-de Soto,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
306,,C Janes / N Truman,R64,6-4 7-9 9-7,grass,O Morozova / Z Yansone,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
307,,J Harris / A Martin,R64,6-1 6-4,grass,M Beattie / V Ziegenfuss,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
308,,J Sawamatsu / K Sawamatsu,R64,6-1 4-6 6-3,grass,L Bassi / L Pericoli,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
309,,L Charles / W Slaughter,R64,6-2 6-2,grass,J Dalton / V Wade,1971-06-21,https://matchstat.com/tennis/tournaments/w/Wimbledon/1971,Wimbledon
310,H2H 8-0,Rosie Casals,F,6-4 7-6,grass,Billie Jean King,1971-08-30,https://matchstat.com/tennis/tournaments/w/US%20Open/1971,US Open
311,H2H 3-10,Chris Evert,SF,6-3 6-2,grass,Billie Jean King,1971-08-30,https://matchstat.com/tennis/tournaments/w/US%20Open/1971,US Open
312,H2H 4-6,Kerry Reid,SF,6-4 6-3,grass,Rosie Casals,1971-08-30,https://matchstat.com/tennis/tournaments/w/US%20Open/1971,US Open
313,H2H 2-0,Laura Du Pont,QF,6-3 7-5,grass,Billie Jean King,1971-08-30,https://matchstat.com/tennis/tournaments/w/US%20Open/1971,US Open
314,H2H 5-0,Lesley Hunt,QF,4-6 6-2 6-3,grass,Chris Evert,1971-08-30,https://matchstat.com/tennis/tournaments/w/US%20Open/1971,US Open
