,h2h,loser,round,score,winner,start_date,tournament_link,tournament_name,surface
631,H2H 3-0,Slobodan Zivojinovic,QF,7-6 6-3,Alexander Volkov,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
632,H2H 1-0,Paolo Cane,QF,6-1 6-2,Eric Jelen,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
633,H2H 10-3,Guy Forget,R16,6-3 7-6,Boris Becker,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
634,H2H 2-2,Milan Srejber,R16,6-3 2-6 6-4,Christian Bergstrom,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
635,H2H 5-0,Michiel Schapers,R16,6-2 6-3,John McEnroe,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
636,H2H 1-2,Wally Masur,R16,7-6 5-7 7-6,Andrey Cherkasov,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
637,H2H 1-1,Yannick Noah,R16,7-6 7-6,Slobodan Zivojinovic,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
638,H2H 3-3,Jakob Hlasek,R16,7-6 7-5,Alexander Volkov,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
639,H2H 2-3,Jonas B. Svensson,R16,6-4 6-0,Eric Jelen,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
640,H2H 3-0,Omar Camporese,R16,6-4 6-3,Paolo Cane,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
641,H2H 4-0,Ronald Agenor,R32,6-7 6-2 6-1,Boris Becker,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
642,H2H 3-4,Anders Jarryd,R32,6-7 6-3 6-4,Guy Forget,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
643,H2H 1-1,Patrik Kuhnen,R32,6-4 6-4,Christian Bergstrom,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
644,H2H 1-0,Eduardo Masso,R32,7-5 6-2,Milan Srejber,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
645,H2H 2-0,Carl-Uwe Steeb,R32,6-3 6-2,John McEnroe,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
646,H2H 2-0,David Engel,R32,6-4 6-4,Michiel Schapers,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
647,H2H 1-0,Joakim Nystrom,R32,6-1 1-6 6-1,Wally Masur,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
648,H2H 3-1,Henri Leconte,R32,7-6 4-6 6-3,Andrey Cherkasov,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
649,H2H 1-0,Andrei Olhovskiy,R32,6-3 6-7 7-6,Yannick Noah,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
650,H2H 1-0,Yahiya Doumbia,R32,3-6 6-3 6-4,Slobodan Zivojinovic,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
651,H2H 2-6,Goran Ivanisevic,R32,6-4 3-6 6-4,Alexander Volkov,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
652,H2H 3-0,Marko Ostoja,R32,7-6 6-1,Jakob Hlasek,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
653,H2H 2-0,Massimiliano Narducci,R32,6-4 6-2,Jonas B. Svensson,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
654,H2H 2-1,Magnus Gustafsson,R32,6-4 6-2,Eric Jelen,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
655,H2H 1-0,Tomas Carbonell,R32,6-3 6-2,Paolo Cane,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
656,H2H 2-0,Miloslav Mecir,R32,6-4 7-6,Omar Camporese,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
657,,H Gunthardt / B Taroczy,F,6-3 6-4,J Hlasek / J McEnroe,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
658,,G Ivanisevic / S Zivojinovic,SF,WO,H Gunthardt / B Taroczy,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
659,,O Camporese / M Narducci,SF,6-4 6-1,J Hlasek / J McEnroe,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
660,,P Cane / M Mortensen,QF,6-7 6-4 6-4,G Ivanisevic / S Zivojinovic,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
661,,A Chesnokov / A Volkov,QF,6-4 6-4,H Gunthardt / B Taroczy,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
662,,C Mezzadri / D Nargiso,QF,6-3 5-7 6-2,O Camporese / M Narducci,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
663,,A Jarryd / J B. Svensson,QF,6-1 7-5,J Hlasek / J McEnroe,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
664,,E Jelen / W Masur,R16,6-4 7-6,P Cane / M Mortensen,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
665,,M Gustafsson / C Panatta,R16,6-3 6-3,G Ivanisevic / S Zivojinovic,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
666,,P Kuhnen / C Steeb,R16,7-6 6-3,H Gunthardt / B Taroczy,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
667,,A Olhovskiy / M Schapers,R16,6-2 6-4,A Chesnokov / A Volkov,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
668,,M Mecir / M Srejber,R16,3-6 7-6 6-4,O Camporese / M Narducci,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
669,,T Meinecke / R Osterthun,R16,6-4 3-6 6-3,C Mezzadri / D Nargiso,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
670,,T Carbonell / E Winogradsky,R16,6-1 6-2,A Jarryd / J B. Svensson,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
671,,S Colombo / N Devide,R16,6-4 6-1,J Hlasek / J McEnroe,1989-02-13,https://matchstat.com/tennis/tournaments/m/Milan/1989,Milan,carpet
672,H2H 6-1,Johan Kriek,F,6-2 6-2 Retired,Brad Gilbert,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
673,H2H 1-1,Michael Chang,SF,6-1 1-6 6-3,Johan Kriek,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
674,H2H 4-1,Kevin Curren,SF,6-4 1-6 6-2,Brad Gilbert,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
675,H2H 1-0,Richey Reneberg,QF,6-3 6-3,Johan Kriek,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
676,H2H 2-0,Broderick Dyke,QF,6-3 6-2,Michael Chang,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
677,H2H 4-1,Jimmy Arias,QF,6-4 1-6 6-2,Brad Gilbert,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
678,H2H 5-6,Jimmy Connors,QF,6-2 6-2,Kevin Curren,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
679,H2H 1-1,Andre Agassi,R16,6-7 7-5 6-3,Johan Kriek,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
680,H2H 3-0,Leif Shiras,R16,6-1 6-3,Richey Reneberg,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
681,H2H 1-0,Jim Grabb,R16,6-1 6-4,Broderick Dyke,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
682,H2H 5-0,Mikael Pernfors,R16,7-5 6-1,Michael Chang,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
683,H2H 2-0,Shuzo Matsuoka,R16,6-2 6-0,Brad Gilbert,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
684,H2H 1-1,Tim Mayotte,R16,7-6 6-7 7-6,Jimmy Arias,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
685,H2H 1-0,Amos Mansdorf,R16,6-4 6-0,Kevin Curren,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
686,H2H 3-0,Pieter Aldrich,R16,6-2 6-2,Jimmy Connors,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
687,H2H 2-0,Jim Pugh,R32,6-2 6-3,Andre Agassi,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
688,H2H 2-1,Bill Scanlon,R32,6-1 6-3,Johan Kriek,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
689,H2H 1-2,Dan Goldie,R32,6-3 6-3,Richey Reneberg,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
690,H2H 1-1,Andres Gomez,R32,6-3 3-6 7-5,Leif Shiras,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
691,H2H 2-2,Aaron Krickstein,R32,7-6 6-3,Jim Grabb,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
692,H2H 2-1,Paul Annacone,R32,7-6 6-3,Broderick Dyke,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
693,H2H 1-0,Tom Nijssen,R32,6-1 6-3,Michael Chang,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
694,H2H 2-0,Pete Sampras,R32,6-2 6-2,Mikael Pernfors,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
695,H2H 5-4,Scott Davis,R32,6-2 6-1,Brad Gilbert,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
696,H2H 1-1,Christo Van Rensburg,R32,7-6 2-6 7-5,Shuzo Matsuoka,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
697,H2H 1-0,Robert Seguso,R32,6-2 7-6,Jimmy Arias,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
698,H2H 3-0,Simon Youl,R32,6-2 6-3,Tim Mayotte,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
699,H2H 2-1,Richard Matuszewski,R32,6-3 4-6 6-3,Kevin Curren,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
700,H2H 3-0,Glenn Michibata,R32,5-7 6-1 6-1,Amos Mansdorf,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
701,H2H 1-1,Derrick Rostagno,R32,7-5 6-2,Pieter Aldrich,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
702,H2H 2-0,Jason Stoltenberg,R32,6-3 7-5,Jimmy Connors,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
703,H2H 2-1,David Pate,R64,6-1 7-6,Jim Pugh,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
704,H2H 3-2,Sammy Giammalva,R64,6-3 6-1,Bill Scanlon,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
705,H2H 2-0,Danilo Marcelino,R64,6-3 6-0,Richey Reneberg,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
706,H2H 1-0,Matt Anger,R64,7-6 6-4,Leif Shiras,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
707,H2H 3-0,Joey Rive,R64,6-4 6-2,Jim Grabb,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
708,H2H 1-0,Nicolas Pereira,R64,6-4 6-2,Broderick Dyke,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
709,H2H 1-1,Barry Moir,R64,6-1 6-4,Tom Nijssen,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
710,H2H 1-0,Tim Wilkison,R64,6-3 6-2,Pete Sampras,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
711,H2H 1-0,Jim Courier,R64,7-6 7-6,Scott Davis,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
712,H2H 1-1,Luke Jensen,R64,6-7 7-6 6-4,Shuzo Matsuoka,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
713,H2H 2-0,Ken Flach,R64,6-3 6-3,Jimmy Arias,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
714,H2H 1-0,Michael Kures,R64,7-6 6-1,Simon Youl,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
715,H2H 2-0,Chris Pridham,R64,6-4 7-6,Richard Matuszewski,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
716,H2H 1-1,Ramesh Krishnan,R64,7-5 7-6,Glenn Michibata,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
717,H2H 1-0,Lawson Duncan,R64,6-3 1-6 6-3,Pieter Aldrich,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
718,H2H 1-0,Michael Westphal,R64,7-6 6-2,Jason Stoltenberg,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
719,,S Davis / T Wilkison,F,7-6 6-7 6-1,P Annacone / C Van Rensburg,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
720,,J Grabb / P McEnroe,SF,3-6 6-2 6-3,S Davis / T Wilkison,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
721,,G Connell / G Michibata,SF,6-3 6-2,P Annacone / C Van Rensburg,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
722,,B Dyke / T Nijssen,QF,6-7 6-0 6-4,S Davis / T Wilkison,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
723,,A Mansdorf / M Pernfors,QF,6-0 5-7 6-4,J Grabb / P McEnroe,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
724,,D Goldie / T Pawsat,QF,7-6 2-6 6-1,P Annacone / C Van Rensburg,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
725,,R Leach / J Pugh,QF,4-6 6-4 6-3,G Connell / G Michibata,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
726,,K Flach / R Seguso,R16,7-6 4-6 7-6,S Davis / T Wilkison,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
727,,J Kriek / G Muller,R16,2-6 7-6 6-1,B Dyke / T Nijssen,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
728,,K Curren / D Pate,R16,6-4 3-6 7-6,A Mansdorf / M Pernfors,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
729,,S Cannon / G Van Emburgh,R16,6-2 6-2,J Grabb / P McEnroe,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
730,,D Marcelino / T Siegel,R16,6-3 6-4,P Annacone / C Van Rensburg,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
731,,P Aldrich / D Visser,R16,7-6 6-4,D Goldie / T Pawsat,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
732,,E Edwards / L Shiras,R16,6-4 6-2,G Connell / G Michibata,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
733,,M Anger / G Holmes,R16,6-3 6-3,R Leach / J Pugh,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
734,,S Giammalva / S Stewart,R32,6-3 7-6,S Davis / T Wilkison,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
735,,J Stoltenberg / S Youl,R32,4-6 6-1 6-2,B Dyke / T Nijssen,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
736,,M Flur / R Reneberg,R32,6-3 6-2,A Mansdorf / M Pernfors,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
737,,J Letts / B Man-son-hing,R32,6-4 6-4,S Cannon / G Van Emburgh,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
738,,J Arias / R Baxter,R32,6-4 5-7 6-4,D Marcelino / T Siegel,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
739,,B Gilbert / A Gomez,R32,6-2 4-6 6-2,D Goldie / T Pawsat,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
740,,G Donnelly / P Sampras,R32,3-6 7-6 7-5,E Edwards / L Shiras,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
741,,B Garnett / B Scanlon,R32,7-6 7-5,M Anger / G Holmes,1989-02-13,https://matchstat.com/tennis/tournaments/m/Memphis/1989,Memphis,hard
742,H2H 4-3,Jakob Hlasek,F,6-3 7-6,John McEnroe,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
743,H2H 4-5,Anders Jarryd,SF,6-3 6-3,Jakob Hlasek,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
744,H2H 2-0,Jonas B. Svensson,SF,6-3 7-5,John McEnroe,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
745,H2H 3-1,Patrik Kuhnen,QF,6-3 7-6,Jakob Hlasek,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
746,H2H 1-0,Henri Leconte,QF,4-6 7-5 6-3,Anders Jarryd,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
747,H2H 3-6,Magnus Gustafsson,QF,6-2 6-0,Jonas B. Svensson,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
748,H2H 2-0,Carl-Uwe Steeb,QF,6-2 6-2,John McEnroe,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
749,H2H 1-0,Eric Winogradsky,R16,3-6 6-4 6-3,Jakob Hlasek,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
750,H2H 4-1,Niclas Kroon,R16,2-6 6-1 6-3,Patrik Kuhnen,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
751,H2H 1-0,Rikard Bergh,R16,4-6 6-3 6-1,Henri Leconte,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
752,H2H 1-2,Tarik Benhabiles,R16,6-1 6-1,Anders Jarryd,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
753,H2H 2-0,M. Koevermans,R16,6-4 6-2,Magnus Gustafsson,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
754,H2H 3-2,Eric Jelen,R16,6-2 7-6,Jonas B. Svensson,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
755,H2H 2-2,Guy Forget,R16,4-6 7-5 6-3,Carl-Uwe Steeb,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
756,H2H 4-0,Christian Bergstrom,R16,6-3 6-2,John McEnroe,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
757,H2H 1-1,Yahiya Doumbia,R32,6-4 7-6,Jakob Hlasek,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
758,H2H 1-1,Peter Lundgren,R32,6-4 6-4,Eric Winogradsky,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
759,H2H 1-0,Thierry Champion,R32,3-6 6-4 6-2,Niclas Kroon,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
760,H2H 3-0,Olivier Delaitre,R32,4-6 6-1 7-5,Patrik Kuhnen,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
761,H2H 2-3,Thierry Tulasne,R32,6-3 6-2,Henri Leconte,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
762,H2H 1-0,Eduardo Masso,R32,6-4 6-4,Rikard Bergh,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
763,H2H 2-0,Christian Saceanu,R32,5-7 6-3 6-4,Tarik Benhabiles,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
764,H2H 5-0,Michiel Schapers,R32,6-3 6-2,Anders Jarryd,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
765,H2H 1-0,Olli Rahnasto,R32,6-3 6-3,Magnus Gustafsson,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
766,H2H 1-0,Todd Nelson,R32,1-6 7-6 6-3,M. Koevermans,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
767,H2H 1-0,Patrick Baur,R32,6-1 6-1,Eric Jelen,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
768,H2H 1-0,Guillaume Raoux,R32,6-3 6-3,Jonas B. Svensson,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
769,H2H 1-0,Paul Chamberlin,R32,7-5 6-3,Guy Forget,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
770,H2H 2-1,Leonardo Lavalle,R32,6-0 3-6 6-0,Carl-Uwe Steeb,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
771,H2H 3-0,Diego Nargiso,R32,6-4 7-6,Christian Bergstrom,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
772,H2H 1-0,Richard Matuszewski,R32,7-6 6-2,John McEnroe,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
773,,J Hlasek / J McEnroe,F,6-2 3-6 6-3,E Jelen / M Mortensen,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
774,,O Delaitre / M Laurendeau,SF,6-3 6-4,J Hlasek / J McEnroe,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
775,,R Matuszewski / M Schapers,SF,6-7 6-3 6-4,E Jelen / M Mortensen,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
776,,P Kuhnen / C Steeb,QF,7-5 6-3,J Hlasek / J McEnroe,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
777,,A Boetsch / T Champion,QF,6-4 3-6 7-6,O Delaitre / M Laurendeau,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
778,,M Gustafsson / O Rahnasto,QF,7-6 7-6,R Matuszewski / M Schapers,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
779,,J Cunha-Silva / E Masso,QF,6-3 6-7 6-3,E Jelen / M Mortensen,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
780,,J Potier / C Saceanu,R16,6-4 7-6,J Hlasek / J McEnroe,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
781,,M Bahrami / E Winogradsky,R16,7-6 6-3,P Kuhnen / C Steeb,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
782,,P Baur / R Bergh,R16,6-2 4-6 6-4,A Boetsch / T Champion,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
783,,H Gunthardt / B Taroczy,R16,6-4 3-6 7-6,O Delaitre / M Laurendeau,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
784,,R Baxter / M De Palmer,R16,6-2 6-2,M Gustafsson / O Rahnasto,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
785,,N Kroon / P Lundgren,R16,7-5 6-3,R Matuszewski / M Schapers,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
786,,P Chamberlin / T Nelson,R16,6-4 6-4,J Cunha-Silva / E Masso,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
787,,C Mezzadri / D Nargiso,R16,7-6 6-4,E Jelen / M Mortensen,1989-02-20,https://matchstat.com/tennis/tournaments/m/Lyon/1989,Lyon,carpet
788,H2H 4-2,Tim Mayotte,F,7-6 6-1 6-3,Boris Becker,1989-02-20,https://matchstat.com/tennis/tournaments/m/Philadelphia/1989,Philadelphia,carpet
789,H2H 1-2,Andre Agassi,SF,6-4 4-6 6-4,Tim Mayotte,1989-02-20,https://matchstat.com/tennis/tournaments/m/Philadelphia/1989,Philadelphia,carpet
790,H2H 5-1,Mikael Pernfors,SF,6-2 6-3,Boris Becker,1989-02-20,https://matchstat.com/tennis/tournaments/m/Philadelphia/1989,Philadelphia,carpet
791,H2H 3-0,Dan Goldie,QF,6-1 6-4,Andre Agassi,1989-02-20,https://matchstat.com/tennis/tournaments/m/Philadelphia/1989,Philadelphia,carpet
792,H2H 8-1,Brad Gilbert,QF,6-4 5-7 6-4,Tim Mayotte,1989-02-20,https://matchstat.com/tennis/tournaments/m/Philadelphia/1989,Philadelphia,carpet
793,H2H 5-1,Robert Seguso,QF,6-4 6-3,Mikael Pernfors,1989-02-20,https://matchstat.com/tennis/tournaments/m/Philadelphia/1989,Philadelphia,carpet
794,H2H 1-1,Christo Van Rensburg,QF,3-6 6-1 6-4,Boris Becker,1989-02-20,https://matchstat.com/tennis/tournaments/m/Philadelphia/1989,Philadelphia,carpet
795,H2H 5-7,Jim Courier,R16,6-3 7-6,Andre Agassi,1989-02-20,https://matchstat.com/tennis/tournaments/m/Philadelphia/1989,Philadelphia,carpet
