,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,surface,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
4525,H2H 1-0,Shuai Zhang,1.0,4.0,4795970.0,41710.0,,2.1,Shuai Zhang,61.0,7.0,2.0,64.0,28.0,66.0,42.0,25.0,24.0,8.0,,,,,,2.0,130.0,,,2.1,1.8,R32,6-4 6-2,hard,Barbora Strycova,1.0,4.0,4795970.0,41709.0,,1.8,Barbora Strycova,69.0,15.0,5.0,66.0,33.0,64.0,37.0,24.0,27.0,12.0,,,,,,1.0,130.0,,,2011-09-12,https://matchstat.com/tennis/tournaments/w/Quebec%20City/2011,Quebec City
4526,H2H 3-0,Jamie Hampton,,,4795971.0,3452467.0,,2.1,Jamie Hampton,,,,,,,,,,,,,,,,1.0,,,,2.1,1.8,R32,6-4 6-2,hard,Mirjana Lucic-Baroni,,,4795971.0,3452468.0,,1.8,Mirjana Lucic-Baroni,,,,,,,,,,,,,,,,2.0,,,,2011-09-12,https://matchstat.com/tennis/tournaments/w/Quebec%20City/2011,Quebec City
4527,H2H 2-0,Melanie Oudin,1.0,4.0,4795972.0,41701.0,,2.26,Melanie Oudin,44.0,3.0,1.0,49.0,18.0,57.0,35.0,19.0,22.0,7.0,,,,,,1.0,106.0,,,2.26,1.7,R32,6-1 6-3,hard,Andrea Hlavackova,5.0,3.0,4795972.0,41702.0,,1.7,Andrea Hlavackova,62.0,10.0,5.0,57.0,31.0,49.0,28.0,21.0,21.0,10.0,,,,,,2.0,106.0,,,2011-09-12,https://matchstat.com/tennis/tournaments/w/Quebec%20City/2011,Quebec City
4528,H2H 2-0,Jill Craybas,1.0,3.0,4795973.0,41695.0,,4.6,Jill Craybas,30.0,0.0,0.0,35.0,6.0,51.0,34.0,20.0,17.0,4.0,,,,,,1.0,86.0,,,4.6,1.23,R32,6-2 6-1,hard,Lucie Safarova,5.0,2.0,4795973.0,41696.0,,1.23,Lucie Safarova,56.0,14.0,5.0,51.0,27.0,35.0,15.0,15.0,20.0,14.0,,,,,,2.0,86.0,,,2011-09-12,https://matchstat.com/tennis/tournaments/w/Quebec%20City/2011,Quebec City
4529,,J Hampton / A Tatishvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,6-1 3-6 [10-6],hard,R Kops-Jones / A Spears,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-12,https://matchstat.com/tennis/tournaments/w/Quebec%20City/2011,Quebec City
4530,,H Watson / K Woerle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,4-6 6-3 [13-11],hard,R Kops-Jones / A Spears,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-12,https://matchstat.com/tennis/tournaments/w/Quebec%20City/2011,Quebec City
4531,,L Lee-Waters / M Moulton-Levy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,7-5 1-6 [10-5],hard,J Hampton / A Tatishvili,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-12,https://matchstat.com/tennis/tournaments/w/Quebec%20City/2011,Quebec City
4532,,M Czink / A Hlavackova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,2-6 7-6(4) [10-6],hard,R Kops-Jones / A Spears,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-12,https://matchstat.com/tennis/tournaments/w/Quebec%20City/2011,Quebec City
4533,,M Krajicek / L Safarova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-3 7-6(3),hard,H Watson / K Woerle,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-12,https://matchstat.com/tennis/tournaments/w/Quebec%20City/2011,Quebec City
4534,,L Dekmeijere / A Mueller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-2 6-3,hard,L Lee-Waters / M Moulton-Levy,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-12,https://matchstat.com/tennis/tournaments/w/Quebec%20City/2011,Quebec City
4535,,P Rampre / C Scholl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-2 5-7 [10-7],hard,J Hampton / A Tatishvili,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-12,https://matchstat.com/tennis/tournaments/w/Quebec%20City/2011,Quebec City
4536,,L Albanese / M Brengle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-3 6-0,hard,R Kops-Jones / A Spears,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-12,https://matchstat.com/tennis/tournaments/w/Quebec%20City/2011,Quebec City
4537,,E Bovina / I Pavlovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-4 7-5,hard,M Czink / A Hlavackova,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-12,https://matchstat.com/tennis/tournaments/w/Quebec%20City/2011,Quebec City
