,h2h,loser,round,score,start_date,tournament_link,tournament_name,winner
2975,H2H 1-0,Zoltan Kuharszky,R64,6-1 6-0,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,Corrado Barazzutti
2976,H2H 2-0,Damir Keretic,R64,6-7 6-2 7-6,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,Gilles Moretton
2977,H2H 2-0,Alberto Tous,R64,7-6 6-7 6-2,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,Gianni Ocleppo
2978,H2H 2-2,Harold Solomon,R64,6-1 6-4,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,Thierry Tulasne
2979,H2H 1-0,John Van Nostrand,R64,6-1 4-6 6-3,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,Lorenzo Fargas
2980,H2H 1-0,Juan Avendano,R64,2-6 6-3 6-4,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,Andres Gomez
2981,H2H 1-2,Victor Pecci,R64,6-3 3-6 6-2,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,Stanislav Birner
2982,H2H 5-5,David Pate,R64,6-2 7-6,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,Brad Gilbert
2983,H2H 1-0,Egan Adams,R64,6-2 7-5,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,Roberto Arguello
2984,,E Fromm / D Gitlin,F,7-6 6-1,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,M Edmondson / S Stewart
2985,,A Gomez / R Ycaza,SF,6-3 7-5,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,M Edmondson / S Stewart
2986,,C Motta / F Taygan,SF,6-2 1-6 7-6,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,E Fromm / D Gitlin
2987,,E Fernandez / D Pate,QF,6-3 4-6 6-4,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,M Edmondson / S Stewart
2988,,R Venter / B Willenborg,QF,6-2 6-2,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,A Gomez / R Ycaza
2989,,C Strode / V Winitsky,QF,7-6 7-6,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,E Fromm / D Gitlin
2990,,D Graham / L Warder,QF,7-5 6-0,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,C Motta / F Taygan
2991,,D Bedel / B Fritz,R16,6-3 7-6,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,M Edmondson / S Stewart
2992,,J Gunnarsson / M Leach,R16,6-3 6-3,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,E Fernandez / D Pate
2993,,F Gonzalez / V Pecci,R16,3-6 6-4 6-3,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,R Venter / B Willenborg
2994,,J Arias / R Hightower,R16,6-1 6-4,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,A Gomez / R Ycaza
2995,,B Gilbert / J Gurfein,R16,6-4 3-6 6-1,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,C Strode / V Winitsky
2996,,H Leconte / G Moretton,R16,3-6 6-3 6-2,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,E Fromm / D Gitlin
2997,,L Fargas / G Urpi,R16,6-3 6-3,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,D Graham / L Warder
2998,,J Damiani / D Perez,R16,6-1 6-2,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,C Motta / F Taygan
2999,,G Donnelly / R Seguso,R32,3-6 6-4 6-3,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,D Bedel / B Fritz
3000,,J Ayala / J Mattke,R32,7-6 6-0,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,E Fernandez / D Pate
3001,,E Adams / B Pirow,R32,6-2 7-6,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,J Gunnarsson / M Leach
3002,,J Kriek / M Purcell,R32,7-6 6-7 6-2,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,R Venter / B Willenborg
3003,,J Higueras / O Orantes,R32,6-4 6-2,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,J Arias / R Hightower
3004,,P Arraya / H Sundstrom,R32,3-6 6-0 6-4,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,A Gomez / R Ycaza
3005,,R Cano / P Rebolledo,R32,6-0 6-1,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,C Strode / V Winitsky
3006,,M Myburg / F Puncec,R32,7-5 5-7 6-3,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,B Gilbert / J Gurfein
3007,,S Birner / C A. Miller,R32,7-6 4-6 6-3,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,E Fromm / D Gitlin
3008,,J Levine / T Warneke,R32,7-6 6-3,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,D Graham / L Warder
3009,,A Tous / J Velasco,R32,7-6 6-4,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,L Fargas / G Urpi
3010,,Z Kuharszky / C Panatta,R32,6-4 7-5,1983-07-25,https://matchstat.com/tennis/tournaments/m/North%20Conway/1983,North Conway,J Damiani / D Perez
3011,H2H 2-4,Andres Gomez,F,6-4 2-6 6-4,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Jimmy Arias
3012,H2H 3-1,Mel Purcell,SF,7-6 6-1,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Andres Gomez
3013,H2H 4-0,Shlomo Glickstein,SF,6-1 6-3,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Jimmy Arias
3014,H2H 1-0,Jimmy Brown,QF,7-5 7-5,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Andres Gomez
3015,H2H 1-1,Henrik Sundstrom,QF,7-6 6-0,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Mel Purcell
3016,H2H 1-0,Chris Lewis,QF,6-4 7-5,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Jimmy Arias
3017,H2H 1-0,Roberto Arguello,QF,7-6 6-2,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Shlomo Glickstein
3018,H2H 2-0,Pablo Arraya,R16,6-4 6-4,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Jimmy Brown
3019,H2H 2-1,Mario Martinez,R16,6-3 7-6,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Andres Gomez
3020,H2H 4-0,Libor Pimek,R16,6-2 6-3,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Henrik Sundstrom
3021,H2H 2-0,Diego Perez,R16,6-2 6-2,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Mel Purcell
3022,H2H 1-1,Corrado Barazzutti,R16,7-5 1-6 6-3,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Chris Lewis
3023,H2H 1-0,Fernando Luna,R16,WO,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Jimmy Arias
3024,H2H 1-0,Colin Dowdeswell,R16,6-4 6-4,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Shlomo Glickstein
3025,H2H 1-1,Jose Luis Clerc,R16,6-1 Retired,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Roberto Arguello
3026,H2H 3-6,Jose Higueras,R32,6-2 6-2,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Jimmy Brown
3027,H2H 1-1,David Carter,R32,6-3 4-6 6-3,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Pablo Arraya
3028,H2H 1-0,Thierry Tulasne,R32,1-6 6-3 6-0,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Mario Martinez
3029,H2H 1-0,Alejandro Ganzabal,R32,6-4 6-4,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Andres Gomez
3030,H2H 1-0,J. Velasco,R32,6-3 6-4,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Henrik Sundstrom
3031,H2H 2-0,Zoltan Kuharszky,R32,6-2 4-6 6-1,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Libor Pimek
3032,H2H 2-0,Claudio Panatta,R32,6-1 6-4,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Diego Perez
3033,H2H 3-2,Cassio Motta,R32,3-6 6-2 6-4,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Mel Purcell
3034,H2H 2-1,Orantes,R32,7-6 7-5,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Chris Lewis
3035,H2H 1-0,Scott Lipton,R32,6-3 6-2,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Corrado Barazzutti
3036,H2H 1-0,Derek Tarr,R32,7-5 6-0,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Fernando Luna
3037,H2H 2-0,Pedro Rebolledo,R32,6-2 6-3,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Jimmy Arias
3038,H2H 2-0,Mark Dickson,R32,6-4 6-3,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Shlomo Glickstein
3039,H2H 1-0,Stanislav Birner,R32,6-4 4-6 6-1,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Colin Dowdeswell
3040,H2H 1-1,Francesco Cancellotti,R32,7-6 6-1,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Roberto Arguello
3041,H2H 1-0,Hans Simonsson,R32,6-1 6-3,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Jose Luis Clerc
3042,H2H 2-0,Jonathan Canter,R64,6-4 6-1,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Jimmy Brown
3043,H2H 1-0,Carlos Kirmayr,R64,6-3 6-2,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,David Carter
3044,H2H 1-0,Greg Holmes,R64,7-5 6-4,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Pablo Arraya
3045,H2H 2-1,Brad Drewett,R64,6-4 6-2,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Mario Martinez
3046,H2H 3-0,Todd Witsken,R64,6-4 6-1,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Thierry Tulasne
3047,H2H 1-0,Gabriel Mattos,R64,6-3 6-3,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Alejandro Ganzabal
3048,H2H 1-0,Mike Cahill,R64,7-5 6-2,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,J. Velasco
3049,H2H 1-0,Loic Courteau,R64,6-3 4-6 6-4,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Zoltan Kuharszky
3050,H2H 1-0,Craig A. Miller,R64,6-3 6-1,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Libor Pimek
3051,H2H 1-0,Van Winitsky,R64,6-0 3-6 6-1,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Diego Perez
3052,H2H 2-0,Tim Gullikson,R64,1-6 6-3 6-4,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Claudio Panatta
3053,H2H 1-0,Robbie Venter,R64,6-4 6-3,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Cassio Motta
3054,H2H 1-0,Juan Avendano,R64,6-3 6-1,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Orantes
3055,H2H 1-0,Dominique Bedel,R64,6-0 6-3,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Scott Lipton
3056,H2H 2-0,Ramesh Krishnan,R64,6-4 6-4,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Corrado Barazzutti
3057,H2H 1-3,Aaron Krickstein,R64,2-6 6-3 6-4,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Fernando Luna
3058,H2H 2-0,Terry Moor,R64,6-4 6-4,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Derek Tarr
3059,H2H 1-0,Jon Levine,R64,6-2 6-3,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Pedro Rebolledo
3060,H2H 1-0,Guy Forget,R64,6-4 6-4,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Mark Dickson
3061,H2H 1-0,Jerome Vanier,R64,6-4 7-5,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Colin Dowdeswell
3062,H2H 1-0,Marcos Hocevar,R64,6-4 7-5,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Stanislav Birner
3063,H2H 2-0,J. Alexander,R64,6-4 7-5,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Francesco Cancellotti
3064,H2H 1-0,Jan Gunnarsson,R64,6-1 6-1,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Roberto Arguello
3065,H2H 1-0,Chris Johnstone,R64,6-4 7-5,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,Hans Simonsson
3066,,C Kirmayr / C Motta,F,6-3 6-2,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,M Edmondson / S Stewart
3067,,T Gullikson / T Gullikson,SF,6-3 1-6 6-2,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,C Kirmayr / C Motta
3068,,P McNamee / F Taygan,SF,6-7 6-2 6-0,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,M Edmondson / S Stewart
3069,,R Seguso / C Strode,QF,6-2 6-3,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,T Gullikson / T Gullikson
3070,,S Birner / C A. Miller,QF,4-6 6-3 6-4,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,C Kirmayr / C Motta
3071,,G Donnelly / R Hightower,QF,7-6 6-3,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,P McNamee / F Taygan
3072,,S Glickstein / V Winitsky,QF,6-3 7-6,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,M Edmondson / S Stewart
3073,,P Arraya / L Pimek,R16,6-4 3-6 6-1,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,T Gullikson / T Gullikson
3074,,S Krulevitz / D Tarr,R16,6-2 7-6,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,R Seguso / C Strode
3075,,J Damiani / D Perez,R16,7-6 6-4,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,C Kirmayr / C Motta
3076,,M Brunnberg / C Panatta,R16,2-6 7-6 9-7,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,S Birner / C A. Miller
3077,,R Venter / B Willenborg,R16,2-6 6-2 6-3,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,G Donnelly / R Hightower
3078,,D Cahill / T Moor,R16,7-6 6-3,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,P McNamee / F Taygan
3079,,K Flach / J Van Nostrand,R16,6-1 6-4,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,S Glickstein / V Winitsky
3080,,T Warneke / T Witsken,R16,6-3 6-3,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,M Edmondson / S Stewart
3081,,D Graham / L Warder,R32,7-6 2-6 6-3,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,P Arraya / L Pimek
3082,,J Alexander / B Drewett,R32,6-4 7-5,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,S Krulevitz / D Tarr
3083,,C Lewis / H Simonsson,R32,7-6 4-6 6-2,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,R Seguso / C Strode
3084,,C Dowdeswell / Z Kuharszky,R32,6-4 6-3,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,J Damiani / D Perez
3085,,M Myburg / L Palin,R32,6-7 6-3 6-4,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,M Brunnberg / C Panatta
3086,,B Dyke / B Prajoux,R32,3-6 6-2 10-8,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,S Birner / C A. Miller
3087,,M Dickson / J Gunnarsson,R32,6-2 7-5,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,R Venter / B Willenborg
3088,,G Holmes / J Letts,R32,6-2 6-7 11-9,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,G Donnelly / R Hightower
3089,,C Johnstone / J Mccurdy,R32,6-3 6-4,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,D Cahill / T Moor
3090,,J Canter / J Hlasek,R32,6-3 5-7 6-4,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,S Glickstein / V Winitsky
3091,,A Gomez / R Ycaza,R32,6-7 6-3 14-12,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,K Flach / J Van Nostrand
3092,,L Fargas / G Urpi,R32,3-6 6-3 6-2,1983-08-01,https://matchstat.com/tennis/tournaments/m/USCC-Indianapolis/1983,USCC-Indianapolis,T Warneke / T Witsken
3093,H2H 5-0,Bill Scanlon,F,7-6 6-4,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,Brian Teacher
3094,H2H 1-0,Henri Leconte,SF,6-3 4-6 7-5,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,Bill Scanlon
3095,H2H 3-2,Scott Davis,SF,2-6 6-3 6-4,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,Brian Teacher
3096,H2H 1-1,Steve Denton,QF,6-1 2-6 6-4,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,Henri Leconte
3097,H2H 2-5,Roscoe Tanner,QF,6-4 6-4,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,Bill Scanlon
3098,H2H 3-5,Brian Gottfried,QF,6-4 6-4,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,Brian Teacher
3099,H2H 1-0,Eric Korita,QF,7-6 6-2,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,Scott Davis
3100,H2H 1-1,J. Fillol,R16,7-5 6-4,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,Steve Denton
3101,H2H 2-1,Matt Anger,R16,6-2 7-6,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,Henri Leconte
3102,H2H 2-0,Matt Mitchell,R16,6-3 6-2,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,Bill Scanlon
3103,H2H 1-0,Christophe Roger-Vasselin,R16,6-1 6-4,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,Roscoe Tanner
3104,H2H 2-0,Mike Leach,R16,7-6 6-1,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,Brian Teacher
3105,H2H 1-0,Rodney Harmon,R16,7-5 6-3,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,Brian Gottfried
3106,H2H 2-0,Chip Hooper,R16,6-2 6-3,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,Scott Davis
3107,H2H 1-0,Mike Bauer,R16,7-6 6-2,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,Eric Korita
3108,H2H 1-1,S. Smith,R32,6-4 6-7 7-5,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,Steve Denton
3109,H2H 1-0,Craig Wittus,R32,7-5 3-6 6-3,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,J. Fillol
3110,H2H 1-0,Tom Cain,R32,7-6 6-3,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,Matt Anger
3111,H2H 1-0,Nick Saviano,R32,6-4 6-2,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,Henri Leconte
3112,H2H 1-0,Marcel Freeman,R32,6-4 6-2,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,Bill Scanlon
3113,H2H 1-0,Fritz Buehning,R32,6-3 6-3,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,Matt Mitchell
3114,H2H 1-0,Nduka Odizor,R32,6-3 6-4,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,Roscoe Tanner
3115,H2H 1-1,Vijay Amritraj,R32,7-6 6-1,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,Christophe Roger-Vasselin
3116,H2H 5-1,Tim Wilkison,R32,7-6 4-6 7-5,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,Brian Teacher
3117,H2H 1-1,Russell Simpson,R32,3-6 6-3 6-4,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,Mike Leach
3118,H2H 1-0,Victor Amaya,R32,6-2 6-4,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,Rodney Harmon
3119,H2H 1-0,Andy Andrews,R32,4-6 6-3 7-5,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,Brian Gottfried
3120,H2H 1-2,John Fitzgerald,R32,6-4 7-6,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,Chip Hooper
3121,H2H 3-0,Francisco Gonzalez,R32,6-3 6-0,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,Scott Davis
3122,H2H 1-1,Mike De Palmer,R32,6-1 6-2,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,Mike Bauer
3123,H2H 1-0,Johan Kriek,R32,6-3 7-6,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,Eric Korita
3124,,V Amritraj / J Fitzgerald,F,6-1 4-6 7-6,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,S Davis / B Teacher
3125,,F Buehning / J Kriek,SF,6-4 6-4,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,S Davis / B Teacher
3126,,V Amaya / H Leconte,SF,6-4 6-4,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,V Amritraj / J Fitzgerald
3127,,M Bauer / B Manson,QF,6-3 1-6 6-1,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,F Buehning / J Kriek
3128,,A Andrews / J Sadri,QF,6-3 7-6,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,S Davis / B Teacher
3129,,M Davis / W Hampson,QF,7-6 6-3,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,V Amritraj / J Fitzgerald
3130,,E Sherbeck / J Turpin,QF,4-6 6-4 6-4,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,V Amaya / H Leconte
3131,,M Leach / C Wittus,R16,7-6 6-4,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,F Buehning / J Kriek
3132,,D Dowlen / N Odizor,R16,6-4 6-3,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,M Bauer / B Manson
3133,,J Fillol / S Smith,R16,6-2 4-6 6-4,1983-08-01,https://matchstat.com/tennis/tournaments/m/Columbus/1983,Columbus,A Andrews / J Sadri
