,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,start_date,surface,tournament_link,tournament_name,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners
3108,H2H 1-0,Emily Webley-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,6-2 3-6 8-6,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Amy Frazier,,,,,,,,,,,,,,,,,,,,,,,,,,
3109,H2H 1-0,Aniko Kapros,0.0,3.0,4409986.0,93735.0,,,Aniko Kapros,101.0,18.0,7.0,104.0,51.0,107.0,71.0,34.0,36.0,16.0,,,141.0,107.0,165.0,1.0,211.0,25.0,19.0,,,R64,5-7 6-2 6-4,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Anastasia Myskina,2.0,5.0,4409986.0,93736.0,,,Anastasia Myskina,110.0,25.0,9.0,107.0,57.0,104.0,59.0,37.0,45.0,16.0,,,151.0,115.0,173.0,2.0,211.0,31.0,31.0
3110,H2H 6-0,Jie Zheng,1.0,1.0,4409891.0,93694.0,,,Jie Zheng,49.0,10.0,0.0,58.0,17.0,63.0,44.0,26.0,19.0,6.0,,,138.0,120.0,164.0,2.0,121.0,10.0,9.0,,,R128,6-3 6-1,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Serena Williams,6.0,0.0,4409891.0,93693.0,,,Serena Williams,72.0,9.0,4.0,63.0,31.0,58.0,34.0,24.0,24.0,17.0,,,170.0,135.0,194.0,1.0,121.0,24.0,29.0
3111,H2H 1-2,Stephanie Cohen-Aloro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,6-1 6-3,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Stephanie Foretz,,,,,,,,,,,,,,,,,,,,,,,,,,
3112,H2H 1-1,Lindsay Lee-Waters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,2-6 6-3 6-3,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Jane O'Donoghue,,,,,,,,,,,,,,,,,,,,,,,,,,
3113,H2H 1-0,Eleni Daniilidou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,6-4 6-2,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Magui Serna,,,,,,,,,,,,,,,,,,,,,,,,,,
3114,H2H 1-0,Myriam Casanova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,3-6 7-6(4) 6-3,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Francesca Schiavone,,,,,,,,,,,,,,,,,,,,,,,,,,
3115,H2H 1-0,Alina Jidkova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,6-4 7-6(4),2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Tatiana Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,
3116,H2H 2-0,Tara Snyder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,3-3 Retired,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Emmanuelle Gagliardi,,,,,,,,,,,,,,,,,,,,,,,,,,
3117,H2H 3-1,Akiko Morigami,0.0,2.0,4409898.0,93697.0,,,Akiko Morigami,46.0,2.0,1.0,51.0,17.0,56.0,33.0,17.0,23.0,12.0,,,151.0,128.0,168.0,1.0,107.0,23.0,10.0,,,R128,6-4 6-1,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Patty Schnyder,1.0,2.0,4409898.0,93698.0,,,Patty Schnyder,61.0,7.0,4.0,56.0,27.0,51.0,34.0,25.0,17.0,9.0,,,154.0,128.0,181.0,2.0,107.0,16.0,13.0
3118,H2H 1-5,Flavia Pennetta,5.0,3.0,4409899.0,93702.0,,,Flavia Pennetta,89.0,5.0,3.0,87.0,35.0,91.0,56.0,38.0,35.0,16.0,,,160.0,139.0,175.0,2.0,178.0,15.0,29.0,,,R128,6-3 2-6 6-4,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Nadia Petrova,12.0,6.0,4409899.0,93701.0,,,Nadia Petrova,89.0,7.0,3.0,91.0,37.0,87.0,48.0,35.0,39.0,17.0,,,181.0,144.0,194.0,1.0,178.0,22.0,30.0
3119,H2H 1-2,Martina Sucha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,6-1 6-0,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Maria Vento-Kabchi,,,,,,,,,,,,,,,,,,,,,,,,,,
3120,H2H 2-0,Christina Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,6-3 6-2,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Tatiana Perebiynis,,,,,,,,,,,,,,,,,,,,,,,,,,
3121,H2H 1-1,Conchita Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,6-4 7-6(6),2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Milagros Sequera,,,,,,,,,,,,,,,,,,,,,,,,,,
3122,H2H 2-2,Anabel Medina Garrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,6-3 6-4,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Nathalie Dechy,,,,,,,,,,,,,,,,,,,,,,,,,,
3123,H2H 1-0,Katie O'Brien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,6-4 6-4,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Maria Sanchez Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
3124,H2H 1-0,Marta Marrero,0.0,4.0,4409905.0,94605.0,,,Marta Marrero,50.0,5.0,1.0,66.0,26.0,51.0,27.0,16.0,24.0,8.0,,,,,,1.0,117.0,12.0,6.0,,,R128,6-1 6-3,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Elena Baltacha,5.0,4.0,4409905.0,94606.0,,,Elena Baltacha,67.0,10.0,5.0,51.0,27.0,66.0,38.0,29.0,28.0,11.0,,,,,,2.0,117.0,23.0,20.0
3125,H2H 1-0,Claudine Schaul,2.0,8.0,4409906.0,93705.0,,,Claudine Schaul,42.0,2.0,1.0,48.0,17.0,54.0,28.0,19.0,26.0,6.0,,,152.0,127.0,173.0,1.0,102.0,29.0,14.0,,,R128,6-2 6-2,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Jennifer Capriati,2.0,1.0,4409906.0,93706.0,,,Jennifer Capriati,60.0,10.0,5.0,54.0,29.0,48.0,28.0,17.0,20.0,14.0,,,162.0,141.0,180.0,2.0,102.0,15.0,8.0
3126,H2H 2-0,Jelena Kostanic Tosic,0.0,2.0,4409907.0,93708.0,,,Jelena Kostanic Tosic,40.0,3.0,2.0,43.0,16.0,59.0,44.0,17.0,15.0,7.0,,,151.0,135.0,168.0,2.0,102.0,21.0,9.0,,,R128,6-2 6-3,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Amelie Mauresmo,2.0,5.0,4409907.0,93707.0,,,Amelie Mauresmo,62.0,12.0,6.0,59.0,35.0,43.0,29.0,22.0,14.0,5.0,,,168.0,146.0,185.0,1.0,102.0,21.0,21.0
3127,H2H 1-0,Julia Vakulenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,7-6(5) 6-2,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Jennifer Hopkins,,,,,,,,,,,,,,,,,,,,,,,,,,
3128,H2H 1-0,Barbara Schett,7.0,4.0,4409909.0,94607.0,,,Barbara Schett,100.0,13.0,5.0,99.0,44.0,104.0,61.0,34.0,43.0,22.0,,,,,,1.0,203.0,28.0,37.0,,,R128,3-6 6-4 6-4,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Ludmila Cervanova,1.0,1.0,4409909.0,94608.0,,,Ludmila Cervanova,103.0,19.0,6.0,104.0,48.0,99.0,66.0,42.0,33.0,13.0,,,,,,2.0,203.0,23.0,31.0
3129,H2H 4-1,Shinobu Asagoe,4.0,1.0,4409910.0,93709.0,,,Shinobu Asagoe,59.0,6.0,1.0,71.0,22.0,62.0,42.0,26.0,20.0,11.0,,,143.0,127.0,157.0,1.0,133.0,6.0,25.0,,,R128,6-3 7-6(4),2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Lisa Raymond,7.0,1.0,4409910.0,93710.0,,,Lisa Raymond,74.0,2.0,2.0,62.0,25.0,71.0,40.0,33.0,31.0,16.0,,,162.0,141.0,178.0,2.0,133.0,11.0,31.0
3130,H2H 2-3,Mary Pierce,0.0,3.0,4409911.0,93711.0,,,Mary Pierce,61.0,2.0,1.0,73.0,26.0,66.0,50.0,28.0,16.0,7.0,,,146.0,136.0,164.0,1.0,139.0,26.0,21.0,,,R128,6-2 7-5,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Virginia Ruano Pascual,4.0,4.0,4409911.0,93712.0,,,Virginia Ruano Pascual,78.0,11.0,4.0,66.0,31.0,73.0,49.0,34.0,24.0,13.0,,,151.0,136.0,164.0,2.0,139.0,11.0,22.0
3131,H2H 2-1,Lina Krasnoroutskaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,3-6 6-4 6-3,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Henrieta Nagyova,,,,,,,,,,,,,,,,,,,,,,,,,,
3132,H2H 1-0,Barbora Strycova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,6-3 6-4,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Silvija Talaja,,,,,,,,,,,,,,,,,,,,,,,,,,
3133,H2H 1-0,Shuai Peng,,1.0,4409914.0,94609.0,,,Shuai Peng,41.0,3.0,1.0,44.0,12.0,63.0,45.0,23.0,18.0,6.0,,,144.0,127.0,160.0,1.0,107.0,19.0,8.0,,,R128,6-0 6-4,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Silvia Farina Elia,,1.0,4409914.0,94610.0,,,Silvia Farina Elia,66.0,12.0,5.0,63.0,34.0,44.0,28.0,22.0,16.0,10.0,,,139.0,128.0,152.0,2.0,107.0,15.0,19.0
3134,H2H 1-0,Shenay Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,6-2 6-4,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Paola Suarez,,,,,,,,,,,,,,,,,,,,,,,,,,
3135,H2H 1-1,Ashley Harkleroad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,6-3 5-7 6-4,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Els Callens,,,,,,,,,,,,,,,,,,,,,,,,,,
3136,H2H 2-1,Tathiana Garbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,2-6 6-0 6-2,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Tian-Tian Sun,,,,,,,,,,,,,,,,,,,,,,,,,,
3137,H2H 2-1,Fabiola Zuluaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,6-4 6-3,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Anne Kremer,,,,,,,,,,,,,,,,,,,,,,,,,,
3138,H2H 1-1,Dinara Safina,1.0,0.0,4409919.0,93713.0,,,Dinara Safina,21.0,2.0,0.0,30.0,10.0,30.0,20.0,9.0,10.0,2.0,,,144.0,128.0,162.0,1.0,60.0,14.0,8.0,,,R128,6-0 2-0 Retired,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Arantxa Parra-Santonja,4.0,1.0,4409919.0,93714.0,,,Arantxa Parra-Santonja,39.0,7.0,4.0,30.0,19.0,30.0,14.0,12.0,16.0,8.0,,,157.0,122.0,178.0,2.0,60.0,8.0,13.0
3139,H2H 1-0,Mara Santangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,7-5 7-5,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Rita Grande,,,,,,,,,,,,,,,,,,,,,,,,,,
3140,H2H 1-1,Gala Leon Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,6-2 6-2,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Elena Likhovtseva,,,,,,,,,,,,,,,,,,,,,,,,,,
3141,H2H 2-4,Svetlana Kuznetsova,12.0,2.0,4409922.0,93696.0,,,Svetlana Kuznetsova,102.0,14.0,4.0,109.0,46.0,93.0,49.0,37.0,44.0,19.0,,,165.0,131.0,176.0,2.0,202.0,28.0,30.0,,,R128,7-6(4) 3-6 6-4,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Virginie Razzano,1.0,8.0,4409922.0,93695.0,,,Virginie Razzano,100.0,4.0,4.0,93.0,37.0,109.0,70.0,44.0,39.0,19.0,,,157.0,144.0,172.0,1.0,202.0,33.0,38.0
3142,H2H 1-0,Dally Randriantefy,0.0,3.0,4409923.0,93684.0,,,Dally Randriantefy,25.0,2.0,0.0,38.0,7.0,44.0,27.0,13.0,17.0,5.0,,,154.0,136.0,164.0,2.0,82.0,10.0,6.0,,,R128,6-2 6-1,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Lindsay Davenport,2.0,1.0,4409923.0,93683.0,,,Lindsay Davenport,57.0,5.0,5.0,44.0,26.0,38.0,22.0,19.0,16.0,12.0,,,164.0,143.0,180.0,1.0,82.0,12.0,26.0
3143,H2H 1-2,Iveta Benesova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,6-2 6-0,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Kristina Brandi,,,,,,,,,,,,,,,,,,,,,,,,,,
3144,H2H 1-0,Angelique Widjaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,6-2 6-1,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Mashona Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
3145,H2H 1-0,Emilie Loit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,6-1 6-2,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Tatiana Panova,,,,,,,,,,,,,,,,,,,,,,,,,,
3146,H2H 2-0,Jelena Dokic,2.0,9.0,4409927.0,93691.0,,,Jelena Dokic,48.0,1.0,1.0,53.0,15.0,64.0,34.0,23.0,30.0,10.0,,,156.0,144.0,165.0,1.0,117.0,30.0,12.0,,,R128,6-3 6-3,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Gisela Dulko,8.0,5.0,4409927.0,93692.0,,,Gisela Dulko,69.0,7.0,4.0,64.0,31.0,53.0,29.0,24.0,24.0,14.0,,,156.0,136.0,165.0,2.0,117.0,12.0,20.0
3147,H2H 1-0,Catalina Castano,0.0,2.0,4409928.0,93685.0,,,Catalina Castano,26.0,1.0,0.0,50.0,16.0,33.0,25.0,8.0,8.0,2.0,,,149.0,130.0,170.0,1.0,83.0,11.0,14.0,,,R128,6-0 6-1,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Martina Navratilova,1.0,0.0,4409928.0,93686.0,,,Martina Navratilova,57.0,7.0,5.0,33.0,23.0,50.0,36.0,26.0,14.0,8.0,,,148.0,125.0,167.0,2.0,83.0,5.0,15.0
3148,H2H 2-0,Eva Birnerova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,4-6 6-4 7-5,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Saori Obata,,,,,,,,,,,,,,,,,,,,,,,,,,
3149,H2H 2-8,Samantha Stosur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,6-4 6-4,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Vera Zvonareva,,,,,,,,,,,,,,,,,,,,,,,,,,
3150,H2H 4-0,Anna Smashnova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,6-4 6-3,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Katarina Srebotnik,,,,,,,,,,,,,,,,,,,,,,,,,,
3151,H2H 2-1,Marlene Weingartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,6-3 6-1,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Denisa Chladkova,,,,,,,,,,,,,,,,,,,,,,,,,,
3152,H2H 1-1,Cara Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,6-4 6-3,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Jill Craybas,,,,,,,,,,,,,,,,,,,,,,,,,,
3153,H2H 2-1,Vera Dushevina,3.0,3.0,4409934.0,94603.0,,,Vera Dushevina,46.0,2.0,0.0,56.0,14.0,53.0,30.0,20.0,23.0,12.0,,,,,,1.0,109.0,16.0,14.0,,,R128,6-1 7-5,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Magdalena Maleeva,6.0,3.0,4409934.0,94604.0,,,Magdalena Maleeva,63.0,9.0,3.0,53.0,21.0,56.0,39.0,34.0,17.0,8.0,,,,,,2.0,109.0,19.0,27.0
3154,H2H 2-3,Marissa Irvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,7-6(3) 7-6(0),2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Meghann Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,
3155,H2H 1-1,Petra Mandula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,6-3 6-3,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Nuria Llagostera Vives,,,,,,,,,,,,,,,,,,,,,,,,,,
3156,H2H 1-0,Laura Granville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,2-6 6-1 6-4,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Karolina Sprem,,,,,,,,,,,,,,,,,,,,,,,,,,
3157,H2H 2-0,Marie-Gaiane Mikaelian,0.0,3.0,4409938.0,93681.0,,,Marie-Gaiane Mikaelian,32.0,3.0,0.0,46.0,10.0,47.0,38.0,18.0,9.0,4.0,,,149.0,143.0,162.0,1.0,93.0,14.0,5.0,,,R128,6-3 6-0,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Venus Williams,7.0,1.0,4409938.0,93682.0,,,Venus Williams,61.0,7.0,4.0,47.0,25.0,46.0,29.0,26.0,17.0,10.0,,,178.0,151.0,196.0,2.0,93.0,11.0,26.0
3158,H2H 2-0,Elena Dementieva,1.0,11.0,4409939.0,93703.0,,,Elena Dementieva,94.0,12.0,5.0,93.0,43.0,88.0,51.0,35.0,37.0,16.0,,,159.0,136.0,176.0,1.0,181.0,25.0,19.0,,,R128,6-4 1-6 6-4,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Sandra Kleinova,0.0,6.0,4409939.0,93704.0,,,Sandra Kleinova,87.0,11.0,5.0,88.0,37.0,93.0,66.0,39.0,27.0,11.0,,,139.0,130.0,152.0,2.0,181.0,33.0,22.0
3159,H2H 1-0,Anna-Lena Groenefeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,6-2 6-0,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Tamarine Tanasugarn,,,,,,,,,,,,,,,,,,,,,,,,,,
3160,H2H 1-0,Tina Pisnik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,2-6 6-1 7-5,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Teryn Ashley,,,,,,,,,,,,,,,,,,,,,,,,,,
3161,H2H 1-0,Melinda Czink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,6-1 6-4,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Alicia Molik,,,,,,,,,,,,,,,,,,,,,,,,,,
3162,H2H 1-1,Chanda Rubin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,7-6(5) 6-3,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Marion Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,
3163,H2H 2-0,Anca Barna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,7-5 6-2,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Maria-Elena Camerin,,,,,,,,,,,,,,,,,,,,,,,,,,
3164,H2H 2-3,Jelena Jankovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,3-6 6-1 6-4,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Klara Zakopalova,,,,,,,,,,,,,,,,,,,,,,,,,,
3165,H2H 1-0,Amanda Keen,8.0,3.0,4409946.0,93687.0,,,Amanda Keen,86.0,8.0,2.0,92.0,33.0,95.0,59.0,40.0,36.0,13.0,,,151.0,133.0,170.0,1.0,187.0,36.0,36.0,,,R128,3-6 6-2 6-3,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Ai Sugiyama,0.0,6.0,4409946.0,93688.0,,,Ai Sugiyama,101.0,14.0,4.0,95.0,42.0,92.0,55.0,36.0,37.0,23.0,,,151.0,127.0,164.0,2.0,187.0,27.0,34.0
3166,H2H 2-0,Yuliya Beygelzimer,0.0,1.0,4409947.0,93690.0,,,Yuliya Beygelzimer,33.0,0.0,0.0,42.0,13.0,44.0,27.0,12.0,17.0,8.0,,,151.0,130.0,165.0,2.0,86.0,9.0,4.0,,,R128,6-2 6-1,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Maria Sharapova,7.0,2.0,4409947.0,93689.0,,,Maria Sharapova,53.0,7.0,5.0,44.0,24.0,42.0,23.0,20.0,19.0,9.0,,,165.0,154.0,183.0,1.0,86.0,10.0,18.0
3167,H2H 1-0,Nicole Pratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,6-3 6-1,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Anne Keothavong,,,,,,,,,,,,,,,,,,,,,,,,,,
3168,H2H 1-0,Samantha Reeves,3.0,9.0,4409949.0,93700.0,,,Samantha Reeves,49.0,3.0,1.0,51.0,16.0,67.0,41.0,26.0,26.0,7.0,,,164.0,149.0,176.0,2.0,118.0,16.0,14.0,,,R128,6-1 6-4,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Daniela Hantuchova,1.0,2.0,4409949.0,93699.0,,,Daniela Hantuchova,69.0,9.0,5.0,67.0,34.0,51.0,32.0,23.0,19.0,12.0,,,162.0,141.0,173.0,1.0,118.0,9.0,25.0
3169,H2H 1-0,Edina Gallovits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,6-1 6-2,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Elena Bovina,,,,,,,,,,,,,,,,,,,,,,,,,,
3170,H2H 1-0,Maria Kirilenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,6-1 6-4,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Amy Frazier,,,,,,,,,,,,,,,,,,,,,,,,,,
3171,H2H 1-0,Severine Beltrame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,7-6(2) 6-4,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Emily Webley-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
3172,H2H 1-2,Mervana Jugic-Salkic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R128,6-4 2-6 6-3,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Aniko Kapros,,,,,,,,,,,,,,,,,,,,,,,,,,
3173,H2H 1-0,Lubomira Kurhajcova,1.0,3.0,4409954.0,93679.0,,,Lubomira Kurhajcova,37.0,2.0,2.0,50.0,15.0,46.0,34.0,20.0,12.0,2.0,,,162.0,127.0,180.0,1.0,96.0,15.0,7.0,,,R128,7-5 6-1,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,Anastasia Myskina,4.0,4.0,4409954.0,93680.0,,,Anastasia Myskina,59.0,5.0,5.0,46.0,24.0,50.0,34.0,28.0,16.0,7.0,,,156.0,115.0,178.0,2.0,96.0,19.0,28.0
3174,,L Huber / A Sugiyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,6-3 7-6(5),2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,C Black / R Stubbs,,,,,,,,,,,,,,,,,,,,,,,,,,
3175,,V Ruano Pascual / P Suarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,7-6(7) 4-6 6-4,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,C Black / R Stubbs,,,,,,,,,,,,,,,,,,,,,,,,,,
3176,,M Navratilova / L Raymond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,7-6(4) 7-5,2004-06-21,grass,https://matchstat.com/tennis/tournaments/w/Wimbledon/2004,Wimbledon,L Huber / A Sugiyama,,,,,,,,,,,,,,,,,,,,,,,,,,
