,h2h,loser,round,score,start_date,tournament_link,tournament_name,winner
4767,,M Lara / S Menon,QF,6-2 6-1,1977-10-17,https://matchstat.com/tennis/tournaments/m/Sydney%20Indoor/1977,Sydney Indoor,R Case / G Masters
4768,,S Ball / K Warwick,R16,6-3 6-3,1977-10-17,https://matchstat.com/tennis/tournaments/m/Sydney%20Indoor/1977,Sydney Indoor,J Newcombe / T Roche
4769,,B Fairlie / R Simpson,R16,6-4 6-7 6-4,1977-10-17,https://matchstat.com/tennis/tournaments/m/Sydney%20Indoor/1977,Sydney Indoor,M Edmondson / J Marks
4770,,C Crealy / P Dent,R16,6-4 6-1,1977-10-17,https://matchstat.com/tennis/tournaments/m/Sydney%20Indoor/1977,Sydney Indoor,J Fassbender / K Meiler
4771,,C Dibley / C Kachel,R16,7-6 6-4,1977-10-17,https://matchstat.com/tennis/tournaments/m/Sydney%20Indoor/1977,Sydney Indoor,P Kronk / C Letcher
4772,,S Krulevitz / H Solomon,R16,WO,1977-10-17,https://matchstat.com/tennis/tournaments/m/Sydney%20Indoor/1977,Sydney Indoor,R Ruffels / S Stone
4773,,B Carmichael / K Rosewall,R16,7-6 6-7 6-2,1977-10-17,https://matchstat.com/tennis/tournaments/m/Sydney%20Indoor/1977,Sydney Indoor,H Pfister / B Walts
4774,,N Saviano / J Whitlinger,R16,6-4 6-2,1977-10-17,https://matchstat.com/tennis/tournaments/m/Sydney%20Indoor/1977,Sydney Indoor,M Lara / S Menon
4775,,V Gerulaitis / B Scanlon,R16,6-3 5-7 6-4,1977-10-17,https://matchstat.com/tennis/tournaments/m/Sydney%20Indoor/1977,Sydney Indoor,R Case / G Masters
4776,H2H 4-7,Wojtek Fibak,F,6-1 6-1,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,Brian Gottfried
4777,H2H 4-5,Sandy Mayer,SF,6-2 3-6 6-2,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,Brian Gottfried
4778,H2H 4-2,Hans Kary,SF,6-3 6-3,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,Wojtek Fibak
4779,H2H 3-0,Tomas Smid,QF,6-3 6-2,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,Brian Gottfried
4780,H2H 1-1,Balazs Taroczy,QF,1-6 6-2 6-4,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,Sandy Mayer
4781,H2H 1-0,Byron Bertram,QF,6-3 7-6,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,Hans Kary
4782,H2H 3-0,Bob Hewitt,QF,7-5 3-6 6-0,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,Wojtek Fibak
4783,H2H 3-0,Frew McMillan,R16,6-1 6-2,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,Brian Gottfried
4784,H2H 3-1,Kjell Johansson,R16,7-6 3-6 6-3,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,Tomas Smid
4785,H2H 1-0,Johan Kriek,R16,6-0 4-6 7-5,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,Sandy Mayer
4786,H2H 1-0,Eric Friedler,R16,6-4 6-1,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,Balazs Taroczy
4787,H2H 1-0,F. Pala,R16,6-3 7-5,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,Byron Bertram
4788,H2H 2-4,Corrado Barazzutti,R16,6-3 3-6 6-3,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,Hans Kary
4789,H2H 1-0,William Lloyd,R16,6-4 6-3,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,Bob Hewitt
4790,H2H 6-1,John Yuill,R16,6-3 6-0,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,Wojtek Fibak
4791,H2H 1-0,George Amaya,R32,6-3 6-1,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,Brian Gottfried
4792,H2H 2-0,Hubertus Hoyt,R32,6-4 5-7 6-4,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,Frew McMillan
4793,H2H 2-0,Rick Fagel,R32,6-3 6-2,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,Tomas Smid
4794,H2H 1-0,Victor Pecci,R32,5-7 7-6 6-2,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,Kjell Johansson
4795,H2H 3-0,Peter Feigl,R32,6-3 6-2,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,Sandy Mayer
4796,H2H 1-0,Bengtson,R32,6-3 6-1,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,Johan Kriek
4797,H2H 2-0,Keith Richardson,R32,2-6 6-4 6-2,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,Eric Friedler
4798,H2H 2-0,N. Spear,R32,6-3 6-1,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,Balazs Taroczy
4799,H2H 1-1,J. Kodes,R32,6-7 7-6 6-3,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,Byron Bertram
4800,H2H 1-0,D. Palm,R32,6-3 6-2,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,F. Pala
4801,H2H 1-0,Victor Amaya,R32,6-3 1-0 Retired,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,Hans Kary
4802,H2H 2-1,Rolf Gehring,R32,6-1 4-6 6-2,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,Corrado Barazzutti
4803,H2H 1-0,Bernie Mitton,R32,3-6 6-1 6-4,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,Bob Hewitt
4804,H2H 1-0,Jiri Granat,R32,7-5 6-4,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,William Lloyd
4805,H2H 1-0,Helmar Stiegler,R32,6-1 6-2,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,John Yuill
4806,H2H 1-0,Jan Simbera,R32,6-2 6-1,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,Wojtek Fibak
4807,,W Fibak / J Kodes,F,6-4 6-3,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,B Hewitt / F McMillan
4808,,B Gottfried / S Mayer,SF,6-3 6-4,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,B Hewitt / F McMillan
4809,,F Pala / B Taroczy,SF,4-6 6-4 6-4,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,W Fibak / J Kodes
4810,,B Bengtson / K Johansson,QF,6-1 6-1,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,B Hewitt / F McMillan
4811,,H Kary / T Smid,QF,6-3 4-6 6-4,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,B Gottfried / S Mayer
4812,,F Gonzalez / V Pecci,QF,6-3 6-4,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,F Pala / B Taroczy
4813,,J Norback / D Palm,QF,6-1 6-3,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,W Fibak / J Kodes
4814,,B Bertram / B Mitton,R16,6-2 6-2,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,B Hewitt / F McMillan
4815,,V Amaya / E Friedler,R16,6-2 6-1,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,B Bengtson / K Johansson
4816,,J Granat / N Spear,R16,7-5 6-1,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,H Kary / T Smid
4817,,C Barazzutti / P Feigl,R16,7-6 7-5,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,B Gottfried / S Mayer
4818,,J Simbera / T Svensson,R16,6-2 6-2,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,F Pala / B Taroczy
4819,,J Antonas / G Oropez,R16,7-6 6-3,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,F Gonzalez / V Pecci
4820,,H Hoyt / W Lloyd,R16,6-3 6-4,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,J Norback / D Palm
4821,,K Richardson / J Yuill,R16,4-6 6-2 6-1,1977-10-24,https://matchstat.com/tennis/tournaments/m/Vienna/1977,Vienna,W Fibak / J Kodes
4822,H2H 2-0,Geoff Masters,F,6-3 6-4 6-2,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,Vitas Gerulaitis
4823,H2H 2-2,Hank Pfister,SF,3-6 6-0 7-5,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,Geoff Masters
4824,H2H 4-1,T. Roche,SF,6-2 6-1,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,Vitas Gerulaitis
4825,H2H 2-0,Richard Lewis,QF,6-3 7-6,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,Geoff Masters
4826,H2H 3-2,Tim Wilkison,QF,6-3 6-4,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,Hank Pfister
4827,H2H 1-0,Harold Solomon,QF,6-4 6-1,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,T. Roche
4828,H2H 1-0,Jiri Hrebec,QF,6-1 6-0,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,Vitas Gerulaitis
4829,H2H 0-2,Jimmy Connors,R16,WO,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,Richard Lewis
4830,H2H 5-4,Kim Warwick,R16,6-1 2-0 Retired,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,Geoff Masters
4831,H2H 2-1,P. Dent,R16,6-2 5-7 6-3,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,Tim Wilkison
4832,H2H 3-1,R. Ruffels,R16,6-3 5-7 6-2,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,Hank Pfister
4833,H2H 3-1,Nick Saviano,R16,6-2 6-2,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,T. Roche
4834,H2H 4-0,Ross Case,R16,6-4 6-2,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,Harold Solomon
4835,H2H 1-0,Bill Scanlon,R16,6-4 7-6,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,Jiri Hrebec
4836,H2H 1-0,Marcelo Lara,R16,6-3 6-2,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,Vitas Gerulaitis
4837,H2H 1-0,Sashi Menon,R32,6-1 6-1,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,Jimmy Connors
4838,H2H 1-0,Jurgen Fassbender,R32,7-6 4-6 6-1,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,Richard Lewis
4839,H2H 1-1,Karl Meiler,R32,7-6 2-6 6-4,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,Geoff Masters
4840,H2H 3-1,Butch Walts,R32,6-3 2-6 6-0,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,Kim Warwick
4841,H2H 1-0,Bradley Rowe,R32,6-7 6-3 6-4,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,P. Dent
4842,H2H 1-1,B. Fairlie,R32,6-1 6-1,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,Tim Wilkison
4843,H2H 3-0,Russell Simpson,R32,7-5 6-3,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,R. Ruffels
4844,H2H 1-0,Crealy,R32,6-3 7-5,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,Hank Pfister
4845,H2H 1-0,Rod Frawley,R32,7-5 6-2,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,T. Roche
4846,H2H 1-1,Stone,R32,6-4 6-3,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,Nick Saviano
4847,H2H 1-0,Chris Kachel,R32,6-1 6-3,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,Ross Case
4848,H2H 1-0,John Whitlinger,R32,6-0 6-3,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,Harold Solomon
4849,H2H 6-0,Brad Drewett,R32,3-6 6-4 7-6,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,Bill Scanlon
4850,H2H 2-0,Pat Du Pre,R32,6-3 6-7 6-4,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,Jiri Hrebec
4851,H2H 1-0,Mark Edmondson,R32,1-6 6-2 6-1,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,Marcelo Lara
4852,H2H 2-0,Michael Wayman,R32,6-0 6-3,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,Vitas Gerulaitis
4853,,N Saviano / J Whitlinger,F,6-2 6-1,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,R Ruffels / S Stone
4854,,B Fairlie / T Roche,SF,6-4 6-3,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,N Saviano / J Whitlinger
4855,,J Fassbender / K Meiler,SF,6-2 6-4,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,R Ruffels / S Stone
4856,,R Frawley / K Warwick,QF,6-4 3-6 7-5,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,B Fairlie / T Roche
4857,,H Pfister / B Walts,QF,6-2 6-3,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,N Saviano / J Whitlinger
4858,,P Du Pre / T Wilkison,QF,6-3 3-6 6-1,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,J Fassbender / K Meiler
4859,,R Case / G Masters,QF,4-6 7-5 7-6,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,R Ruffels / S Stone
4860,,V Gerulaitis / B Scanlon,R16,4-6 6-3 6-2,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,B Fairlie / T Roche
4861,,M Lara / S Menon,R16,6-4 6-3,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,R Frawley / K Warwick
4862,,C Kachel / C Letcher,R16,6-4 6-4,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,N Saviano / J Whitlinger
4863,,C Crealy / P Dent,R16,WO,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,H Pfister / B Walts
4864,,J Hrebec / V Zednik,R16,7-6 6-2,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,P Du Pre / T Wilkison
4865,,M Edmondson / J Marks,R16,7-6 4-6 6-3,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,J Fassbender / K Meiler
4866,,R Casey / D Hall,R16,6-4 6-3,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,R Ruffels / S Stone
4867,,R Lewis / W Zirngibl,R16,WO,1977-10-24,https://matchstat.com/tennis/tournaments/m/Perth/1977,Perth,R Case / G Masters
4868,H2H 5-1,John Lloyd,F,6-4 6-2 6-3,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,Bjorn Borg
4869,H2H 3-0,Erik Van Dillen,SF,6-3 6-4,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,Bjorn Borg
4870,H2H 1-1,J. Fillol,SF,7-6 7-6,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,John Lloyd
4871,H2H 4-0,Heinz Gunthardt,QF,6-4 6-3,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,Bjorn Borg
4872,H2H 1-2,Jeff Borowiak,QF,6-3 6-4,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,Erik Van Dillen
4873,H2H 1-0,Alvaro Fillol,QF,6-3 6-3,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,J. Fillol
4874,H2H 2-0,M. Cox,QF,7-6 7-6,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,John Lloyd
4875,H2H 1-0,C. Pasarell,R16,6-3 6-1,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,Bjorn Borg
4876,H2H 4-1,Ray Moore,R16,7-6 6-4,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,Heinz Gunthardt
4877,H2H 3-2,Billy Martin,R16,6-3 6-7 6-4,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,Jeff Borowiak
4878,H2H 1-0,Jose Luis Clerc,R16,6-4 6-4,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,Erik Van Dillen
4879,H2H 1-1,George Hardie,R16,7-6 7-5,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,Alvaro Fillol
4880,H2H 1-0,John Feaver,R16,6-4 6-2,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,J. Fillol
4881,H2H 1-0,Mark Farrell,R16,6-3 6-3,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,John Lloyd
4882,H2H 3-0,Andrew Pattison,R16,7-6 4-6 7-6,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,M. Cox
4883,H2H 2-0,Howard Schoenfield,R32,6-2 6-2,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,Bjorn Borg
4884,H2H 2-0,B. Phillips-Moore,R32,6-3 6-1,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,C. Pasarell
4885,H2H 3-1,Uli Pinner,R32,6-3 6-4,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,Heinz Gunthardt
4886,H2H 1-0,John James,R32,6-4 6-2,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,Ray Moore
4887,H2H 1-0,Trey Waltke,R32,6-0 6-0,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,Jeff Borowiak
4888,H2H 1-0,Dimitri Sturdza,R32,6-3 6-2,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,Billy Martin
4889,H2H 1-0,Fred McNair,R32,6-4 6-3,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,Jose Luis Clerc
4890,H2H 2-0,Paolo Bertolucci,R32,6-4 6-4,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,Erik Van Dillen
4891,H2H 1-1,Christopher Mottram,R32,7-6 6-4,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,George Hardie
4892,H2H 1-0,Max Hurlimann,R32,6-1 6-2,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,Alvaro Fillol
4893,H2H 1-0,Rick Fisher,R32,4-6 7-5 7-5,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,John Feaver
4894,H2H 7-1,Belus Prajoux,R32,6-3 6-0,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,J. Fillol
4895,H2H 1-0,Antonio Zugarelli,R32,7-6 6-7 6-3,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,Mark Farrell
4896,H2H 1-0,Sherwood Stewart,R32,6-1 6-4,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,John Lloyd
4897,H2H 1-0,Mike Machette,R32,2-6 6-1 7-6,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,Andrew Pattison
4898,H2H 1-0,Niki Pilic,R32,6-4 4-6 6-2,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,M. Cox
4899,,J Feaver / J James,F,7-5 6-4 6-3,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,M Cox / C Mottram
4900,,F McNair / S Stewart,SF,6-3 6-4,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,J Feaver / J James
4901,,A Fillol / J Fillol,SF,6-4 3-6 6-4,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,M Cox / C Mottram
4902,,J Smith / T Waltke,QF,6-4 6-1,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,F McNair / S Stewart
4903,,H Gunthardt / B Martin,QF,7-6 7-6,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,J Feaver / J James
4904,,B Kleege / H Schoenfield,QF,6-4 6-7 7-6,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,M Cox / C Mottram
4905,,J Clerc / B Prajoux,QF,6-3 3-6 7-6,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,A Fillol / J Fillol
4906,,P Kanderal / D Sturdza,R16,4-6 6-3 6-4,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,F McNair / S Stewart
4907,,B Andersson / U Pinner,R16,6-3 6-1,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,J Smith / T Waltke
4908,,T Leonard / M Machette,R16,7-6 6-3,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,J Feaver / J James
4909,,R Moore / A Pattison,R16,6-4 4-6 6-4,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,H Gunthardt / B Martin
4910,,J Borowiak / N Pilic,R16,6-3 3-6 6-4,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,B Kleege / H Schoenfield
4911,,R Fisher / G Hardie,R16,WO,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,M Cox / C Mottram
4912,,M Hurlimann / L Manta,R16,6-0 6-2,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,J Clerc / B Prajoux
4913,,C Pasarell / E Van Dillen,R16,7-5 7-6,1977-10-24,https://matchstat.com/tennis/tournaments/m/Basle/1977,Basle,A Fillol / J Fillol
4914,H2H 4-1,Wojtek Fibak,F,2-6 7-5 6-3,1977-10-31,https://matchstat.com/tennis/tournaments/m/Cologne/1977,Cologne,Bjorn Borg
4915,H2H 5-0,Balazs Taroczy,SF,6-2 6-3,1977-10-31,https://matchstat.com/tennis/tournaments/m/Cologne/1977,Cologne,Bjorn Borg
4916,H2H 9-1,Christopher Mottram,SF,6-0 3-6 6-4,1977-10-31,https://matchstat.com/tennis/tournaments/m/Cologne/1977,Cologne,Wojtek Fibak
4917,H2H 2-0,Billy Martin,QF,6-0 6-1,1977-10-31,https://matchstat.com/tennis/tournaments/m/Cologne/1977,Cologne,Bjorn Borg
4918,H2H 1-1,Sandy Mayer,QF,6-2 6-4,1977-10-31,https://matchstat.com/tennis/tournaments/m/Cologne/1977,Cologne,Balazs Taroczy
4919,H2H 1-0,Tenny Svensson,QF,1-6 6-1 7-6,1977-10-31,https://matchstat.com/tennis/tournaments/m/Cologne/1977,Cologne,Christopher Mottram
4920,H2H 4-2,Hans Kary,QF,6-4 6-4,1977-10-31,https://matchstat.com/tennis/tournaments/m/Cologne/1977,Cologne,Wojtek Fibak
4921,H2H 2-1,Rolf Gehring,R16,6-2 6-0,1977-10-31,https://matchstat.com/tennis/tournaments/m/Cologne/1977,Cologne,Bjorn Borg
4922,H2H 2-0,Tomas Smid,R16,6-4 6-2,1977-10-31,https://matchstat.com/tennis/tournaments/m/Cologne/1977,Cologne,Billy Martin
4923,H2H 3-1,Trey Waltke,R16,6-1 6-3,1977-10-31,https://matchstat.com/tennis/tournaments/m/Cologne/1977,Cologne,Sandy Mayer
4924,H2H 1-0,Keith Richardson,R16,6-4 6-2,1977-10-31,https://matchstat.com/tennis/tournaments/m/Cologne/1977,Cologne,Balazs Taroczy
4925,H2H 2-0,John Feaver,R16,6-4 6-4,1977-10-31,https://matchstat.com/tennis/tournaments/m/Cologne/1977,Cologne,Tenny Svensson
4926,H2H 3-0,Belus Prajoux,R16,6-2 6-2,1977-10-31,https://matchstat.com/tennis/tournaments/m/Cologne/1977,Cologne,Christopher Mottram
4927,H2H 1-1,Tom Okker,R16,6-2 2-6 6-2,1977-10-31,https://matchstat.com/tennis/tournaments/m/Cologne/1977,Cologne,Hans Kary
4928,H2H 4-1,Uli Pinner,R16,3-6 7-5 6-1,1977-10-31,https://matchstat.com/tennis/tournaments/m/Cologne/1977,Cologne,Wojtek Fibak
4929,H2H 2-0,Kjell Johansson,R32,6-2 6-2,1977-10-31,https://matchstat.com/tennis/tournaments/m/Cologne/1977,Cologne,Bjorn Borg
4930,H2H 2-0,Stanislav Birner,R32,2-6 7-6 6-4,1977-10-31,https://matchstat.com/tennis/tournaments/m/Cologne/1977,Cologne,Rolf Gehring
4931,H2H 1-0,Fred McNair,R32,6-3 6-2,1977-10-31,https://matchstat.com/tennis/tournaments/m/Cologne/1977,Cologne,Tomas Smid
4932,H2H 1-0,Andrew Pattison,R32,6-4 6-4,1977-10-31,https://matchstat.com/tennis/tournaments/m/Cologne/1977,Cologne,Billy Martin
4933,H2H 1-0,N. Spear,R32,6-2 6-1,1977-10-31,https://matchstat.com/tennis/tournaments/m/Cologne/1977,Cologne,Sandy Mayer
4934,H2H 2-0,F. Pala,R32,6-4 6-1,1977-10-31,https://matchstat.com/tennis/tournaments/m/Cologne/1977,Cologne,Trey Waltke
4935,H2H 1-0,Jan Simbera,R32,7-5 6-7 7-5,1977-10-31,https://matchstat.com/tennis/tournaments/m/Cologne/1977,Cologne,Keith Richardson
4936,H2H 2-0,John Yuill,R32,6-3 6-3,1977-10-31,https://matchstat.com/tennis/tournaments/m/Cologne/1977,Cologne,Balazs Taroczy
4937,H2H 2-1,C. Pasarell,R32,6-3 3-6 6-4,1977-10-31,https://matchstat.com/tennis/tournaments/m/Cologne/1977,Cologne,John Feaver
4938,H2H 1-0,Sherwood Stewart,R32,7-6 7-5,1977-10-31,https://matchstat.com/tennis/tournaments/m/Cologne/1977,Cologne,Tenny Svensson
4939,H2H 1-0,Johan Kriek,R32,6-3 6-0,1977-10-31,https://matchstat.com/tennis/tournaments/m/Cologne/1977,Cologne,Belus Prajoux
4940,H2H 1-0,Erik Van Dillen,R32,6-4 7-6,1977-10-31,https://matchstat.com/tennis/tournaments/m/Cologne/1977,Cologne,Christopher Mottram
4941,H2H 2-0,Frew McMillan,R32,6-3 6-4,1977-10-31,https://matchstat.com/tennis/tournaments/m/Cologne/1977,Cologne,Tom Okker
