,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,start_date,surface,tournament_link,tournament_name,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners
1390,H2H 1-0,Evgeniya Rodina,3.0,1.0,8363610.0,3525600.0,,1.41,Evgeniya Rodina,57.0,3.0,1.0,57.0,14.0,79.0,61.0,32.0,18.0,11.0,10.0,,,,,2.0,137.0,,,1.41,2.75,SFQ,6-2 7-6(1),2016-03-07,hard,https://matchstat.com/tennis/tournaments/w/Indian%20Wells%20Masters/2016,Indian Wells Masters,Taylor Townsend,4.0,0.0,8363610.0,3525599.0,,2.75,Taylor Townsend,80.0,9.0,3.0,80.0,37.0,57.0,38.0,31.0,19.0,12.0,10.0,,,,,1.0,137.0,,
1391,H2H 2-0,An-Sophie Mestach,0.0,5.0,8363611.0,3525602.0,,2.45,An-Sophie Mestach,77.0,14.0,5.0,84.0,37.0,80.0,53.0,34.0,27.0,6.0,13.0,,,,,2.0,169.0,,,2.45,1.5,SFQ,6-3 4-6 6-1,2016-03-07,hard,https://matchstat.com/tennis/tournaments/w/Indian%20Wells%20Masters/2016,Indian Wells Masters,Donna Vekic,2.0,9.0,8363611.0,3525601.0,,1.5,Donna Vekic,92.0,10.0,8.0,85.0,45.0,75.0,40.0,27.0,35.0,20.0,13.0,,,,,1.0,169.0,,
1392,H2H 1-0,Anna Tatishvili,1.0,7.0,8363612.0,3525604.0,,2.35,Anna Tatishvili,89.0,12.0,6.0,82.0,41.0,97.0,63.0,32.0,34.0,16.0,14.0,,,,,2.0,186.0,,,2.35,1.54,SFQ,2-6 7-5 6-1,2016-03-07,hard,https://matchstat.com/tennis/tournaments/w/Indian%20Wells%20Masters/2016,Indian Wells Masters,Jana Cepelova,2.0,2.0,8363612.0,3525603.0,,1.54,Jana Cepelova,97.0,19.0,8.0,104.0,56.0,80.0,53.0,28.0,27.0,13.0,13.0,,,,,1.0,186.0,,
1393,H2H 5-4,Svetlana Kuznetsova,2.0,2.0,8371594.0,3534525.0,,5.1,Svetlana Kuznetsova,41.0,4.0,3.0,45.0,20.0,54.0,42.0,19.0,12.0,2.0,9.0,,,,,1.0,101.0,,,5.1,1.17,F,6-3 6-2,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Victoria Azarenka,2.0,6.0,8371594.0,3534526.0,,1.17,Victoria Azarenka,60.0,12.0,7.0,56.0,35.0,39.0,26.0,17.0,13.0,8.0,8.0,,,,,2.0,101.0,,
1394,H2H 3-0,Timea Bacsinszky,0.0,2.0,8371386.0,3534056.0,,2.0,Timea Bacsinszky,67.0,14.0,2.0,83.0,35.0,57.0,44.0,28.0,13.0,4.0,10.0,,,,,2.0,142.0,,,2.0,1.82,SF,7-5 6-3,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Svetlana Kuznetsova,3.0,2.0,8371386.0,3534055.0,,1.82,Svetlana Kuznetsova,75.0,7.0,4.0,59.0,27.0,81.0,54.0,34.0,27.0,14.0,11.0,,,,,1.0,142.0,,
1395,H2H 7-1,Angelique Kerber,1.0,2.0,8371471.0,3534320.0,,3.85,Angelique Kerber,55.0,8.0,4.0,67.0,30.0,60.0,44.0,21.0,16.0,4.0,10.0,,,,,2.0,129.0,,,3.85,1.28,SF,6-2 7-5,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Victoria Azarenka,1.0,4.0,8371471.0,3534319.0,,1.28,Victoria Azarenka,74.0,11.0,7.0,62.0,37.0,63.0,50.0,32.0,13.0,5.0,10.0,,,,,1.0,129.0,,
1396,H2H 6-1,Ekaterina Makarova,5.0,6.0,8371246.0,3533662.0,,2.05,Ekaterina Makarova,105.0,12.0,7.0,105.0,50.0,104.0,69.0,37.0,35.0,18.0,15.0,,,,,2.0,215.0,,,2.05,1.8,QF,6-7(3) 6-4 6-3,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Svetlana Kuznetsova,6.0,4.0,8371246.0,3533661.0,,1.8,Svetlana Kuznetsova,110.0,17.0,9.0,110.0,55.0,101.0,69.0,40.0,32.0,15.0,16.0,,,,,1.0,215.0,,
1397,H2H 1-3,Simona Halep,0.0,2.0,8371247.0,3533556.0,,1.31,Simona Halep,84.0,4.0,3.0,96.0,39.0,79.0,50.0,28.0,29.0,17.0,13.0,,,,,2.0,177.0,,,1.31,3.55,QF,4-6 6-3 6-2,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Timea Bacsinszky,2.0,2.0,8371247.0,3533555.0,,3.55,Timea Bacsinszky,93.0,9.0,5.0,81.0,36.0,94.0,63.0,44.0,31.0,13.0,14.0,,,,,1.0,177.0,,
1398,H2H 1-1,Johanna Konta,1.0,3.0,8371254.0,3533657.0,,3.85,Johanna Konta,53.0,5.0,0.0,68.0,23.0,48.0,30.0,22.0,18.0,8.0,9.0,,,,,1.0,119.0,,,3.85,1.26,QF,6-4 6-2,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Victoria Azarenka,1.0,4.0,8371254.0,3533658.0,,1.26,Victoria Azarenka,66.0,5.0,3.0,51.0,21.0,64.0,44.0,33.0,20.0,12.0,9.0,,,,,2.0,119.0,,
1399,H2H 4-1,Madison Keys,4.0,2.0,8371255.0,3533709.0,,2.1,Madison Keys,44.0,2.0,1.0,51.0,16.0,52.0,36.0,23.0,16.0,5.0,8.0,,,,,1.0,105.0,,,2.1,1.74,QF,6-3 6-2,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Angelique Kerber,0.0,1.0,8371255.0,3533710.0,,1.74,Angelique Kerber,61.0,7.0,4.0,54.0,26.0,50.0,32.0,21.0,18.0,14.0,9.0,,,,,2.0,105.0,,
1400,H2H 3-10,Serena Williams,13.0,9.0,8370435.0,3533023.0,,1.09,Serena Williams,79.0,5.0,2.0,84.0,25.0,94.0,65.0,39.0,29.0,15.0,13.0,,,,,1.0,187.0,,,1.09,6.75,R16,6-7(3) 6-1 6-2,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Svetlana Kuznetsova,8.0,1.0,8370435.0,3533024.0,,6.75,Svetlana Kuznetsova,108.0,15.0,6.0,103.0,49.0,83.0,56.0,42.0,27.0,17.0,14.0,,,,,2.0,187.0,,
1401,H2H 4-0,Elina Svitolina,1.0,0.0,8370382.0,3533055.0,,1.95,Elina Svitolina,38.0,4.0,2.0,51.0,19.0,44.0,30.0,15.0,14.0,4.0,8.0,,,,,1.0,95.0,,,1.95,1.8,R16,6-1 6-4,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Ekaterina Makarova,0.0,2.0,8370382.0,3533056.0,,1.8,Ekaterina Makarova,57.0,8.0,5.0,44.0,25.0,49.0,34.0,22.0,15.0,10.0,9.0,,,,,2.0,95.0,,
1402,H2H 2-0,Agnieszka Radwanska,1.0,0.0,8370436.0,3533025.0,,1.32,Agnieszka Radwanska,73.0,7.0,4.0,75.0,32.0,72.0,38.0,23.0,34.0,18.0,13.0,,,,,1.0,147.0,,,1.32,3.25,R16,2-6 6-4 6-2,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Timea Bacsinszky,0.0,2.0,8370436.0,3533026.0,,3.25,Timea Bacsinszky,74.0,7.0,5.0,72.0,31.0,73.0,55.0,35.0,18.0,8.0,13.0,,,,,2.0,147.0,,
1403,H2H 3-0,Heather Watson,1.0,4.0,8370437.0,3532945.0,,3.55,Heather Watson,55.0,4.0,3.0,54.0,21.0,65.0,42.0,21.0,23.0,13.0,9.0,,,,,1.0,123.0,,,3.55,1.3,R16,6-3 6-4,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Simona Halep,2.0,2.0,8370437.0,3532946.0,,1.3,Simona Halep,68.0,14.0,5.0,69.0,35.0,52.0,42.0,25.0,10.0,8.0,10.0,,,,,2.0,123.0,,
1404,H2H 1-1,Monica Niculescu,0.0,2.0,8370879.0,3533365.0,,2.4,Monica Niculescu,42.0,4.0,1.0,46.0,15.0,57.0,41.0,21.0,16.0,6.0,8.0,,,,,1.0,105.0,,,2.4,1.61,R16,6-2 6-2,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Johanna Konta,1.0,1.0,8370879.0,3533366.0,,1.61,Johanna Konta,63.0,10.0,5.0,59.0,32.0,45.0,21.0,16.0,24.0,15.0,8.0,,,,,2.0,105.0,,
1405,H2H 1-0,Garbine Muguruza,8.0,4.0,8370880.0,3533352.0,,3.4,Garbine Muguruza,80.0,5.0,2.0,83.0,25.0,80.0,51.0,40.0,29.0,15.0,12.0,,,,,2.0,167.0,,,3.4,1.34,R16,7-6(6) 7-6(4),2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Victoria Azarenka,9.0,1.0,8370880.0,3533351.0,,1.34,Victoria Azarenka,87.0,5.0,2.0,84.0,29.0,82.0,61.0,44.0,21.0,14.0,12.0,,,,,1.0,167.0,,
1406,H2H 1-0,Irina-Camelia Begu,0.0,3.0,8370954.0,3533353.0,,3.6,Irina-Camelia Begu,43.0,0.0,0.0,50.0,14.0,52.0,33.0,17.0,19.0,12.0,8.0,,,,,1.0,105.0,,,3.6,1.31,R16,6-3 6-1,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Madison Keys,3.0,1.0,8370954.0,3533354.0,,1.31,Madison Keys,62.0,6.0,4.0,55.0,26.0,49.0,34.0,30.0,15.0,6.0,8.0,,,,,2.0,105.0,,
1407,H2H 4-0,Timea Babos,2.0,5.0,8370765.0,3533177.0,,3.55,Timea Babos,89.0,9.0,5.0,93.0,41.0,88.0,63.0,37.0,25.0,11.0,14.0,,,,,1.0,186.0,,,3.55,1.32,R16,6-2 3-6 6-4,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Angelique Kerber,0.0,3.0,8370765.0,3533178.0,,1.32,Angelique Kerber,97.0,8.0,7.0,93.0,45.0,90.0,74.0,43.0,16.0,9.0,13.0,,,,,2.0,186.0,,
1408,H2H 2-0,Zarina Diyas,1.0,2.0,8369814.0,3532654.0,,11.5,Zarina Diyas,62.0,5.0,3.0,65.0,28.0,67.0,44.0,20.0,23.0,14.0,11.0,,,,,2.0,134.0,,,11.5,1.01,R32,7-5 6-3,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Serena Williams,8.0,5.0,8369814.0,3532653.0,,1.01,Serena Williams,72.0,8.0,6.0,69.0,35.0,60.0,36.0,23.0,24.0,14.0,10.0,,,,,1.0,134.0,,
1409,H2H 2-1,Caroline Garcia,4.0,7.0,8369815.0,3532595.0,,1.67,Caroline Garcia,96.0,11.0,4.0,100.0,36.0,95.0,59.0,46.0,36.0,14.0,15.0,,,,,1.0,202.0,,,1.67,2.1,R32,4-6 6-2 7-6(6),2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Svetlana Kuznetsova,5.0,1.0,8369815.0,3532596.0,,2.1,Svetlana Kuznetsova,106.0,9.0,5.0,102.0,42.0,99.0,66.0,49.0,33.0,15.0,15.0,,,,,2.0,202.0,,
1410,H2H 1-0,Caroline Wozniacki,2.0,3.0,8369803.0,3532586.0,,1.87,Caroline Wozniacki,94.0,8.0,5.0,91.0,31.0,110.0,57.0,38.0,53.0,25.0,17.0,,,,,2.0,204.0,,,1.87,1.87,R32,5-7 6-4 7-6(1),2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Elina Svitolina,4.0,4.0,8369803.0,3532585.0,,1.87,Elina Svitolina,110.0,12.0,5.0,113.0,50.0,87.0,59.0,43.0,28.0,17.0,17.0,,,,,1.0,204.0,,
1411,H2H 4-4,Petra Kvitova,4.0,5.0,8369804.0,3532526.0,,1.54,Petra Kvitova,58.0,7.0,1.0,64.0,21.0,57.0,37.0,23.0,20.0,14.0,10.0,,,,,2.0,126.0,,,1.54,2.35,R32,6-4 6-4,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Ekaterina Makarova,2.0,1.0,8369804.0,3532525.0,,2.35,Ekaterina Makarova,68.0,6.0,3.0,62.0,25.0,63.0,40.0,28.0,23.0,15.0,10.0,,,,,1.0,126.0,,
1412,H2H 1-0,Madison Brengle,0.0,1.0,8369805.0,3532524.0,,6.1,Madison Brengle,47.0,3.0,2.0,58.0,24.0,50.0,37.0,17.0,13.0,6.0,8.0,,,,,2.0,109.0,,,6.1,1.1,R32,6-3 6-2,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Agnieszka Radwanska,3.0,2.0,8369805.0,3532523.0,,1.1,Agnieszka Radwanska,62.0,7.0,5.0,51.0,28.0,56.0,41.0,26.0,15.0,8.0,9.0,,,,,1.0,109.0,,
1413,H2H 2-2,Ana Ivanovic,1.0,2.0,8369806.0,3532522.0,,1.61,Ana Ivanovic,60.0,8.0,3.0,61.0,22.0,70.0,39.0,25.0,31.0,13.0,11.0,,,,,2.0,133.0,,,1.61,2.2,R32,7-5 6-4,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Timea Bacsinszky,4.0,0.0,8369806.0,3532521.0,,2.2,Timea Bacsinszky,73.0,9.0,5.0,72.0,34.0,61.0,43.0,31.0,18.0,8.0,11.0,,,,,1.0,133.0,,
1414,H2H 1-3,Yanina Wickmayer,4.0,4.0,8369807.0,3532569.0,,2.15,Yanina Wickmayer,98.0,13.0,5.0,106.0,50.0,86.0,42.0,27.0,44.0,21.0,15.0,,,,,1.0,196.0,,,2.15,1.65,R32,3-6 7-5 6-3,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Heather Watson,4.0,8.0,8369807.0,3532570.0,,1.65,Heather Watson,98.0,8.0,6.0,90.0,42.0,98.0,55.0,35.0,43.0,21.0,15.0,,,,,2.0,196.0,,
1415,H2H 2-1,Julia Goerges,1.0,4.0,8369816.0,3532631.0,,3.85,Julia Goerges,59.0,8.0,1.0,60.0,22.0,73.0,49.0,30.0,24.0,7.0,9.0,,,,,1.0,137.0,,,3.85,1.23,R32,6-4 6-1,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Simona Halep,0.0,0.0,8369816.0,3532632.0,,1.23,Simona Halep,78.0,12.0,5.0,77.0,40.0,60.0,41.0,26.0,19.0,12.0,8.0,,,,,2.0,137.0,,
1416,H2H 1-2,Coco Vandeweghe,4.0,6.0,8369976.0,3532777.0,,1.54,Coco Vandeweghe,52.0,6.0,3.0,59.0,27.0,55.0,32.0,22.0,23.0,3.0,9.0,,,,,1.0,120.0,,,1.54,2.35,R32,6-4 6-1,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Monica Niculescu,0.0,3.0,8369976.0,3532778.0,,2.35,Monica Niculescu,68.0,12.0,7.0,61.0,36.0,56.0,43.0,27.0,13.0,5.0,8.0,,,,,2.0,120.0,,
1417,H2H 1-1,Elena Vesnina,0.0,2.0,8370312.0,3532840.0,,2.45,Elena Vesnina,86.0,7.0,2.0,95.0,33.0,86.0,57.0,34.0,29.0,19.0,14.0,,,,,2.0,183.0,,,2.45,1.5,R32,4-6 6-1 7-6(3),2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Johanna Konta,12.0,5.0,8370312.0,3532839.0,,1.5,Johanna Konta,97.0,3.0,3.0,88.0,35.0,90.0,50.0,36.0,40.0,26.0,15.0,,,,,1.0,183.0,,
1418,H2H 1-0,Magda Linette,0.0,2.0,8369943.0,3532830.0,,10.75,Magda Linette,32.0,2.0,0.0,48.0,15.0,39.0,19.0,12.0,20.0,5.0,8.0,,,,,2.0,89.0,,,10.75,1.02,R32,6-3 6-0,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Victoria Azarenka,1.0,5.0,8369943.0,3532829.0,,1.02,Victoria Azarenka,57.0,8.0,5.0,41.0,24.0,43.0,30.0,21.0,13.0,12.0,7.0,,,,,1.0,89.0,,
1419,H2H 1-1,Nicole Gibbs,2.0,2.0,8369944.0,3532747.0,,2.4,Nicole Gibbs,28.0,1.0,0.0,35.0,10.0,46.0,23.0,10.0,23.0,8.0,7.0,,,,,1.0,83.0,,,2.4,1.56,R32,6-1 6-0,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Garbine Muguruza,4.0,1.0,8369944.0,3532748.0,,1.56,Garbine Muguruza,55.0,8.0,6.0,48.0,30.0,34.0,21.0,18.0,13.0,7.0,6.0,,,,,2.0,83.0,,
1420,H2H 2-0,Kristyna Pliskova,11.0,13.0,8370313.0,3532837.0,,1.95,Kristyna Pliskova,103.0,11.0,5.0,100.0,39.0,101.0,63.0,48.0,38.0,16.0,16.0,,,,,1.0,214.0,,,1.95,1.77,R32,7-5 4-6 6-4,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Irina-Camelia Begu,9.0,7.0,8370313.0,3532838.0,,1.77,Irina-Camelia Begu,111.0,14.0,6.0,114.0,50.0,93.0,63.0,40.0,30.0,21.0,16.0,,,,,2.0,214.0,,
1421,H2H 1-2,Roberta Vinci,1.0,0.0,8370314.0,3532834.0,,2.1,Roberta Vinci,66.0,3.0,0.0,54.0,13.0,90.0,62.0,38.0,28.0,15.0,10.0,,,,,2.0,144.0,,,2.1,1.67,R32,6-4 6-4,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Madison Keys,6.0,3.0,8370314.0,3532833.0,,1.67,Madison Keys,78.0,14.0,2.0,90.0,37.0,51.0,32.0,26.0,19.0,15.0,10.0,,,,,1.0,144.0,,
1422,H2H 1-0,Naomi Osaka,7.0,3.0,8369945.0,3532707.0,,2.25,Naomi Osaka,45.0,5.0,1.0,54.0,18.0,47.0,27.0,18.0,20.0,9.0,9.0,,,,,1.0,104.0,,,2.25,1.57,R32,7-5 6-0,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Timea Babos,5.0,4.0,8369945.0,3532708.0,,1.57,Timea Babos,59.0,6.0,5.0,50.0,23.0,50.0,34.0,25.0,16.0,11.0,9.0,,,,,2.0,104.0,,
1423,H2H 1-1,Kiki Bertens,4.0,7.0,8369946.0,3532705.0,,4.33,Kiki Bertens,53.0,6.0,3.0,62.0,27.0,45.0,25.0,17.0,20.0,9.0,9.0,,,,,1.0,114.0,,,4.33,1.2,R32,1-6 6-2 3-0 Ret.,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Angelique Kerber,1.0,2.0,8369946.0,3532706.0,,1.2,Angelique Kerber,61.0,6.0,4.0,52.0,26.0,60.0,42.0,22.0,18.0,13.0,9.0,,,,,2.0,114.0,,
1424,H2H 3-0,Christina McHale,7.0,6.0,8368856.0,3532248.0,,11.0,Christina McHale,88.0,9.0,3.0,94.0,35.0,89.0,53.0,36.0,36.0,17.0,14.0,,,,,2.0,189.0,,,11.0,1.04,R64,6-3 5-7 6-2,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Serena Williams,12.0,2.0,8368856.0,3532247.0,,1.04,Serena Williams,101.0,17.0,5.0,95.0,42.0,92.0,55.0,41.0,37.0,18.0,15.0,,,,,1.0,189.0,,
1425,H2H 1-1,Daria Gavrilova,1.0,4.0,8368857.0,3531744.0,,1.71,Daria Gavrilova,65.0,9.0,3.0,72.0,31.0,64.0,32.0,17.0,32.0,17.0,10.0,,,,,2.0,140.0,,,1.71,2.0,R64,7-5 6-3,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Zarina Diyas,2.0,4.0,8368857.0,3531743.0,,2.0,Zarina Diyas,75.0,12.0,5.0,68.0,34.0,68.0,49.0,30.0,19.0,11.0,11.0,,,,,1.0,140.0,,
1426,H2H 2-2,Andrea Petkovic,7.0,10.0,8368858.0,3532279.0,,1.95,Andrea Petkovic,121.0,14.0,6.0,118.0,50.0,104.0,67.0,50.0,37.0,21.0,17.0,,,,,1.0,232.0,,,1.95,1.83,R64,7-6(5) 3-6 7-6(2),2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Caroline Garcia,7.0,4.0,8368858.0,3532280.0,,1.83,Caroline Garcia,111.0,10.0,5.0,114.0,43.0,114.0,65.0,41.0,49.0,27.0,16.0,,,,,2.0,232.0,,
1427,H2H 2-0,Carina Witthoeft,2.0,10.0,8368859.0,3532245.0,,2.7,Carina Witthoeft,84.0,9.0,6.0,86.0,41.0,81.0,65.0,37.0,16.0,6.0,15.0,,,,,1.0,177.0,,,2.7,1.43,R64,6-3 4-6 6-4,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Svetlana Kuznetsova,3.0,6.0,8368859.0,3532246.0,,1.43,Svetlana Kuznetsova,93.0,11.0,8.0,91.0,48.0,80.0,57.0,36.0,23.0,9.0,14.0,,,,,2.0,177.0,,
1428,H2H 1-0,Shuai Zhang,0.0,0.0,8368860.0,3531692.0,,2.55,Shuai Zhang,38.0,1.0,1.0,45.0,17.0,54.0,32.0,15.0,22.0,6.0,8.0,,,,,2.0,99.0,,,2.55,1.48,R64,6-3 6-0,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Elina Svitolina,3.0,0.0,8368860.0,3531691.0,,1.48,Elina Svitolina,61.0,12.0,6.0,54.0,33.0,45.0,33.0,23.0,12.0,5.0,7.0,,,,,1.0,99.0,,
1429,H2H 4-0,Vania King,2.0,5.0,8368861.0,3532143.0,,3.7,Vania King,53.0,5.0,2.0,63.0,23.0,53.0,30.0,20.0,23.0,10.0,10.0,,,,,1.0,121.0,,,3.7,1.24,R64,7-5 6-2,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Caroline Wozniacki,2.0,5.0,8368861.0,3532144.0,,1.24,Caroline Wozniacki,68.0,11.0,5.0,58.0,28.0,58.0,43.0,33.0,15.0,7.0,10.0,,,,,2.0,121.0,,
1430,H2H 2-0,Lesia Tsurenko,2.0,7.0,8368862.0,3531722.0,,2.6,Lesia Tsurenko,83.0,6.0,4.0,92.0,37.0,75.0,50.0,30.0,25.0,16.0,14.0,,,,,2.0,174.0,,,2.6,1.44,R64,3-6 6-4 6-3,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Ekaterina Makarova,1.0,3.0,8368862.0,3531721.0,,1.44,Ekaterina Makarova,91.0,6.0,5.0,82.0,36.0,89.0,56.0,31.0,33.0,24.0,14.0,,,,,1.0,174.0,,
1431,H2H 1-0,Irina Falconi,0.0,2.0,8368863.0,3532153.0,,4.35,Irina Falconi,47.0,1.0,1.0,51.0,16.0,59.0,44.0,25.0,15.0,6.0,8.0,,,,,1.0,112.0,,,4.35,1.18,R64,6-1 6-4,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Petra Kvitova,4.0,5.0,8368863.0,3532154.0,,1.18,Petra Kvitova,65.0,12.0,4.0,61.0,30.0,46.0,27.0,24.0,19.0,11.0,9.0,,,,,2.0,112.0,,
1432,H2H 7-1,Alize Cornet,1.0,5.0,8368864.0,3532142.0,,5.6,Alize Cornet,32.0,1.0,0.0,39.0,12.0,46.0,30.0,16.0,16.0,4.0,7.0,,,,,2.0,90.0,,,5.6,1.11,R64,6-0 6-1,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Agnieszka Radwanska,2.0,1.0,8368864.0,3532141.0,,1.11,Agnieszka Radwanska,58.0,10.0,6.0,51.0,31.0,38.0,22.0,17.0,16.0,10.0,6.0,,,,,1.0,90.0,,
1433,H2H 1-0,Anna Schmiedlova,2.0,6.0,8368865.0,3531690.0,,3.0,Anna Schmiedlova,58.0,10.0,6.0,70.0,34.0,57.0,36.0,15.0,21.0,9.0,11.0,,,,,2.0,133.0,,,3.0,1.36,R64,7-5 6-4,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Madison Brengle,0.0,4.0,8368865.0,3531689.0,,1.363,Madison Brengle,75.0,13.0,8.0,63.0,39.0,66.0,49.0,26.0,17.0,10.0,11.0,,,,,1.0,133.0,,
1434,H2H 1-0,Margarita Gasparyan,0.0,5.0,8368866.0,3531686.0,,2.05,Margarita Gasparyan,30.0,5.0,1.0,41.0,10.0,43.0,23.0,12.0,20.0,8.0,8.0,,,,,2.0,89.0,,,2.05,1.73,R64,6-3 6-1,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Timea Bacsinszky,2.0,2.0,8368866.0,3531685.0,,1.727,Timea Bacsinszky,59.0,9.0,5.0,48.0,28.0,39.0,28.0,23.0,11.0,8.0,8.0,,,,,1.0,89.0,,
1435,H2H 1-0,Teliana Pereira,0.0,3.0,8368867.0,3531687.0,,6.0,Teliana Pereira,33.0,3.0,2.0,40.0,15.0,49.0,31.0,13.0,18.0,5.0,8.0,,,,,1.0,92.0,,,6.0,1.11,R64,6-3 6-0,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Ana Ivanovic,1.0,3.0,8368867.0,3531688.0,,1.111,Ana Ivanovic,59.0,12.0,7.0,52.0,34.0,37.0,30.0,20.0,7.0,5.0,7.0,,,,,2.0,92.0,,
1436,H2H 1-1,Lucie Safarova,1.0,1.0,8368868.0,3532235.0,,2.3,Lucie Safarova,40.0,3.0,1.0,55.0,19.0,43.0,23.0,14.0,20.0,7.0,8.0,,,,,1.0,99.0,,,2.3,1.57,R64,6-2 6-3,2016-03-21,hard,https://matchstat.com/tennis/tournaments/w/Miami%20Masters/2016,Miami Masters,Yanina Wickmayer,7.0,1.0,8368868.0,3532236.0,,1.571,Yanina Wickmayer,59.0,4.0,4.0,44.0,23.0,54.0,34.0,27.0,20.0,9.0,9.0,,,,,2.0,99.0,,
