,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,surface,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
44,,M Minella / A Sadikovic,,,,,,,,,,,,,,,,,,,,,,,,,,,4.00,1.22,R16,6-4 7-5,clay,K Bertens / J Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-11,https://matchstat.com/tennis/tournaments/w/Gstaad/2016,Gstaad
45,H2H 1-0,Jil TEICHMANN,1.0,5.0,8412088.0,3573442.0,,,Jil TEICHMANN,53.0,3.0,1.0,64.0,22.0,50.0,24.0,17.0,26.0,14.0,10.0,,,,,2.0,119.0,,,,,FQ,6-4 6-3,clay,Mandy Minella,0.0,1.0,8412088.0,3573441.0,,,Mandy Minella,66.0,6.0,4.0,55.0,24.0,63.0,39.0,27.0,24.0,15.0,9.0,,,,,1.0,119.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/w/Gstaad/2016,Gstaad
46,H2H 2-0,Kathinka Von Deichmann,0.0,4.0,8411916.0,3573109.0,,3.4,Kathinka Von Deichmann,90.0,8.0,3.0,103.0,38.0,83.0,63.0,42.0,20.0,10.0,15.0,,,,,1.0,190.0,,,3.40,1.29,FQ,6-4 6-7(6) 6-3,clay,Ons Jabeur,4.0,4.0,8411916.0,3573110.0,,1.285,Ons Jabeur,100.0,7.0,5.0,87.0,35.0,99.0,60.0,43.0,39.0,22.0,16.0,,,,,2.0,190.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/w/Gstaad/2016,Gstaad
47,H2H 1-0,Tamara Korpatsch,1.0,4.0,8411917.0,3573108.0,,3.25,Tamara Korpatsch,45.0,11.0,2.0,59.0,25.0,53.0,38.0,15.0,15.0,5.0,7.0,,,,,2.0,116.0,,,3.25,1.30,FQ,6-1 6-1,clay,Sara Sorribes Tormo,1.0,5.0,8411917.0,3573107.0,,1.3,Sara Sorribes Tormo,71.0,16.0,7.0,57.0,37.0,54.0,32.0,23.0,22.0,11.0,7.0,,,,,1.0,116.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/w/Gstaad/2016,Gstaad
48,H2H 1-1,Xenia Knoll,2.0,6.0,8412070.0,3573099.0,,1.727,Xenia Knoll,55.0,3.0,1.0,60.0,21.0,57.0,38.0,23.0,19.0,11.0,9.0,,,,,1.0,123.0,,,1.73,2.00,FQ,6-3 6-3,clay,Claire Feuerstein,2.0,5.0,8412070.0,3573100.0,,2.0,Claire Feuerstein,68.0,8.0,4.0,63.0,29.0,55.0,45.0,31.0,10.0,8.0,9.0,,,,,2.0,123.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/w/Gstaad/2016,Gstaad
49,H2H 1-0,Virginie Razzano,0.0,1.0,8411918.0,3573106.0,,1.95,Virginie Razzano,16.0,0.0,0.0,22.0,6.0,21.0,15.0,8.0,6.0,2.0,4.0,,,,,2.0,44.0,,,1.95,1.75,FQ,6-2 0-0 Ret.,clay,Amra Sadikovic,0.0,1.0,8411918.0,3573105.0,,1.75,Amra Sadikovic,28.0,2.0,2.0,22.0,12.0,21.0,12.0,8.0,9.0,8.0,4.0,,,,,1.0,44.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/w/Gstaad/2016,Gstaad
50,H2H 1-0,Alize Lim,0.0,4.0,8411919.0,3573104.0,,2.3,Alize Lim,96.0,18.0,9.0,90.0,50.0,103.0,91.0,42.0,12.0,4.0,14.0,,,,,2.0,197.0,,,2.30,1.55,FQ,6-2 1-6 7-5,clay,Barbara Haas,1.0,4.0,8411919.0,3573103.0,,1.55,Barbara Haas,101.0,20.0,10.0,107.0,61.0,86.0,70.0,30.0,16.0,10.0,13.0,,,,,1.0,197.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/w/Gstaad/2016,Gstaad
51,H2H 1-0,Aleksandrina Naydenova,1.0,10.0,8410931.0,3572926.0,,2.75,Aleksandrina Naydenova,33.0,0.0,0.0,38.0,6.0,49.0,23.0,17.0,26.0,10.0,7.0,,,,,2.0,97.0,,,2.75,1.40,SFQ,6-1 6-2,clay,Mandy Minella,1.0,0.0,8410931.0,3572925.0,,1.4,Mandy Minella,64.0,8.0,4.0,59.0,32.0,38.0,26.0,22.0,12.0,10.0,8.0,,,,,1.0,97.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/w/Gstaad/2016,Gstaad
52,H2H 1-0,Amandine Hesse,0.0,5.0,8410932.0,3573440.0,,,Amandine Hesse,46.0,8.0,3.0,56.0,23.0,50.0,23.0,14.0,27.0,9.0,9.0,,,,,2.0,111.0,,,,,SFQ,6-4 6-2,clay,Jil TEICHMANN,6.0,3.0,8410932.0,3573439.0,,,Jil TEICHMANN,65.0,7.0,6.0,55.0,32.0,53.0,33.0,21.0,20.0,12.0,9.0,,,,,1.0,111.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/w/Gstaad/2016,Gstaad
53,H2H 1-0,Elise Mertens,0.0,4.0,8410933.0,3572923.0,,1.5,Elise Mertens,76.0,13.0,2.0,82.0,36.0,72.0,49.0,26.0,23.0,14.0,11.0,,,,,1.0,158.0,,,1.50,2.50,SFQ,7-5 6-3,clay,Kathinka Von Deichmann,0.0,3.0,8410933.0,3572924.0,,2.5,Kathinka Von Deichmann,82.0,12.0,5.0,76.0,36.0,79.0,62.0,35.0,17.0,11.0,10.0,,,,,2.0,158.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/w/Gstaad/2016,Gstaad
